pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
203,-15.0,-170.0,0.0,-15.0,10.0,-180.0,0.004,-15.648,-170.116,0.004,0.648,0.0002,20.5635,7.5171,-1.8514,-20.6010,-7.5216,1.8526,0.523697,0.420923,-0.286678,0.417087,-0.111758,0.796637,-0.144964,0.695424,-0.136109,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
204,-15.0,-170.0,30.0,-15.0,10.0,-150.0,0.005,-15.666,-170.072,30.004,0.666,-0.0001,20.7197,7.6732,-1.6966,-20.7682,-7.6888,1.6854,0.532120,0.420326,-0.338590,0.417087,-0.111758,0.796637,-0.144964,0.704556,-0.187902,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
205,-15.0,-170.0,60.0,-15.0,10.0,-120.0,0.005,-15.699,-170.004,60.002,0.699,-0.0002,21.3277,8.2840,-1.0860,-21.3870,-8.3075,1.0666,0.565328,0.417993,-0.379351,0.417087,-0.111758,0.796637,-0.144964,0.738362,-0.228190,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
206,-15.0,-170.0,90.0,-15.0,10.0,-90.0,0.005,-15.733,-170.016,90.000,0.733,-0.0002,22.2296,9.1851,-0.1863,-22.2915,-9.2121,0.1621,0.614223,0.414562,-0.398474,0.417087,-0.111758,0.796637,-0.144964,0.787782,-0.246178,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
207,-15.0,-170.0,120.0,-15.0,10.0,-60.0,0.005,-15.761,-170.076,119.998,0.761,-0.0005,23.1863,10.1374,0.7626,-23.2395,-10.1601,-0.7859,0.665744,0.410951,-0.390861,0.417087,-0.111758,0.796637,-0.144964,0.839575,-0.237045,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
208,-15.0,-170.0,150.0,-15.0,10.0,-30.0,0.004,-15.778,-170.237,149.996,0.778,-0.0003,23.9302,10.8805,1.5068,-23.9769,-10.8975,-1.5233,0.706077,0.408129,-0.359212,0.417087,-0.111758,0.796637,-0.144964,0.879863,-0.203240,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
209,-15.0,-150.0,-150.0,-15.0,30.0,30.0,0.002,-15.552,-150.455,-150.003,0.552,0.0002,23.5443,10.4847,1.3405,-23.4838,-10.4043,-1.3150,0.688286,0.409414,-0.095203,0.417087,-0.111758,0.785105,-0.013148,0.856947,0.058694,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
210,-15.0,-150.0,-120.0,-15.0,30.0,60.0,0.002,-15.606,-150.151,-120.001,0.606,0.0001,22.6851,9.6349,0.5061,-22.6501,-9.5707,-0.4813,0.642380,0.412635,-0.066783,0.417087,-0.111758,0.785105,-0.013148,0.811401,0.084990,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
211,-15.0,-150.0,-90.0,-15.0,30.0,90.0,0.002,-15.569,-149.939,-89.999,0.569,-0.0001,21.7362,8.6658,-0.4658,-21.6875,-8.6080,0.4813,0.589153,0.416366,-0.064280,0.417087,-0.111758,0.785105,-0.013148,0.758808,0.084990,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
212,-15.0,-150.0,-60.0,-15.0,30.0,120.0,0.002,-15.520,-149.860,-59.997,0.520,-0.0001,20.8833,7.8139,-1.3084,-20.8538,-7.7744,1.3150,0.543215,0.419583,-0.089175,0.417087,-0.111758,0.785105,-0.013148,0.713262,0.058694,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
213,-15.0,-150.0,-30.0,-15.0,30.0,150.0,0.002,-15.439,-149.946,-29.996,0.439,-0.0001,20.3966,7.3247,-1.7958,-20.3725,-7.2931,1.7963,0.516858,0.421426,-0.133987,0.417087,-0.111758,0.785105,-0.013148,0.686966,0.013148,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
214,-15.0,-150.0,0.0,-15.0,30.0,-180.0,0.003,-15.376,-150.168,0.004,0.376,-0.0001,20.4013,7.3245,-1.8038,-20.3725,-7.2931,1.7963,0.516829,0.421423,-0.186868,0.417087,-0.111758,0.785105,-0.013148,0.686966,-0.039444,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
215,-15.0,-150.0,30.0,-15.0,30.0,-150.0,0.003,-15.459,-150.158,30.003,0.459,-0.0003,20.8790,7.8028,-1.3317,-20.8538,-7.7744,1.3150,0.542498,0.419619,-0.233621,0.417087,-0.111758,0.785105,-0.013148,0.713262,-0.084990,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
216,-15.0,-150.0,60.0,-15.0,30.0,-120.0,0.003,-15.551,-150.054,60.001,0.551,-0.0003,21.7097,8.6354,-0.5011,-21.6875,-8.6080,0.4813,0.587464,0.416463,-0.260995,0.417087,-0.111758,0.785105,-0.013148,0.758808,-0.111286,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
217,-15.0,-150.0,90.0,-15.0,30.0,-90.0,0.003,-15.626,-150.001,89.999,0.626,0.0000,22.6308,9.5833,0.4616,-22.6501,-9.5707,-0.4813,0.639759,0.412795,-0.262300,0.417087,-0.111758,0.785105,-0.013148,0.811401,-0.111286,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
218,-15.0,-150.0,120.0,-15.0,30.0,-60.0,0.003,-15.627,-149.999,119.997,0.627,-0.0000,23.4719,10.4236,1.3012,-23.4838,-10.4043,-1.3150,0.685475,0.409594,-0.236502,0.417087,-0.111758,0.785105,-0.013148,0.856947,-0.084990,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
219,-15.0,-150.0,150.0,-15.0,30.0,-30.0,0.002,-15.558,-150.141,149.996,0.558,0.0000,23.9717,10.9180,1.7917,-23.9651,-10.8856,-1.7963,0.712427,0.407710,-0.191345,0.417087,-0.111758,0.785105,-0.013148,0.883243,-0.039444,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
220,-15.0,-130.0,-150.0,-15.0,50.0,30.0,0.000,-15.312,-130.251,-150.002,0.312,0.0005,21.6620,8.5837,0.8054,-21.5736,-8.4941,-0.7859,0.604241,0.415324,0.050975,0.417087,-0.111758,0.729184,0.106775,0.772122,0.198855,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
221,-15.0,-130.0,-120.0,-15.0,50.0,60.0,0.000,-15.385,-129.986,-119.999,0.385,0.0003,20.6799,7.6074,-0.1494,-20.6256,-7.5461,0.1621,0.551467,0.419023,0.061098,0.417087,-0.111758,0.729184,0.106775,0.720329,0.207988,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
222,-15.0,-130.0,-90.0,-15.0,50.0,90.0,0.001,-15.391,-129.851,-89.998,0.391,0.0001,19.7504,6.6803,-1.0612,-19.7210,-6.6416,1.0666,0.501366,0.422533,0.043961,0.417087,-0.111758,0.729184,0.106775,0.670908,0.190000,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
223,-15.0,-130.0,-60.0,-15.0,50.0,120.0,0.001,-15.347,-129.862,-59.996,0.347,0.0022,19.1125,6.0483,-1.6833,-19.1022,-6.0228,1.6854,0.467414,0.424909,0.004255,0.417087,-0.111758,0.729184,0.106775,0.637103,0.149713,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
224,-15.0,-130.0,-30.0,-15.0,50.0,150.0,0.001,-15.259,-130.008,-29.996,0.259,0.0017,18.9445,5.8805,-1.8534,-18.9351,-5.8556,1.8526,0.458503,0.425529,-0.047088,0.417087,-0.111758,0.729184,0.106775,0.627970,0.097920,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
225,-15.0,-130.0,0.0,-15.0,50.0,-180.0,0.002,-15.196,-130.173,0.003,0.196,0.0001,19.2975,6.2197,-1.5318,-19.2643,-6.1849,1.5233,0.476626,0.424254,-0.096540,0.417087,-0.111758,0.729184,0.106775,0.645958,0.048499,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
226,-15.0,-130.0,30.0,-15.0,50.0,-150.0,0.002,-15.281,-130.122,30.002,0.281,0.0003,20.0487,6.9633,-0.7995,-20.0017,-6.9223,0.7859,0.516504,0.421456,-0.131374,0.417087,-0.111758,0.729184,0.106775,0.686246,0.014694,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
227,-15.0,-130.0,60.0,-15.0,50.0,-120.0,0.002,-15.392,-130.002,60.000,0.392,-0.0001,20.9815,7.9077,0.1493,-20.9497,-7.8703,-0.1621,0.567866,0.417854,-0.141619,0.417087,-0.111758,0.729184,0.106775,0.738039,0.005561,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
228,-15.0,-130.0,90.0,-15.0,50.0,-90.0,0.002,-15.444,-129.939,89.998,0.444,-0.0001,21.8892,8.8165,1.0581,-21.8543,-8.7749,-1.0666,0.617154,0.414401,-0.124267,0.417087,-0.111758,0.729184,0.106775,0.787459,0.023549,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
229,-15.0,-130.0,120.0,-15.0,50.0,-60.0,0.001,-15.424,-129.959,119.996,0.424,0.0001,22.5157,9.4420,1.6830,-22.4731,-9.3936,-1.6854,0.651185,0.412020,-0.084077,0.417087,-0.111758,0.729184,0.106775,0.821265,0.063837,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
230,-15.0,-130.0,150.0,-15.0,50.0,-30.0,0.001,-15.327,-130.131,149.996,0.327,0.0002,22.7016,9.6237,1.8572,-22.6402,-9.5608,-1.8526,0.661124,0.411329,-0.032178,0.417087,-0.111758,0.729184,0.106775,0.830397,0.115630,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
231,-15.0,-110.0,-150.0,-15.0,70.0,30.0,-0.001,-15.178,-110.057,-150.000,0.178,0.0015,18.7128,5.6251,0.1732,-18.6389,-5.5594,-0.1621,0.475841,0.424334,0.157183,0.417087,-0.111758,0.635619,0.200339,0.644474,0.301552,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
232,-15.0,-110.0,-120.0,-15.0,70.0,60.0,-0.000,-15.245,-109.866,-119.998,0.245,0.0010,17.7024,4.6318,-0.7830,-17.6909,-4.6114,0.7859,0.423135,0.428027,0.148158,0.417087,-0.111758,0.635619,0.200339,0.592681,0.292420,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
233,-15.0,-110.0,-90.0,-15.0,70.0,90.0,-0.000,-15.258,-109.828,-89.997,0.258,0.0001,16.9625,3.8901,-1.5228,-16.9535,-3.8740,1.5233,0.382701,0.430857,0.114388,0.417087,-0.111758,0.635619,0.200339,0.552394,0.258614,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
234,-15.0,-110.0,-60.0,-15.0,70.0,120.0,0.000,-15.225,-109.909,-59.996,0.225,0.0010,16.6351,3.5651,-1.8528,-16.6242,-3.5448,1.8526,0.365013,0.432094,0.065134,0.417087,-0.111758,0.635619,0.200339,0.534406,0.209194,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
235,-15.0,-110.0,-30.0,-15.0,70.0,150.0,0.001,-15.152,-110.054,-29.996,0.152,-0.0004,16.8163,3.7404,-1.6892,-16.7914,-3.7119,1.6854,0.374483,0.431426,0.013692,0.417087,-0.111758,0.635619,0.200339,0.543539,0.157401,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
236,-15.0,-110.0,0.0,-15.0,70.0,-180.0,0.001,-15.101,-110.131,0.002,0.131,0.0002,17.4373,4.3594,-1.0736,-17.4101,-4.3307,1.0666,0.408266,0.429055,-0.026420,0.417087,-0.111758,0.635619,0.200339,0.577344,0.117113,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
237,-15.0,-110.0,30.0,-15.0,70.0,-150.0,0.001,-15.173,-110.035,30.000,0.173,-0.0013,18.3365,5.2607,-0.1692,-18.3147,-5.2353,0.1621,0.457262,0.425619,-0.045034,0.417087,-0.111758,0.635619,0.200339,0.626764,0.099125,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
238,-15.0,-110.0,60.0,-15.0,70.0,-120.0,0.001,-15.275,-109.929,59.998,0.275,0.0000,19.2843,6.2110,0.7804,-19.2627,-6.1833,-0.7859,0.508741,0.422012,-0.036802,0.417087,-0.111758,0.635619,0.200339,0.678557,0.108258,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
239,-15.0,-110.0,90.0,-15.0,70.0,-90.0,0.001,-15.321,-109.903,89.997,0.321,0.0039,20.0263,6.9547,1.5205,-20.0001,-6.9207,-1.5233,0.549043,0.419191,-0.003577,0.417087,-0.111758,0.635619,0.200339,0.718845,0.142063,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
240,-15.0,-110.0,120.0,-15.0,70.0,-60.0,0.000,-15.295,-109.973,119.996,0.295,0.0013,20.4052,7.3118,1.8571,-20.3294,-7.2499,-1.8526,0.567464,0.417904,0.045711,0.417087,-0.111758,0.635619,0.200339,0.736833,0.191484,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
241,-15.0,-110.0,150.0,-15.0,70.0,-30.0,-0.000,-15.199,-110.147,149.996,0.199,0.0004,20.2227,7.1457,1.6924,-20.1622,-7.0828,-1.6854,0.559265,0.418484,0.097809,0.417087,-0.111758,0.635619,0.200339,0.727700,0.243277,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
242,-15.0,-90.0,-150.0,-15.0,90.0,30.0,-0.001,-15.101,-89.902,-149.998,0.101,-0.0002,15.0271,1.9512,-0.4820,-15.0336,-1.9542,0.4813,0.319639,0.435285,0.211514,0.417087,-0.111758,0.515697,0.256260,0.489401,0.354398,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
243,-15.0,-90.0,-120.0,-15.0,90.0,60.0,-0.001,-15.156,-89.809,-119.998,0.191,-0.0001,14.1876,1.1127,-1.3165,-14.2000,-1.1205,1.3150,0.273804,0.438495,0.184838,0.417087,-0.111758,0.515697,0.256260,0.443855,0.328102,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
244,-15.0,-90.0,-90.0,-15.0,90.0,90.0,-0.001,-15.171,-89.854,-89.996,0.171,0.0003,13.7176,0.6432,-1.7968,-13.7186,-0.6392,1.7963,0.247981,0.440302,0.139161,0.417087,-0.111758,0.515697,0.256260,0.417559,0.282556,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
245,-15.0,-90.0,-60.0,-15.0,90.0,120.0,-0.000,-15.149,-89.961,-59.996,0.149,-0.0001,13.7317,0.6570,-1.7978,-13.7186,-0.6392,1.7963,0.248506,0.440262,0.086728,0.417087,-0.111758,0.515697,0.256260,0.417559,0.229964,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
246,-15.0,-90.0,-30.0,-15.0,90.0,150.0,0.000,-15.091,-90.066,-29.997,0.091,0.0006,14.2202,1.1438,-1.3191,-14.2000,-1.1205,1.3150,0.275008,0.438401,0.041528,0.417087,-0.111758,0.515697,0.256260,0.443855,0.184418,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
247,-15.0,-90.0,0.0,-15.0,90.0,-180.0,0.000,-15.051,-90.061,0.001,0.061,-0.0001,15.0478,1.9698,-0.4851,-15.0336,-1.9542,0.4813,0.320239,0.435229,0.015461,0.417087,-0.111758,0.515697,0.256260,0.489401,0.158122,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
248,-15.0,-90.0,30.0,-15.0,90.0,-150.0,0.000,-15.112,-89.945,29.999,0.112,0.0000,16.0015,2.9252,0.4796,-15.9962,-2.9168,-0.4813,0.372324,0.431579,0.015033,0.417087,-0.111758,0.515697,0.256260,0.541993,0.158122,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
249,-15.0,-90.0,60.0,-15.0,90.0,-120.0,0.000,-15.201,-89.880,59.997,0.201,0.0000,16.8373,3.7635,1.3137,-16.8299,-3.7504,-1.3150,0.417728,0.428399,0.040576,0.417087,-0.111758,0.515697,0.256260,0.587539,0.184418,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
250,-15.0,-90.0,90.0,-15.0,90.0,-90.0,-0.000,-15.238,-89.906,89.996,0.238,0.0001,17.3307,4.2576,1.7962,-17.3112,-4.2318,-1.7963,0.444328,0.426539,0.085591,0.417087,-0.111758,0.515697,0.256260,0.613835,0.229964,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
251,-15.0,-90.0,120.0,-15.0,90.0,-60.0,-0.001,-15.210,-90.009,119.996,0.210,0.0037,17.3359,4.2691,1.7982,-17.3112,-4.2318,-1.7963,0.445032,0.426494,0.138126,0.417087,-0.111758,0.515697,0.256260,0.613835,0.282556,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
252,-15.0,-90.0,150.0,-15.0,90.0,-30.0,-0.001,-15.124,-90.139,149.997,0.139,0.0004,16.8651,3.7958,1.3206,-16.8299,-3.7504,-1.3150,0.419474,0.428289,0.184266,0.417087,-0.111758,0.515697,0.256260,0.587539,0.328102,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
253,-15.0,-70.0,-150.0,-15.0,110.0,30.0,-0.001,-15.053,-69.799,-149.998,0.201,0.0000,11.1593,-1.9195,-1.0714,-11.1927,1.8868,1.0666,0.155129,0.446811,0.208241,0.417087,-0.111758,0.383880,0.267792,0.325605,0.351018,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
254,-15.0,-70.0,-120.0,-15.0,110.0,60.0,-0.001,-15.098,-69.807,-119.997,0.193,-0.0001,10.5520,-2.5258,-1.6875,-10.5739,2.5055,1.6854,0.121812,0.449143,0.167660,0.417087,-0.111758,0.383880,0.267792,0.291800,0.310730,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
255,-15.0,-70.0,-90.0,-15.0,110.0,90.0,-0.000,-15.114,-69.899,-89.996,0.114,-0.0000,10.4044,-2.6716,-1.8531,-10.4067,2.6727,1.8526,0.113448,0.449726,0.115986,0.417087,-0.111758,0.383880,0.267792,0.282667,0.258937,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
256,-15.0,-70.0,-60.0,-15.0,110.0,120.0,0.000,-15.102,-69.995,-59.997,0.102,0.0001,10.7466,-2.3288,-1.5255,-10.7360,2.3435,1.5233,0.131873,0.448433,0.066819,0.417087,-0.111758,0.383880,0.267792,0.300655,0.209517,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
257,-15.0,-70.0,-30.0,-15.0,110.0,150.0,0.000,-15.058,-70.045,-29.998,0.058,0.0001,11.4855,-1.5914,-0.7892,-11.4734,1.6061,0.7859,0.172119,0.445610,0.033271,0.417087,-0.111758,0.383880,0.267792,0.340942,0.175711,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
258,-15.0,-70.0,0.0,-15.0,110.0,-180.0,0.001,-15.024,-69.979,-0.000,0.024,0.0001,12.4209,-0.6577,0.1620,-12.4214,0.6581,-0.1621,0.223354,0.442019,0.024250,0.417087,-0.111758,0.383880,0.267792,0.392735,0.166579,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
259,-15.0,-70.0,30.0,-15.0,110.0,-150.0,0.000,-15.081,-69.874,29.998,0.126,0.0002,13.3165,0.2393,1.0682,-13.3260,-0.2465,-1.0666,0.272293,0.438591,0.041845,0.417087,-0.111758,0.383880,0.267792,0.442156,0.184566,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
260,-15.0,-70.0,60.0,-15.0,110.0,-120.0,-0.000,-15.157,-69.867,59.996,0.157,0.0002,13.9438,0.8688,1.6857,-13.9447,-0.8653,-1.6854,0.306240,0.436216,0.081534,0.417087,-0.111758,0.383880,0.267792,0.475961,0.224854,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
261,-15.0,-70.0,90.0,-15.0,110.0,-90.0,-0.001,-15.186,-69.937,89.996,0.186,0.0001,14.1285,1.0548,1.8539,-14.1119,-1.0324,-1.8526,0.315977,0.435538,0.133002,0.417087,-0.111758,0.383880,0.267792,0.485094,0.276647,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
262,-15.0,-70.0,120.0,-15.0,110.0,-60.0,-0.001,-15.156,-70.039,119.997,0.156,0.0004,13.8170,0.7429,1.5281,-13.7826,-0.7032,-1.5233,0.298749,0.436748,0.182609,0.417087,-0.111758,0.383880,0.267792,0.467106,0.326067,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
263,-15.0,-70.0,150.0,-15.0,110.0,-30.0,-0.001,-15.079,-70.094,149.998,0.094,0.0004,13.0781,0.0024,0.7917,-13.0452,0.0342,-0.7859,0.258643,0.439560,0.217116,0.417087,-0.111758,0.383880,0.267792,0.426818,0.359873,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
264,-15.0,-50.0,-150.0,-15.0,130.0,30.0,0.001,-15.023,-49.751,-149.997,0.249,-0.0004,7.5386,-5.5442,-1.5286,-7.5793,5.5002,1.5233,0.002405,0.457505,0.148536,0.417087,-0.111758,0.256069,0.233545,0.172843,0.291821,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
265,-15.0,-50.0,-120.0,-15.0,130.0,60.0,0.001,-15.058,-49.843,-119.996,0.157,-0.0001,7.2317,-5.8479,-1.8534,-7.2500,5.8294,1.8526,-0.014632,0.458697,0.099374,0.417087,-0.111758,0.256069,0.233545,0.154856,0.242400,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
266,-15.0,-50.0,-90.0,-15.0,130.0,90.0,0.002,-15.075,-49.942,-89.996,0.075,-0.0001,7.4162,-5.6608,-1.6858,-7.4172,5.6622,1.6854,-0.004857,0.458011,0.047983,0.417087,-0.111758,0.256069,0.233545,0.163988,0.190607,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
267,-15.0,-50.0,-60.0,-15.0,130.0,120.0,0.002,-15.075,-50.004,-59.997,0.075,0.0002,8.0423,-5.0336,-1.0689,-8.0360,5.0435,1.0666,0.029136,0.455626,0.007923,0.417087,-0.111758,0.256069,0.233545,0.197794,0.150319,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
268,-15.0,-50.0,-30.0,-15.0,130.0,150.0,0.002,-15.046,-50.002,-30.000,0.046,-0.0000,8.9442,-4.1333,-0.1637,-8.9405,4.1389,0.1621,0.078331,0.452177,-0.010012,0.417087,-0.111758,0.256069,0.233545,0.247214,0.132332,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
269,-15.0,-50.0,0.0,-15.0,130.0,-180.0,0.002,-15.017,-49.898,-0.002,0.102,-0.0003,9.8776,-3.2023,0.7886,-9.8885,3.1909,-0.7859,0.129479,0.448593,-0.000988,0.417087,-0.111758,0.256069,0.233545,0.299007,0.141464,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
270,-15.0,-50.0,30.0,-15.0,130.0,-150.0,0.001,-15.072,-49.836,29.997,0.164,-0.0003,10.6107,-2.4676,1.5255,-10.6259,2.4535,-1.5233,0.169474,0.445793,0.032467,0.417087,-0.111758,0.256069,0.233545,0.339295,0.175270,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
271,-15.0,-50.0,60.0,-15.0,130.0,-120.0,0.000,-15.135,-49.889,59.996,0.135,-0.0000,10.9537,-2.1216,1.8531,-10.9552,2.1243,-1.8526,0.187898,0.444506,0.081579,0.417087,-0.111758,0.256069,0.233545,0.357283,0.224690,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
272,-15.0,-50.0,90.0,-15.0,130.0,-90.0,-0.000,-15.151,-49.975,89.996,0.151,0.0001,10.8037,-2.2699,1.6878,-10.7880,2.2914,-1.6854,0.179466,0.445101,0.133383,0.417087,-0.111758,0.256069,0.233545,0.348150,0.276483,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
273,-15.0,-50.0,120.0,-15.0,130.0,-60.0,-0.001,-15.120,-50.042,119.998,0.120,0.0003,10.1946,-2.8792,1.0717,-10.1693,2.9102,-1.0666,0.146161,0.447437,0.174034,0.417087,-0.111758,0.256069,0.233545,0.314345,0.316771,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
274,-15.0,-50.0,150.0,-15.0,130.0,-30.0,-0.001,-15.051,-50.014,150.000,0.051,0.0003,9.2757,-3.8009,0.1646,-9.2647,3.8148,-0.1621,0.096290,0.450931,0.192405,0.417087,-0.111758,0.256069,0.233545,0.264924,0.334759,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
275,-15.0,-30.0,-150.0,-15.0,150.0,30.0,0.006,-15.002,-29.752,-149.996,0.248,-0.0003,4.5978,-8.4872,-1.7994,-4.6293,8.4501,1.7963,-0.120230,0.466096,0.040203,0.417087,-0.111758,0.147679,0.157650,0.049541,0.183946,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
276,-15.0,-30.0,-120.0,-15.0,150.0,60.0,0.006,-15.029,-29.889,-119.996,0.111,-0.0001,4.6189,-8.4617,-1.7959,-4.6293,8.4501,1.7963,-0.119371,0.466036,-0.011536,0.417087,-0.111758,0.147679,0.157650,0.049541,0.131354,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
277,-15.0,-30.0,-90.0,-15.0,150.0,90.0,0.006,-15.050,-29.966,-89.997,0.050,-0.0001,5.1096,-7.9680,-1.3154,-5.1106,7.9688,1.3150,-0.092781,0.464170,-0.056616,0.417087,-0.111758,0.147679,0.157650,0.075837,0.085808,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
278,-15.0,-30.0,-60.0,-15.0,150.0,120.0,0.006,-15.065,-29.993,-59.999,0.065,-0.0001,5.9459,-7.1306,-0.4831,-5.9443,7.1352,0.4813,-0.047260,0.460975,-0.082814,0.417087,-0.111758,0.147679,0.157650,0.121383,0.059512,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
279,-15.0,-30.0,-30.0,-15.0,150.0,150.0,0.005,-15.056,-29.954,-30.001,0.056,0.0000,6.9052,-6.1726,0.4811,-6.9069,6.1725,-0.4813,0.005076,0.457303,-0.083004,0.417087,-0.111758,0.147679,0.157650,0.173975,0.059512,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
280,-15.0,-30.0,0.0,-15.0,150.0,-180.0,0.005,-15.037,-29.832,-0.003,0.168,-0.0002,7.7271,-5.3534,1.3184,-7.7405,5.3389,-1.3150,0.050068,0.454149,-0.057064,0.417087,-0.111758,0.147679,0.157650,0.219521,0.085808,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
