pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
1323,60.0,70.0,-60.0,60.0,-110.0,120.0,0.001,60.175,69.962,-59.999,0.175,-3.0047,-16.9477,-7.4248,-0.9725,-13.4551,-6.6847,-0.6360,0.913303,0.752730,0.095212,0.215900,0.373950,0.460802,0.082087,0.495551,0.177560,0.006,0.009,True,valid,False,False,False,False,True,False,0.024316,90,24/24,-0.031515,0.056368
1324,60.0,70.0,-30.0,60.0,-110.0,150.0,0.000,60.094,70.051,-30.001,0.094,-0.2770,-15.9093,-7.0599,0.3543,-12.4961,-5.7257,0.3229,0.875269,0.718173,0.091050,0.215900,0.373950,0.460802,0.082087,0.443159,0.182143,-0.005,0.011,True,valid,False,False,False,False,True,False,0.028333,90,24/24,-0.031515,0.052350
1325,60.0,70.0,0.0,60.0,-110.0,-180.0,-0.000,60.043,70.152,-0.003,0.152,0.3351,-5.2415,-3.3102,0.8596,-11.6237,-4.8533,1.1954,0.840491,0.687087,0.113631,0.215900,0.373950,0.460802,0.082087,0.395495,0.159917,-0.081,-0.035,True,valid,False,False,False,False,True,False,0.031988,90,24/24,-0.031515,0.048695
1326,60.0,70.0,30.0,60.0,-110.0,-150.0,-0.001,60.081,70.116,29.996,0.116,0.1377,-13.7660,-5.6279,2.1234,-11.0715,-4.3011,1.7475,0.818364,0.666751,0.156450,0.215900,0.373950,0.460802,0.082087,0.365329,0.116836,0.065,0.036,True,valid,False,False,False,False,True,False,0.034301,90,24/24,-0.031515,0.046382
1327,60.0,70.0,60.0,60.0,-110.0,-120.0,-0.001,60.128,70.010,59.996,0.128,-0.2721,-5.2609,-1.9668,1.0146,-10.9876,-4.2172,1.8314,0.814794,0.663794,0.208825,0.215900,0.373950,0.460802,0.082087,0.360746,0.064444,0.008,0.012,True,valid,False,False,False,False,True,False,0.034652,90,24/24,-0.031515,0.046031
1328,60.0,70.0,90.0,60.0,-110.0,-90.0,-0.001,60.156,69.941,89.997,0.156,-0.6781,-7.0434,-1.9753,1.0529,-11.3945,-4.6240,1.4246,0.831251,0.678963,0.256654,0.215900,0.373950,0.460802,0.082087,0.382972,0.016780,-0.096,-0.028,True,valid,False,False,False,False,True,False,0.032948,90,24/24,-0.031515,0.047735
1329,60.0,70.0,120.0,60.0,-110.0,-60.0,-0.001,60.154,69.945,119.999,0.154,-1.7487,-15.5043,-8.3556,0.4995,-12.1830,-5.4126,0.6360,0.863499,0.707913,0.286543,0.215900,0.373950,0.460802,0.082087,0.426053,-0.013386,0.032,0.015,True,valid,False,False,False,False,True,False,0.029645,90,24/24,-0.031515,0.051038
1330,60.0,70.0,150.0,60.0,-110.0,-30.0,-0.002,60.103,70.076,150.001,0.103,-0.2330,-8.0288,-3.6168,-0.0932,-13.1420,-6.3715,-0.3229,0.903316,0.743933,0.290994,0.215900,0.373950,0.460802,0.082087,0.478445,-0.017970,-0.050,-0.019,True,valid,False,False,False,False,True,False,0.025627,90,24/24,-0.031515,0.055056
1331,60.0,90.0,-150.0,60.0,-90.0,30.0,0.000,60.163,90.204,-149.996,0.204,-0.8442,-18.2521,-10.6348,-2.0192,-16.7793,-10.0089,-1.8596,1.028847,0.856943,0.087370,0.215900,0.373950,0.545856,0.183450,0.647456,0.183450,0.005,0.021,True,valid,False,False,False,False,True,False,0.010389,90,24/24,-0.031515,0.070294
1332,60.0,90.0,-120.0,60.0,-90.0,60.0,0.001,60.230,90.020,-119.996,0.230,-1.4801,-14.0570,-9.1281,-1.3094,-16.5302,-9.7598,-1.6105,1.018200,0.847133,0.037173,0.215900,0.373950,0.545856,0.183450,0.633844,0.234250,-0.007,0.010,True,valid,False,False,False,False,True,False,0.011433,90,24/24,-0.031515,0.069250
1333,60.0,90.0,-90.0,60.0,-90.0,90.0,0.001,60.254,89.963,-89.998,0.254,-0.8851,-21.4502,-11.3952,-1.4168,-15.8495,-9.0791,-0.9298,0.990409,0.822165,0.000317,0.215900,0.373950,0.545856,0.183450,0.596656,0.271438,0.020,0.014,True,valid,False,False,False,False,True,False,0.014284,90,24/24,-0.031515,0.066399
1334,60.0,90.0,-60.0,60.0,-90.0,120.0,0.002,60.212,90.017,-60.000,0.212,-3.6674,-12.5260,-7.8957,0.2918,-14.9197,-8.1493,-0.0000,0.953096,0.788849,-0.012860,0.215900,0.373950,0.545856,0.183450,0.545856,0.285050,-0.055,-0.011,True,valid,False,False,False,False,True,False,0.018180,90,24/24,-0.031515,0.062503
1335,60.0,90.0,-30.0,60.0,-90.0,150.0,0.002,60.123,90.134,-30.002,0.134,-2.8098,-8.1048,-5.0891,0.8425,-13.9899,-7.2195,0.9298,0.916195,0.755301,0.001081,0.215900,0.373950,0.545856,0.183450,0.495056,0.271438,-0.042,0.002,True,valid,False,False,False,False,True,False,0.022075,90,24/24,-0.031515,0.058608
1336,60.0,90.0,0.0,60.0,-90.0,-180.0,0.001,60.075,90.203,-0.004,0.203,1.8066,-15.5158,-8.3405,2.0195,-13.3092,-6.5388,1.6105,0.889103,0.731030,0.038346,0.215900,0.373950,0.545856,0.183450,0.457867,0.234250,0.050,0.020,True,valid,False,False,False,False,True,False,0.024927,90,24/24,-0.031515,0.055756
1337,60.0,90.0,30.0,60.0,-90.0,-150.0,0.001,60.113,90.099,29.996,0.113,-2.2178,-9.5809,-4.5512,1.3865,-13.0601,-6.2896,1.8596,0.879028,0.722033,0.089552,0.215900,0.373950,0.545856,0.183450,0.444256,0.183450,-0.070,-0.007,True,valid,False,False,False,False,True,False,0.025970,90,24/24,-0.031515,0.054713
1338,60.0,90.0,60.0,60.0,-90.0,-120.0,-0.000,60.179,89.980,59.996,0.179,2.0471,-7.4539,-4.9802,0.9013,-13.3092,-6.5388,1.6105,0.889133,0.730769,0.140199,0.215900,0.373950,0.545856,0.183450,0.457867,0.132650,0.037,0.044,True,valid,False,False,False,False,True,False,0.024927,90,24/24,-0.031515,0.055756
1339,60.0,90.0,90.0,60.0,-90.0,-90.0,-0.001,60.202,89.943,89.998,0.202,2.0901,-9.4952,-4.7576,0.7002,-13.9899,-7.2195,0.9298,0.916713,0.755902,0.177159,0.215900,0.373950,0.545856,0.183450,0.495056,0.095462,0.005,0.010,True,valid,False,False,False,False,True,False,0.022075,90,24/24,-0.031515,0.058608
1340,60.0,90.0,120.0,60.0,-90.0,-60.0,-0.000,60.200,90.018,120.000,0.200,-1.4367,-13.1401,-7.1348,0.0311,-14.9197,-8.1493,-0.0000,0.955074,0.790359,0.190240,0.215900,0.373950,0.545856,0.183450,0.545856,0.081850,-0.026,-0.010,True,valid,False,False,False,False,True,False,0.018180,90,24/24,-0.031515,0.062503
1341,60.0,90.0,150.0,60.0,-90.0,-30.0,-0.001,60.148,90.220,150.002,0.220,1.3988,-8.5773,-4.8362,-0.4516,-15.8495,-9.0791,-0.9298,0.993855,0.825253,0.175689,0.215900,0.373950,0.545856,0.183450,0.596656,0.095462,-0.060,-0.015,True,valid,False,False,False,False,True,False,0.014284,90,24/24,-0.031515,0.066399
1342,60.0,110.0,-150.0,60.0,-70.0,30.0,0.001,60.217,110.158,-149.996,0.217,2.4321,-15.0320,-9.4786,-1.4529,-17.7849,-11.0145,-1.7475,1.059276,0.884352,-0.072382,0.215900,0.373950,0.591112,0.307790,0.686585,0.342539,-0.031,-0.024,True,valid,False,False,False,False,True,False,0.006176,90,24/24,-0.031515,0.074507
1343,60.0,110.0,-120.0,60.0,-70.0,60.0,0.003,60.293,109.993,-119.997,0.293,0.9141,-17.5799,-10.3885,-1.2985,-17.2328,-10.4624,-1.1954,1.036692,0.863671,-0.114734,0.215900,0.373950,0.591112,0.307790,0.656419,0.385620,0.056,0.049,True,valid,False,False,False,False,True,False,0.008489,90,24/24,-0.031515,0.072194
1344,60.0,110.0,-90.0,60.0,-70.0,90.0,0.004,60.291,109.996,-89.999,0.291,-5.2392,-7.1096,-5.7038,0.3328,-16.3604,-9.5899,-0.3229,1.001223,0.832007,-0.136825,0.215900,0.373950,0.591112,0.307790,0.608754,0.407846,-0.018,0.003,True,valid,False,False,False,False,True,False,0.012144,90,24/24,-0.031515,0.068539
1345,60.0,110.0,-60.0,60.0,-70.0,120.0,0.002,60.260,110.085,-60.001,0.260,5.1580,-22.9719,-11.5282,0.3969,-15.4014,-8.6310,0.6360,0.962649,0.797326,-0.132190,0.215900,0.373950,0.591112,0.307790,0.556363,0.403263,0.043,0.019,True,valid,False,False,False,False,True,False,0.016162,90,24/24,-0.031515,0.064521
1346,60.0,110.0,-30.0,60.0,-70.0,150.0,0.004,60.178,110.211,-30.003,0.211,2.5141,-20.4236,-9.5903,1.3985,-14.6129,-7.8425,1.4246,0.931300,0.769250,-0.101695,0.215900,0.373950,0.591112,0.307790,0.513282,0.373097,0.040,-0.019,True,valid,False,False,False,False,True,False,0.019465,90,24/24,-0.031515,0.061218
1347,60.0,110.0,0.0,60.0,-70.0,-180.0,0.004,60.121,110.223,-0.004,0.223,-6.8184,-4.6510,-3.9104,1.0060,-14.2060,-7.4356,1.8314,0.915562,0.755469,-0.053337,0.215900,0.373950,0.591112,0.307790,0.491055,0.325432,-0.059,-0.032,True,valid,False,False,False,False,True,False,0.021169,90,24/24,-0.031515,0.059514
1348,60.0,110.0,30.0,60.0,-70.0,-150.0,0.003,60.166,110.064,29.996,0.166,-2.7158,-10.4144,-6.0232,1.3229,-14.2899,-7.5195,1.7475,0.919071,0.758818,-0.000601,0.215900,0.373950,0.591112,0.307790,0.495639,0.273041,-0.059,-0.044,True,valid,False,False,False,False,True,False,0.020818,90,24/24,-0.031515,0.059865
1349,60.0,110.0,60.0,60.0,-70.0,-120.0,0.001,60.234,109.955,59.997,0.234,-1.3398,-6.8744,-4.4767,0.4928,-14.8421,-8.0717,1.1954,0.941594,0.778870,0.042341,0.215900,0.373950,0.591112,0.307790,0.525805,0.229960,-0.059,-0.012,True,valid,False,False,False,False,True,False,0.018505,90,24/24,-0.031515,0.062178
1350,60.0,110.0,90.0,60.0,-70.0,-90.0,0.001,60.289,109.977,89.999,0.289,2.0778,-19.6175,-10.2820,0.5741,-15.7145,-8.9441,0.3229,0.977211,0.810716,0.063714,0.215900,0.373950,0.591112,0.307790,0.573469,0.207733,0.054,0.043,True,valid,False,False,False,False,True,False,0.014850,90,24/24,-0.031515,0.065833
1351,60.0,110.0,120.0,60.0,-70.0,-60.0,0.001,60.294,110.150,120.002,0.294,-3.8781,-24.8665,-14.8871,-0.9946,-16.6735,-9.9031,-0.6360,1.016741,0.846459,0.057813,0.215900,0.373950,0.591112,0.307790,0.625861,0.212317,-0.039,-0.014,True,valid,False,False,False,False,True,False,0.010833,90,24/24,-0.031515,0.069851
1352,60.0,110.0,150.0,60.0,-70.0,-30.0,0.001,60.219,110.391,150.003,0.391,-1.6216,-22.9395,-13.7526,-1.8203,-17.4620,-10.6916,-1.4246,1.049364,0.875802,0.025985,0.215900,0.373950,0.591112,0.307790,0.668942,0.242483,0.048,0.018,True,valid,False,False,False,False,True,False,0.007529,90,24/24,-0.031515,0.073154
1353,60.0,130.0,-150.0,60.0,-50.0,30.0,0.002,60.297,130.105,-149.997,0.297,3.3498,-14.0759,-9.1731,-1.1097,-17.4620,-10.6916,-1.4246,1.047623,0.874633,-0.235651,0.215900,0.373950,0.591112,0.440110,0.668942,0.505417,-0.011,-0.008,True,valid,False,False,False,False,True,False,0.007529,90,24/24,-0.031515,0.073154
1354,60.0,130.0,-120.0,60.0,-50.0,60.0,0.007,60.345,129.996,-119.999,0.345,-6.4694,-11.7592,-7.7654,-0.1648,-16.6735,-9.9031,-0.6360,1.015625,0.845669,-0.265319,0.215900,0.373950,0.591112,0.440110,0.625861,0.535582,-0.023,-0.021,True,valid,False,False,False,False,True,False,0.010833,90,24/24,-0.031515,0.069851
1355,60.0,130.0,-90.0,60.0,-50.0,90.0,0.005,60.381,130.039,-90.001,0.381,-2.6875,-27.3999,-15.0168,0.0805,-15.7145,-8.9441,0.3229,0.976890,0.810543,-0.269949,0.215900,0.373950,0.591112,0.440110,0.573469,0.540166,0.022,0.017,True,valid,False,False,False,False,True,False,0.014850,90,24/24,-0.031515,0.065833
1356,60.0,130.0,-60.0,60.0,-50.0,120.0,0.008,60.310,130.143,-60.003,0.310,-13.1141,-8.7021,-5.8522,1.4689,-14.8421,-8.0717,1.1954,0.941694,0.779140,-0.247504,0.215900,0.373950,0.591112,0.440110,0.525805,0.517940,-0.016,0.006,True,valid,False,False,False,False,True,False,0.018505,90,24/24,-0.031515,0.062178
1357,60.0,130.0,-30.0,60.0,-50.0,150.0,0.006,60.243,130.249,-30.004,0.249,-6.8160,-6.5524,-4.5855,1.4307,-14.2899,-7.5195,1.7475,0.920215,0.759774,-0.204075,0.215900,0.373950,0.591112,0.440110,0.495639,0.474859,-0.013,0.010,True,valid,False,False,False,False,True,False,0.020818,90,24/24,-0.031515,0.059865
1358,60.0,130.0,0.0,60.0,-50.0,-180.0,0.004,60.192,130.208,-0.004,0.208,6.6131,-14.4376,-7.3136,1.7949,-14.2060,-7.4356,1.8314,0.917844,0.757471,-0.151010,0.215900,0.373950,0.591112,0.440110,0.491055,0.422467,0.015,0.022,True,valid,False,False,False,False,True,False,0.021169,90,24/24,-0.031515,0.059514
1359,60.0,130.0,30.0,60.0,-50.0,-150.0,0.004,60.240,130.013,29.997,0.240,-6.7345,-6.1736,-4.2718,0.5894,-14.6129,-7.8425,1.4246,0.934278,0.772378,-0.102856,0.215900,0.373950,0.591112,0.440110,0.513282,0.374803,-0.055,-0.006,True,valid,False,False,False,False,True,False,0.019465,90,24/24,-0.031515,0.061218
1360,60.0,130.0,60.0,60.0,-50.0,-120.0,0.005,60.332,129.958,59.998,0.332,-12.4300,-10.9434,-7.1273,0.2224,-15.4014,-8.6310,0.6360,0.966064,0.801307,-0.073421,0.215900,0.373950,0.591112,0.440110,0.556363,0.344637,-0.050,-0.034,True,valid,False,False,False,False,True,False,0.016162,90,24/24,-0.031515,0.064521
1361,60.0,130.0,90.0,60.0,-50.0,-90.0,0.002,60.367,130.071,90.001,0.367,10.1379,-9.3303,-5.9189,-0.3113,-16.3604,-9.5899,-0.3229,1.005016,0.836574,-0.070532,0.215900,0.373950,0.591112,0.440110,0.608754,0.340053,0.043,0.023,True,valid,False,False,False,False,True,False,0.012144,90,24/24,-0.031515,0.068539
1362,60.0,130.0,120.0,60.0,-50.0,-60.0,0.002,60.379,130.295,120.003,0.379,-0.5883,-21.1331,-12.1301,-1.2274,-17.2328,-10.4624,-1.1954,1.040853,0.868581,-0.094730,0.215900,0.373950,0.591112,0.440110,0.656419,0.362280,0.043,0.024,True,valid,False,False,False,False,True,False,0.008489,90,24/24,-0.031515,0.072194
1363,60.0,130.0,150.0,60.0,-50.0,-30.0,0.002,60.306,130.526,150.004,0.526,1.0412,-12.0569,-7.7935,-1.2840,-17.7849,-11.0145,-1.7475,1.063520,0.888619,-0.139387,0.215900,0.373950,0.591112,0.440110,0.686585,0.405360,-0.008,0.003,True,valid,False,False,False,False,True,False,0.006176,90,24/24,-0.031515,0.074507
1364,60.0,150.0,-150.0,60.0,-30.0,30.0,0.007,60.407,150.077,-149.998,0.407,3.9973,-19.8305,-11.2624,-1.1912,-15.8495,-9.0791,-0.9298,0.995200,0.827316,-0.382973,0.215900,0.373950,0.545856,0.564450,0.596656,0.652438,0.036,0.040,True,valid,False,False,False,False,True,False,0.014284,90,24/24,-0.031515,0.066399
1365,60.0,150.0,-120.0,60.0,-30.0,60.0,0.009,60.427,150.017,-120.000,0.427,-10.9043,-14.4214,-7.7610,0.0527,-14.9197,-8.1493,-0.0000,0.957581,0.793503,-0.396066,0.215900,0.373950,0.545856,0.564450,0.545856,0.666050,0.017,0.005,True,valid,False,False,False,False,True,False,0.018180,90,24/24,-0.031515,0.062503
1366,60.0,150.0,-90.0,60.0,-30.0,90.0,0.009,60.411,150.056,-90.002,0.411,-1.2606,-18.3514,-9.2596,0.6691,-13.9899,-7.2195,0.9298,0.919983,0.759725,-0.382040,0.215900,0.373950,0.545856,0.564450,0.495056,0.652438,0.020,0.031,True,valid,False,False,False,False,True,False,0.022075,90,24/24,-0.031515,0.058608
1367,60.0,150.0,-60.0,60.0,-30.0,120.0,0.009,60.367,150.123,-60.004,0.367,-7.3202,-7.2970,-3.8696,1.5277,-13.3092,-6.5388,1.6105,0.892654,0.735019,-0.344633,0.215900,0.373950,0.545856,0.564450,0.457867,0.615250,0.001,-0.000,True,valid,False,False,False,False,True,False,0.024927,90,24/24,-0.031515,0.055756
1368,60.0,150.0,-30.0,60.0,-30.0,150.0,0.008,60.320,150.207,-30.004,0.320,-3.7389,-3.8683,-2.9194,1.6217,-13.0601,-6.2896,1.8596,0.883290,0.726372,-0.293785,0.215900,0.373950,0.545856,0.564450,0.444256,0.564450,0.009,0.018,True,valid,False,False,False,False,True,False,0.025970,90,24/24,-0.031515,0.054713
1369,60.0,150.0,0.0,60.0,-30.0,-180.0,0.008,60.294,150.149,-0.004,0.294,-1.5815,-7.8076,-4.7672,1.2161,-13.3092,-6.5388,1.6105,0.894148,0.736591,-0.242599,0.215900,0.373950,0.545856,0.564450,0.457867,0.513650,-0.004,0.007,True,valid,False,False,False,False,True,False,0.024927,90,24/24,-0.031515,0.055756
1370,60.0,150.0,30.0,60.0,-30.0,-150.0,0.005,60.352,149.977,29.998,0.352,0.8394,-18.7110,-8.7383,1.3989,-13.9899,-7.2195,0.9298,0.922296,0.761647,-0.205302,0.215900,0.373950,0.545856,0.564450,0.495056,0.476462,0.023,0.012,True,valid,False,False,False,False,True,False,0.022075,90,24/24,-0.031515,0.058608
1371,60.0,150.0,60.0,60.0,-30.0,-120.0,0.006,60.415,150.013,60.000,0.415,1.2128,-16.4732,-8.8840,0.0368,-14.9197,-8.1493,-0.0000,0.959904,0.795474,-0.192775,0.215900,0.373950,0.545856,0.564450,0.545856,0.462850,0.072,0.034,True,valid,False,False,False,False,True,False,0.018180,90,24/24,-0.031515,0.062503
1372,60.0,150.0,90.0,60.0,-30.0,-90.0,0.004,60.453,150.177,90.002,0.453,5.0117,-14.8139,-8.6615,-1.0001,-15.8495,-9.0791,-0.9298,0.997135,0.829235,-0.208300,0.215900,0.373950,0.545856,0.564450,0.596656,0.476462,0.011,0.006,True,valid,False,False,False,False,True,False,0.014284,90,24/24,-0.031515,0.066399
1373,60.0,150.0,120.0,60.0,-30.0,-60.0,0.004,60.496,150.421,120.004,0.496,1.9653,-18.7557,-10.9293,-1.7488,-16.5302,-9.7598,-1.6105,1.023921,0.853857,-0.248108,0.215900,0.373950,0.545856,0.564450,0.633844,0.513650,0.020,0.012,True,valid,False,False,False,False,True,False,0.011433,90,24/24,-0.031515,0.069250
1374,60.0,150.0,150.0,60.0,-30.0,-30.0,0.007,60.462,150.635,150.005,0.635,-5.1568,-22.4265,-12.5599,-2.1715,-16.7793,-10.0089,-1.8596,1.033284,0.862531,-0.300209,0.215900,0.373950,0.545856,0.564450,0.647456,0.564450,0.012,0.001,True,valid,False,False,False,False,True,False,0.010389,90,24/24,-0.031515,0.070294
1375,60.0,170.0,-150.0,60.0,-10.0,30.0,0.013,60.424,170.057,-149.999,0.424,-9.7824,-6.8643,-3.2869,0.1934,-13.1420,-6.3715,-0.3229,0.908470,0.749207,-0.495633,0.215900,0.373950,0.460802,0.665813,0.478445,0.765869,0.003,0.014,True,valid,False,False,False,False,True,False,0.025627,90,24/24,-0.031515,0.055056
1376,60.0,170.0,-120.0,60.0,-10.0,60.0,0.014,60.401,169.980,-120.001,0.401,-3.3694,-13.5381,-6.1079,0.5526,-12.1830,-5.4126,0.6360,0.870486,0.715219,-0.490076,0.215900,0.373950,0.460802,0.665813,0.426053,0.761285,0.012,0.009,True,valid,False,False,False,False,True,False,0.029645,90,24/24,-0.031515,0.051038
1377,60.0,170.0,-90.0,60.0,-10.0,90.0,0.013,60.367,169.961,-90.003,0.367,-0.4022,-10.6933,-4.2636,1.4090,-11.3945,-4.6240,1.4246,0.839412,0.686832,-0.459445,0.215900,0.373950,0.460802,0.665813,0.382972,0.731120,0.023,0.019,True,valid,False,False,False,False,True,False,0.032948,90,24/24,-0.031515,0.047735
1378,60.0,170.0,-60.0,60.0,-10.0,120.0,0.013,60.363,169.984,-60.004,0.363,1.9822,-15.4014,-6.1214,1.7767,-10.9876,-4.2172,1.8314,0.823369,0.671931,-0.411638,0.215900,0.373950,0.460802,0.665813,0.360746,0.683455,0.048,0.018,True,valid,False,False,False,False,True,False,0.034652,90,24/24,-0.031515,0.046031
1379,60.0,170.0,-30.0,60.0,-10.0,150.0,0.014,60.365,170.061,-30.004,0.365,-1.6958,-11.9294,-4.6312,1.8043,-11.0715,-4.3011,1.7475,0.826857,0.675239,-0.359488,0.215900,0.373950,0.460802,0.665813,0.365329,0.631063,0.038,0.028,True,valid,False,False,False,False,True,False,0.034301,90,24/24,-0.031515,0.046382
1380,60.0,170.0,0.0,60.0,-10.0,-180.0,0.012,60.383,170.071,-0.003,0.383,-0.1894,-10.2034,-4.3139,1.0669,-11.6237,-4.8533,1.1954,0.849345,0.695982,-0.316794,0.215900,0.373950,0.460802,0.665813,0.395495,0.587983,0.014,0.018,True,valid,False,False,False,False,True,False,0.031988,90,24/24,-0.031515,0.048695
1381,60.0,170.0,30.0,60.0,-10.0,-150.0,0.010,60.408,169.995,29.999,0.408,1.3061,-8.3408,-4.0771,0.0061,-12.4961,-5.7257,0.3229,0.884917,0.728278,-0.294826,0.215900,0.373950,0.460802,0.665813,0.443159,0.565756,0.025,0.038,True,valid,False,False,False,False,True,False,0.028333,90,24/24,-0.031515,0.052350
1382,60.0,170.0,60.0,60.0,-10.0,-120.0,0.008,60.449,170.078,60.001,0.449,3.7670,-16.2001,-7.9063,-0.6221,-13.4551,-6.6847,-0.6360,0.923370,0.763254,-0.300519,0.215900,0.373950,0.460802,0.665813,0.495551,0.570340,0.057,0.032,True,valid,False,False,False,False,True,False,0.024316,90,24/24,-0.031515,0.056368
1383,60.0,170.0,90.0,60.0,-10.0,-90.0,0.008,60.476,170.210,90.003,0.476,-4.2696,-13.5040,-7.1141,-1.4102,-14.2436,-7.4732,-1.4246,0.954566,0.791476,-0.332109,0.215900,0.373950,0.460802,0.665813,0.538632,0.600505,0.019,0.017,True,valid,False,False,False,False,True,False,0.021012,90,24/24,-0.031515,0.059671
1384,60.0,170.0,120.0,60.0,-10.0,-60.0,0.009,60.511,170.367,120.004,0.511,-0.0449,-15.6446,-8.3272,-1.8735,-14.6504,-7.8800,-1.8314,0.969829,0.805540,-0.381373,0.215900,0.373950,0.460802,0.665813,0.560859,0.648170,0.036,0.015,True,valid,False,False,False,False,True,False,0.019308,90,24/24,-0.031515,0.061375
1385,60.0,170.0,150.0,60.0,-10.0,-30.0,0.010,60.505,170.494,150.004,0.505,0.9173,-15.9387,-8.4692,-1.8679,-14.5665,-7.7961,-1.7475,0.965499,0.801652,-0.434366,0.215900,0.373950,0.460802,0.665813,0.556275,0.700562,0.047,0.018,True,valid,False,False,False,False,True,False,0.019659,90,24/24,-0.031515,0.061024
1386,75.0,-170.0,-150.0,75.0,10.0,30.0,0.029,75.082,-170.187,-150.002,0.187,-0.6251,-10.0463,-3.2750,0.2971,-3.5388,-0.0342,0.7859,0.636978,0.502467,-0.614851,0.111758,0.417087,0.144964,0.796637,0.102026,0.888718,0.015,-0.002,True,valid,False,False,False,False,True,False,0.065858,90,24/24,-0.031515,0.014825
1387,75.0,-170.0,-120.0,75.0,10.0,60.0,0.018,75.048,-170.271,-120.003,0.271,0.2502,4.2795,4.1076,1.9029,-2.8014,0.7032,1.5233,0.607568,0.476284,-0.581196,0.111758,0.417087,0.144964,0.796637,0.061739,0.854912,-0.027,0.006,True,valid,False,False,False,False,True,False,0.068947,90,24/24,-0.031515,0.011736
1388,75.0,-170.0,-90.0,75.0,10.0,90.0,0.023,75.066,-170.247,-90.004,0.247,-1.2637,-8.2934,-1.5409,1.8484,-2.4722,1.0324,1.8526,0.594311,0.464136,-0.531820,0.111758,0.417087,0.144964,0.796637,0.043751,0.805492,0.008,-0.006,True,valid,False,False,False,False,True,False,0.070326,90,24/24,-0.031515,0.010357
1389,75.0,-170.0,-60.0,75.0,10.0,120.0,0.019,75.039,-170.169,-60.004,0.169,1.0179,6.8775,4.8636,1.2972,-2.6394,0.8653,1.6854,0.600596,0.470646,-0.479930,0.111758,0.417087,0.144964,0.796637,0.052884,0.753699,-0.037,0.001,True,valid,False,False,False,False,True,False,0.069626,90,24/24,-0.031515,0.011057
1390,75.0,-170.0,-30.0,75.0,10.0,150.0,0.036,75.077,-170.051,-30.003,0.077,-0.8950,-12.8487,-3.6930,1.7635,-3.2581,0.2465,1.0666,0.625466,0.492962,-0.439518,0.111758,0.417087,0.144964,0.796637,0.086689,0.713411,0.015,-0.003,True,valid,False,False,False,False,True,False,0.067034,90,24/24,-0.031515,0.013649
1391,75.0,-170.0,0.0,75.0,10.0,-180.0,0.024,75.079,-169.987,-0.001,0.079,-1.4874,-13.4675,-4.3629,1.0191,-4.1627,-0.6581,0.1621,0.662129,0.526518,-0.421582,0.111758,0.417087,0.144964,0.796637,0.136109,0.695424,0.013,-0.008,True,valid,False,False,False,False,True,False,0.063244,90,24/24,-0.031515,0.017439
1392,75.0,-170.0,30.0,75.0,10.0,-150.0,0.016,75.108,-170.014,30.002,0.108,-0.5433,-1.9652,-0.2146,-1.3070,-5.1107,-1.6061,-0.7859,0.700264,0.561366,-0.430861,0.111758,0.417087,0.144964,0.796637,0.187902,0.704556,0.006,0.007,True,valid,False,False,False,False,True,False,0.059273,90,24/24,-0.031515,0.021410
1393,75.0,-170.0,60.0,75.0,10.0,-120.0,0.018,75.155,-169.963,60.003,0.155,-4.5245,-4.5627,-1.5766,-2.1881,-5.8481,-2.3435,-1.5233,0.729479,0.587947,-0.464970,0.111758,0.417087,0.144964,0.796637,0.228190,0.738362,0.008,-0.015,True,valid,False,False,False,False,True,False,0.056184,90,24/24,-0.031515,0.024500
1394,75.0,-170.0,90.0,75.0,10.0,-90.0,0.019,75.185,-169.915,90.004,0.185,3.2857,-6.7055,-3.0178,-1.6030,-6.1773,-2.6727,-1.8526,0.742872,0.599910,-0.514760,0.111758,0.417087,0.144964,0.796637,0.246178,0.787782,0.015,0.017,True,valid,False,False,False,False,True,False,0.054804,90,24/24,-0.031515,0.025879
1395,75.0,-170.0,120.0,75.0,10.0,-60.0,0.019,75.161,-169.882,120.004,0.161,7.5321,-1.8821,-0.6768,-1.6539,-6.0102,-2.5055,-1.6854,0.736110,0.594571,-0.566552,0.111758,0.417087,0.144964,0.796637,0.237045,0.839575,0.003,0.014,True,valid,False,False,False,False,True,False,0.055505,90,24/24,-0.031515,0.025179
1396,75.0,-170.0,150.0,75.0,10.0,-30.0,0.019,75.112,-169.861,150.002,0.139,1.9915,0.0136,0.6115,-0.6387,-5.3914,-1.8868,-1.0666,0.711836,0.572447,-0.606551,0.111758,0.417087,0.144964,0.796637,0.203240,0.879863,-0.011,0.004,True,valid,False,False,False,False,True,False,0.058097,90,24/24,-0.031515,0.022586
