pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
313,0.0,-10.0,50.0,0.0,170.0,-130.0,0.004,-0.107,-9.942,49.998,0.107,0.0000,5.4489,-5.1087,0.9393,-5.4462,5.1096,-0.9384,-0.036892,0.446158,-0.040747,0.381000,0.000000,0.080831,0.052928,0.139203,0.101908,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.057423,90,24/24,-0.028335,0.023260
314,0.0,-10.0,80.0,0.0,170.0,-100.0,0.004,-0.089,-9.997,79.999,0.089,0.0000,4.9309,-5.6259,0.4208,-4.9268,5.6290,-0.4190,-0.068995,0.448801,-0.017800,0.381000,0.000000,0.080831,0.052928,0.106893,0.124533,180.000,-0.000,True,valid,False,False,False,False,True,False,0.059642,90,24/24,-0.028335,0.021041
315,0.0,10.0,-100.0,0.0,-170.0,80.0,0.006,-0.074,10.013,-100.000,0.074,-0.0001,4.5060,-6.0507,-0.0012,-4.5078,6.0480,0.0000,-0.095291,0.450964,-0.271455,0.381000,0.000000,0.080831,-0.052928,0.080831,-0.129128,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
316,0.0,10.0,-70.0,0.0,-170.0,110.0,0.007,-0.097,10.015,-70.001,0.097,-0.0001,5.1181,-5.4389,0.6111,-5.1203,5.4355,-0.6125,-0.057357,0.447837,-0.261340,0.381000,0.000000,0.080831,-0.052928,0.118931,-0.118919,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
317,0.0,10.0,-40.0,0.0,-170.0,140.0,0.007,-0.113,10.115,-40.002,0.115,-0.0000,5.5701,-4.9882,1.0612,-5.5687,4.9871,-1.0609,-0.029388,0.445532,-0.233937,0.381000,0.000000,0.080831,-0.052928,0.146822,-0.091028,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
318,0.0,10.0,-10.0,0.0,-170.0,170.0,0.007,-0.114,10.424,-10.003,0.424,-0.0000,5.7411,-4.8204,1.2258,-5.7329,4.8229,-1.2250,-0.018928,0.444671,-0.197039,0.381000,0.000000,0.080831,-0.052928,0.157031,-0.052928,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
319,0.0,10.0,20.0,0.0,-170.0,-160.0,0.006,-0.112,10.257,19.998,0.257,-0.0000,5.5717,-4.9881,1.0599,-5.5687,4.9871,-1.0609,-0.029349,0.445531,-0.158312,0.381000,0.000000,0.080831,-0.052928,0.146822,-0.014828,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
320,0.0,10.0,50.0,0.0,-170.0,-130.0,0.006,-0.098,10.043,49.999,0.098,-0.0000,5.1212,-5.4361,0.6137,-5.1203,5.4355,-0.6125,-0.057171,0.447824,-0.129488,0.381000,0.000000,0.080831,-0.052928,0.118931,0.013063,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
321,0.0,10.0,80.0,0.0,-170.0,-100.0,0.005,-0.074,10.013,80.000,0.074,-0.0000,4.5085,-6.0481,0.0013,-4.5078,6.0480,0.0000,-0.095131,0.450951,-0.119055,0.381000,0.000000,0.080831,-0.052928,0.080831,0.023272,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
322,0.0,30.0,-100.0,0.0,-150.0,80.0,0.008,-0.099,29.988,-100.001,0.099,-0.0002,5.6494,-4.9075,0.4169,-5.6563,4.8995,-0.4190,-0.033534,0.445872,-0.366354,0.381000,0.000000,0.117035,-0.152400,0.143097,-0.224005,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
323,0.0,30.0,-70.0,0.0,-150.0,110.0,0.008,-0.115,30.036,-70.002,0.115,-0.0001,6.1719,-4.3857,0.9375,-6.1757,4.3801,-0.9384,-0.001176,0.443203,-0.344012,0.381000,0.000000,0.117035,-0.152400,0.175408,-0.201380,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
324,0.0,30.0,-40.0,0.0,-150.0,140.0,0.008,-0.108,30.184,-40.003,0.184,-0.0000,6.4496,-4.1093,1.2071,-6.4437,4.1121,-1.2064,0.015931,0.441794,-0.308750,0.381000,0.000000,0.117035,-0.152400,0.192078,-0.165632,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
325,0.0,30.0,-10.0,0.0,-150.0,170.0,0.008,-0.068,30.425,-10.003,0.425,0.0001,6.4067,-4.1538,1.1493,-6.3884,4.1673,-1.1512,0.013069,0.442031,-0.270130,0.381000,0.000000,0.117035,-0.152400,0.188640,-0.126338,-180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
326,0.0,30.0,20.0,0.0,-150.0,-160.0,0.007,-0.076,30.216,19.998,0.216,-0.0000,6.0312,-4.5275,0.7855,-6.0247,4.5311,-0.7874,-0.010031,0.443936,-0.237202,0.381000,0.000000,0.117035,-0.152400,0.166016,-0.094027,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
327,0.0,30.0,50.0,0.0,-150.0,-130.0,0.007,-0.086,30.027,50.000,0.086,-0.0001,5.4489,-5.1081,0.2140,-5.4500,5.1058,-0.2127,-0.045965,0.446898,-0.219822,0.381000,0.000000,0.117035,-0.152400,0.130267,-0.077358,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
328,0.0,30.0,80.0,0.0,-150.0,-100.0,0.006,-0.070,30.015,80.001,0.070,-0.0001,4.8170,-5.7396,-0.4180,-4.8183,5.7375,0.4190,-0.085125,0.450125,-0.223134,0.381000,0.000000,0.117035,-0.152400,0.090974,-0.080795,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
329,0.0,50.0,-100.0,0.0,-130.0,80.0,0.010,-0.128,49.986,-100.001,0.128,-0.0004,7.3844,-3.1732,0.7854,-7.3957,3.1601,-0.7874,0.056834,0.438417,-0.434500,0.381000,0.000000,0.185078,-0.233490,0.234059,-0.291863,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
330,0.0,50.0,-70.0,0.0,-130.0,110.0,0.010,-0.134,50.093,-70.003,0.134,-0.0001,7.7581,-2.8004,1.1512,-7.7594,2.7964,-1.1512,0.079915,0.436515,-0.402505,0.381000,0.000000,0.185078,-0.233490,0.256683,-0.259552,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
331,0.0,50.0,-40.0,0.0,-130.0,140.0,0.009,-0.103,50.256,-40.003,0.256,0.0000,7.8280,-2.7310,1.2063,-7.8147,2.7411,-1.2064,0.084107,0.436171,-0.363414,0.381000,0.000000,0.185078,-0.233490,0.260121,-0.220258,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
332,0.0,50.0,-10.0,0.0,-130.0,170.0,0.009,-0.036,50.366,-10.002,0.366,0.0001,7.5697,-2.9891,0.9345,-7.5467,3.0091,-0.9384,0.067965,0.437503,-0.327686,0.381000,0.000000,0.185078,-0.233490,0.243451,-0.184510,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
333,0.0,50.0,20.0,0.0,-130.0,-160.0,0.009,-0.048,50.123,19.999,0.123,-0.0000,7.0326,-3.5248,0.4177,-7.0272,3.5286,-0.4190,0.034921,0.440227,-0.304577,0.381000,0.000000,0.185078,-0.233490,0.211140,-0.161886,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
334,0.0,50.0,50.0,0.0,-130.0,-130.0,0.008,-0.082,49.992,50.000,0.082,-0.0001,6.3911,-4.1657,-0.2110,-6.3955,4.1603,0.2127,-0.004696,0.443493,-0.300814,0.381000,0.000000,0.185078,-0.233490,0.171846,-0.158448,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
335,0.0,50.0,80.0,0.0,-130.0,-100.0,0.008,-0.079,50.025,80.001,0.079,-0.0001,5.8182,-4.7388,-0.7867,-5.8208,4.7350,0.7874,-0.040241,0.446424,-0.317566,0.381000,0.000000,0.185078,-0.233490,0.136098,-0.175118,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
336,0.0,70.0,-100.0,0.0,-110.0,80.0,0.010,-0.163,70.023,-100.002,0.163,-0.0008,9.5053,-1.0538,1.0599,-9.5163,1.0395,-1.0609,0.165079,0.429490,-0.467659,0.381000,0.000000,0.276752,-0.286418,0.342743,-0.324518,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
337,0.0,70.0,-70.0,0.0,-110.0,110.0,0.010,-0.161,70.159,-70.003,0.161,0.0000,9.6834,-0.8759,1.2255,-9.6804,0.8754,-1.2250,0.176034,0.428589,-0.429636,0.381000,0.000000,0.276752,-0.286418,0.352952,-0.286418,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
338,0.0,70.0,-40.0,0.0,-110.0,140.0,0.009,-0.111,70.278,-40.002,0.278,0.0001,9.5325,-1.0262,1.0596,-9.5163,1.0395,-1.0609,0.166586,0.429371,-0.391317,0.381000,0.000000,0.276752,-0.286418,0.342743,-0.248318,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
339,0.0,70.0,-10.0,0.0,-110.0,170.0,0.009,-0.027,70.247,-10.001,0.247,0.0000,9.0857,-1.4714,0.6088,-9.0679,1.4879,-0.6125,0.138912,0.431653,-0.363009,0.381000,0.000000,0.276752,-0.286418,0.314852,-0.220427,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
340,0.0,70.0,20.0,0.0,-110.0,-160.0,0.009,-0.041,70.005,20.000,0.041,-0.0002,8.4533,-2.1033,0.0007,-8.4553,2.1004,-0.0000,0.099967,0.434862,-0.352578,0.381000,0.000000,0.276752,-0.286418,0.276752,-0.210218,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
341,0.0,70.0,50.0,0.0,-110.0,-130.0,0.010,-0.093,69.966,50.001,0.093,-0.0002,7.8344,-2.7228,-0.6104,-7.8428,2.7130,0.6125,0.061647,0.438021,-0.362881,0.381000,0.000000,0.276752,-0.286418,0.238652,-0.220427,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
342,0.0,70.0,80.0,0.0,-110.0,-100.0,0.009,-0.104,70.068,80.003,0.104,-0.0002,7.3929,-3.1649,-1.0608,-7.3944,3.1614,1.0609,0.034176,0.440286,-0.391053,0.381000,0.000000,0.276752,-0.286418,0.210761,-0.248318,180.000,0.000,True,floor_collision,False,False,False,True,True,False,,,,,
343,0.0,90.0,-100.0,0.0,-90.0,80.0,0.009,-0.212,90.081,-100.003,0.212,-0.0015,11.7551,1.1940,1.2066,-11.7622,-1.2064,-1.2064,0.278058,0.420181,-0.461761,0.381000,0.000000,0.381000,-0.304800,0.456042,-0.318032,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
344,0.0,90.0,-70.0,0.0,-90.0,110.0,0.009,-0.203,90.196,-70.003,0.203,-0.0001,11.7114,1.1510,1.1517,-11.7070,-1.1512,-1.1512,0.275326,0.420410,-0.422244,0.381000,0.000000,0.381000,-0.304800,0.452605,-0.278738,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
345,0.0,90.0,-40.0,0.0,-90.0,140.0,0.009,-0.138,90.233,-40.002,0.233,-0.0005,11.3536,0.7953,0.7862,-11.3432,-0.7874,-0.7874,0.253216,0.422235,-0.389412,0.381000,0.000000,0.381000,-0.304800,0.429980,-0.246427,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
346,0.0,90.0,-10.0,0.0,-90.0,170.0,0.009,-0.037,90.086,-10.000,0.086,-0.0003,10.7729,0.2165,0.2118,-10.7685,-0.2127,-0.2127,0.217382,0.425187,-0.372142,0.381000,0.000000,0.381000,-0.304800,0.394232,-0.229758,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
347,0.0,90.0,20.0,0.0,-90.0,-160.0,0.009,-0.054,89.898,20.001,0.102,-0.0000,10.1255,-0.4314,-0.4162,-10.1368,0.4190,0.4190,0.177393,0.428480,-0.375637,0.381000,0.000000,0.381000,-0.304800,0.354938,-0.233195,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
348,0.0,90.0,50.0,0.0,-90.0,-130.0,0.010,-0.123,89.979,50.002,0.123,-0.0003,9.6073,-0.9509,-0.9369,-9.6174,0.9384,0.9384,0.145182,0.431133,-0.398639,0.381000,0.000000,0.381000,-0.304800,0.322627,-0.255820,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
349,0.0,90.0,80.0,0.0,-90.0,-100.0,0.010,-0.147,90.139,80.003,0.147,-0.0002,9.3514,-1.2076,-1.2068,-9.3494,1.2064,1.2064,0.129163,0.432453,-0.434684,0.381000,0.000000,0.381000,-0.304800,0.305958,-0.291568,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
350,0.0,110.0,-100.0,0.0,-70.0,80.0,0.008,-0.283,110.121,-100.003,0.283,-0.0085,13.8541,3.2936,1.2076,-13.8627,-3.3069,-1.2064,0.381916,0.411636,-0.417711,0.381000,0.000000,0.485248,-0.286418,0.560290,-0.273186,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
351,0.0,110.0,-70.0,0.0,-70.0,110.0,0.007,-0.268,110.178,-70.002,0.268,-0.0028,13.5939,3.0331,0.9401,-13.5947,-3.0389,-0.9384,0.365696,0.412976,-0.381619,0.381000,0.000000,0.485248,-0.286418,0.543620,-0.237438,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
352,0.0,110.0,-40.0,0.0,-70.0,140.0,0.007,-0.191,110.126,-40.001,0.191,-0.0008,13.0760,2.5157,0.4204,-13.0752,-2.5194,-0.4190,0.333626,0.415618,-0.358377,0.381000,0.000000,0.485248,-0.286418,0.511310,-0.214814,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
353,0.0,110.0,-10.0,0.0,-70.0,170.0,0.008,-0.070,109.907,-10.000,0.093,-0.0005,12.4341,1.8761,-0.2096,-12.4435,-1.8877,0.2127,0.294110,0.418871,-0.354246,0.381000,0.000000,0.485248,-0.286418,0.472016,-0.211376,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
354,0.0,110.0,20.0,0.0,-70.0,-160.0,0.008,-0.092,109.833,20.002,0.167,-0.0000,11.8520,1.2933,-0.7838,-11.8688,-1.3130,0.7874,0.258058,0.421838,-0.371050,0.381000,0.000000,0.485248,-0.286418,0.436267,-0.228046,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
355,0.0,110.0,50.0,0.0,-70.0,-130.0,0.009,-0.178,110.034,50.003,0.178,-0.0004,11.4974,0.9374,-1.1507,-11.5051,-0.9493,1.1512,0.235881,0.423662,-0.403768,0.381000,0.000000,0.485248,-0.286418,0.413643,-0.260356,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
356,0.0,110.0,80.0,0.0,-70.0,-100.0,0.009,-0.214,110.210,80.003,0.214,0.0001,11.4543,0.8938,-1.2070,-11.4498,-0.8940,1.2064,0.233078,0.423891,-0.443223,0.381000,0.000000,0.485248,-0.286418,0.410205,-0.299650,-180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
357,0.0,130.0,-100.0,0.0,-50.0,80.0,0.006,-0.381,130.108,-100.002,0.381,-0.0004,15.5630,4.9960,1.0650,-15.5643,-5.0085,-1.0609,0.464101,0.404884,-0.341292,0.381000,0.000000,0.576922,-0.233490,0.642913,-0.195390,180.000,0.000,True,valid,False,False,False,False,True,False,0.014211,90,24/24,-0.028335,0.066472
358,0.0,130.0,-70.0,0.0,-50.0,110.0,0.006,-0.362,130.102,-70.001,0.362,-0.0010,15.1305,4.5550,0.6181,-15.1159,-4.5601,-0.6125,0.436473,0.407161,-0.313092,0.381000,0.000000,0.576922,-0.233490,0.615022,-0.167499,180.000,0.000,True,valid,False,False,False,False,True,False,0.016126,90,24/24,-0.028335,0.064557
359,0.0,130.0,-40.0,0.0,-50.0,140.0,0.006,-0.282,129.991,-40.000,0.282,0.0004,14.4855,3.9295,0.0064,-14.5033,-3.9475,-0.0000,0.398463,0.410290,-0.302291,0.381000,0.000000,0.576922,-0.233490,0.576922,-0.157290,-180.000,0.000,True,valid,False,False,False,False,True,False,0.018742,90,24/24,-0.028335,0.061941
360,0.0,130.0,-10.0,0.0,-50.0,170.0,0.006,-0.142,129.738,-9.999,0.262,0.0004,13.8692,3.3109,-0.6054,-13.8908,-3.3350,0.6125,0.360114,0.413445,-0.311689,0.381000,0.000000,0.576922,-0.233490,0.538822,-0.167499,180.000,0.000,True,valid,False,False,False,False,True,False,0.021358,90,24/24,-0.028335,0.059325
361,0.0,130.0,20.0,0.0,-50.0,-160.0,0.007,-0.168,129.827,20.002,0.173,-0.0020,13.4327,2.8676,-1.0587,-13.4424,-2.8866,1.0609,0.332337,0.415729,-0.339417,0.381000,0.000000,0.576922,-0.233490,0.510931,-0.195390,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.023273,90,24/24,-0.028335,0.057410
362,0.0,130.0,50.0,0.0,-50.0,-130.0,0.007,-0.268,130.110,50.003,0.268,-0.0009,13.2747,2.7123,-1.2259,-13.2783,-2.7225,1.2250,0.322676,0.416520,-0.377740,0.381000,0.000000,0.576922,-0.233490,0.500722,-0.233490,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.023974,90,24/24,-0.028335,0.056709
363,0.0,130.0,80.0,0.0,-50.0,-100.0,0.008,-0.312,130.237,80.002,0.312,-0.0004,13.4451,2.8821,-1.0624,-13.4424,-2.8866,1.0609,0.333131,0.415656,-0.415976,0.381000,0.000000,0.576922,-0.233490,0.510931,-0.271590,180.000,-0.000,True,floor_collision,False,False,False,True,True,False,,,,,
364,0.0,150.0,-100.0,0.0,-30.0,80.0,0.004,-0.495,150.031,-100.002,0.495,0.0006,16.6715,6.0997,0.7964,-16.6618,-6.1060,-0.7874,0.515116,0.400703,-0.241965,0.381000,0.000000,0.644965,-0.152400,0.693945,-0.094027,180.000,0.000,True,valid,False,False,False,False,True,False,0.009524,90,24/24,-0.028335,0.071159
365,0.0,150.0,-70.0,0.0,-30.0,110.0,0.004,-0.473,150.011,-70.001,0.473,-0.0003,16.0970,5.5257,0.2228,-16.0870,-5.5312,-0.2127,0.479626,0.403625,-0.224853,0.381000,0.000000,0.644965,-0.152400,0.658197,-0.077358,180.000,0.000,True,valid,False,False,False,False,True,False,0.011978,90,24/24,-0.028335,0.068705
366,0.0,150.0,-40.0,0.0,-30.0,140.0,0.004,-0.411,149.897,-39.999,0.411,-0.0003,15.4599,4.8901,-0.4094,-15.4553,-4.8995,0.4190,0.440363,0.406855,-0.227783,0.381000,0.000000,0.644965,-0.152400,0.618903,-0.080795,180.000,0.000,True,valid,False,False,False,False,True,False,0.014676,90,24/24,-0.028335,0.066007
367,0.0,150.0,-10.0,0.0,-30.0,170.0,0.005,-0.285,149.627,-9.998,0.373,-0.0004,14.9284,4.3604,-0.9308,-14.9359,-4.3801,0.9384,0.407704,0.409540,-0.249796,0.381000,0.000000,0.644965,-0.152400,0.586592,-0.103420,180.000,0.000,True,valid,False,False,False,False,True,False,0.016895,90,24/24,-0.028335,0.063788
368,0.0,150.0,20.0,0.0,-30.0,-160.0,0.005,-0.307,149.870,20.003,0.307,-0.0008,14.6573,4.0941,-1.2058,-14.6679,-4.1121,1.2064,0.391223,0.410893,-0.284782,0.381000,0.000000,0.644965,-0.152400,0.569922,-0.139168,180.000,0.000,True,valid,False,False,False,False,True,False,0.018039,90,24/24,-0.028335,0.062644
369,0.0,150.0,50.0,0.0,-30.0,-130.0,0.006,-0.394,150.148,50.003,0.394,0.0004,14.7092,4.1525,-1.1531,-14.7231,-4.1673,1.1512,0.394943,0.410582,-0.324037,0.381000,0.000000,0.644965,-0.152400,0.573360,-0.178462,180.000,0.000,True,valid,False,False,False,False,True,False,0.017803,90,24/24,-0.028335,0.062880
370,0.0,150.0,80.0,0.0,-30.0,-100.0,0.006,-0.436,150.180,80.002,0.436,0.0045,15.0816,4.5176,-0.7922,-15.0869,-4.5311,0.7874,0.417318,0.408737,-0.356751,0.381000,0.000000,0.644965,-0.152400,0.595984,-0.210773,180.000,0.000,True,valid,False,False,False,False,True,False,0.016250,90,24/24,-0.028335,0.064433
371,0.0,170.0,-100.0,0.0,-10.0,80.0,0.003,-0.579,169.953,-100.001,0.579,0.0000,17.0587,6.4824,0.4329,-17.0228,-6.4670,-0.4190,0.529300,0.399552,-0.130847,0.381000,0.000000,0.681169,-0.052928,0.707231,0.018677,180.000,0.000,True,valid,False,False,False,False,True,False,0.007982,90,24/24,-0.028335,0.072701
372,0.0,170.0,-70.0,0.0,-10.0,110.0,0.003,-0.554,169.992,-69.999,0.554,-0.0000,16.4224,5.8482,-0.2010,-16.3911,-5.8353,0.2127,0.490156,0.402774,-0.126492,0.381000,0.000000,0.681169,-0.052928,0.667937,0.022114,180.000,0.000,True,valid,False,False,False,False,True,False,0.010680,90,24/24,-0.028335,0.070003
373,0.0,170.0,-40.0,0.0,-10.0,140.0,0.003,-0.525,169.934,-39.998,0.525,-0.0000,15.8424,5.2691,-0.7791,-15.8163,-5.2605,0.7874,0.454370,0.405717,-0.142751,0.381000,0.000000,0.681169,-0.052928,0.632189,0.005445,180.000,0.000,True,valid,False,False,False,False,True,False,0.013135,90,24/24,-0.028335,0.067549
374,0.0,170.0,-10.0,0.0,-10.0,170.0,0.003,-0.485,169.641,-9.997,0.485,-0.0001,15.4717,4.8972,-1.1472,-15.4526,-4.8968,1.1512,0.431366,0.407608,-0.175565,0.381000,0.000000,0.681169,-0.052928,0.609565,-0.026866,180.000,0.000,True,valid,False,False,False,False,True,False,0.014688,90,24/24,-0.028335,0.065995
375,0.0,170.0,20.0,0.0,-10.0,-160.0,0.004,-0.485,169.870,20.003,0.485,-0.0002,15.4089,4.8366,-1.2108,-15.3973,-4.8416,1.2064,0.427641,0.407910,-0.213918,0.381000,0.000000,0.681169,-0.052928,0.606127,-0.066160,180.000,0.000,True,valid,False,False,False,False,True,False,0.014924,90,24/24,-0.028335,0.065759
376,0.0,170.0,50.0,0.0,-10.0,-130.0,0.004,-0.515,170.083,50.002,0.515,-0.0003,15.6758,5.1044,-0.9458,-15.6653,-5.1096,0.9384,0.444202,0.406541,-0.249267,0.381000,0.000000,0.681169,-0.052928,0.622797,-0.101908,180.000,0.000,True,valid,False,False,False,False,True,False,0.013779,90,24/24,-0.028335,0.066904
377,0.0,170.0,80.0,0.0,-10.0,-100.0,0.004,-0.543,170.061,80.001,0.543,-0.0003,16.1942,5.6212,-0.4292,-16.1848,-5.6290,0.4190,0.476123,0.403911,-0.272553,0.381000,0.000000,0.681169,-0.052928,0.655107,-0.124533,180.000,0.000,True,valid,False,False,False,False,True,False,0.011561,90,24/24,-0.028335,0.069122
378,15.0,-170.0,-100.0,15.0,10.0,80.0,-0.001,14.482,-169.944,-99.999,0.518,0.0007,15.5283,5.2910,-0.3069,-15.4450,-5.2488,0.3171,0.449202,0.406181,0.153500,0.368018,0.098610,0.644260,0.227424,0.624538,0.301028,180.000,0.000,True,valid,False,False,False,False,True,False,0.014721,90,24/24,-0.028335,0.065962
379,15.0,-170.0,-70.0,15.0,10.0,110.0,-0.000,14.509,-169.873,-69.998,0.491,0.0005,14.9643,4.7305,-0.8613,-14.8958,-4.6997,0.8662,0.414647,0.409023,0.134606,0.368018,0.098610,0.644260,0.227424,0.590379,0.281306,180.000,0.000,True,valid,False,False,False,False,True,False,0.017066,90,24/24,-0.028335,0.063617
380,15.0,-170.0,-40.0,15.0,10.0,140.0,-0.000,14.531,-169.930,-39.997,0.469,0.0005,14.6429,4.4106,-1.1825,-14.5787,-4.3826,1.1833,0.394827,0.410653,0.100594,0.368018,0.098610,0.644260,0.227424,0.570657,0.247146,180.000,0.000,True,valid,False,False,False,False,True,False,0.018420,90,24/24,-0.028335,0.062263
381,15.0,-170.0,-10.0,15.0,10.0,170.0,-0.001,14.551,-170.269,-9.997,0.449,0.0006,14.6542,4.4201,-1.1894,-14.5787,-4.3826,1.1833,0.395114,0.410631,0.060155,0.368018,0.098610,0.644260,0.227424,0.570657,0.207702,180.000,0.000,True,valid,False,False,False,False,True,False,0.018420,90,24/24,-0.028335,0.062263
382,15.0,-170.0,20.0,15.0,10.0,-160.0,0.000,14.522,-170.206,20.002,0.478,-0.0003,14.9635,4.7289,-0.8785,-14.8958,-4.6997,0.8662,0.414352,0.409042,0.025698,0.368018,0.098610,0.644260,0.227424,0.590379,0.173543,180.000,0.000,True,valid,False,False,False,False,True,False,0.017066,90,24/24,-0.028335,0.063617
383,15.0,-170.0,50.0,15.0,10.0,-130.0,0.001,14.484,-170.023,50.001,0.516,0.0004,15.5094,5.2720,-0.3294,-15.4450,-5.2488,0.3171,0.448090,0.406261,0.005978,0.368018,0.098610,0.644260,0.227424,0.624538,0.153821,180.000,0.000,True,valid,False,False,False,False,True,False,0.014721,90,24/24,-0.028335,0.065962
384,15.0,-170.0,80.0,15.0,10.0,-100.0,0.001,14.455,-170.024,79.999,0.545,0.0004,16.1496,5.9091,0.3051,-16.0791,-5.8830,-0.3171,0.487472,0.403019,0.005267,0.368018,0.098610,0.644260,0.227424,0.663982,0.153821,180.000,0.000,True,valid,False,False,False,False,True,False,0.012012,90,24/24,-0.028335,0.068671
385,15.0,-150.0,-100.0,15.0,30.0,80.0,-0.001,14.607,-149.788,-99.999,0.393,0.0004,13.8879,3.6630,-0.6996,-13.8360,-3.6399,0.7027,0.363838,0.413212,0.231355,0.368018,0.098610,0.583544,0.314136,0.539837,0.376556,180.000,0.000,True,valid,False,False,False,False,True,False,0.021592,90,24/24,-0.028335,0.059091
386,15.0,-150.0,-70.0,15.0,30.0,110.0,-0.001,14.631,-149.770,-69.998,0.369,-0.0002,13.4699,3.2482,-1.1097,-13.4284,-3.2323,1.1103,0.338256,0.415315,0.201472,0.368018,0.098610,0.583544,0.314136,0.514483,0.346340,180.000,0.000,True,valid,False,False,False,False,True,False,0.023333,90,24/24,-0.028335,0.057350
387,15.0,-150.0,-40.0,15.0,30.0,140.0,-0.001,14.674,-149.899,-39.997,0.326,0.0009,13.3513,3.1392,-1.2209,-13.3183,-3.1222,1.2204,0.331575,0.415863,0.162714,0.368018,0.098610,0.583544,0.314136,0.507634,0.307495,180.000,0.000,True,valid,False,False,False,False,True,False,0.023803,90,24/24,-0.028335,0.056880
388,15.0,-150.0,-10.0,15.0,30.0,170.0,-0.001,14.761,-150.242,-9.998,0.242,0.0012,13.6017,3.3785,-1.0116,-13.5352,-3.3390,1.0035,0.345489,0.414716,0.125464,0.368018,0.098610,0.583544,0.314136,0.521125,0.270430,180.000,0.000,True,valid,False,False,False,False,True,False,0.022877,90,24/24,-0.028335,0.057806
389,15.0,-150.0,20.0,15.0,30.0,-160.0,-0.001,14.702,-150.199,20.001,0.298,0.0007,14.0920,3.8633,-0.5295,-14.0209,-3.8248,0.5177,0.375526,0.412242,0.099437,0.368018,0.098610,0.583544,0.314136,0.551340,0.245076,180.000,0.000,True,valid,False,False,False,False,True,False,0.020802,90,24/24,-0.028335,0.059881
