pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged
582,0.0,150.0,150.0,0.0,-30.0,-30.0,0.002,-0.228,149.903,150.000,0.228,-0.0016,9.9805,3.1572,0.1864,-9.9895,-3.1678,-0.1882,0.514081,0.413741,-0.363750,0.381000,0.000000,0.644965,-0.152400,0.683065,-0.218391,180.000,-0.000,True
583,0.0,170.0,-150.0,0.0,-10.0,30.0,0.001,-0.351,169.878,-150.001,0.351,0.0005,10.5739,3.7438,0.3554,-10.5637,-3.7420,-0.3538,0.584571,0.408177,-0.174391,0.381000,0.000000,0.681169,-0.052928,0.752774,-0.026866,-180.000,0.000,True
584,0.0,170.0,-120.0,0.0,-10.0,60.0,0.001,-0.351,169.949,-120.000,0.351,0.0010,10.4675,3.6351,0.2445,-10.4519,-3.6302,-0.2420,0.562278,0.409940,-0.141456,0.381000,0.000000,0.681169,-0.052928,0.730150,0.005445,180.000,0.000,True
585,0.0,170.0,-90.0,0.0,-10.0,90.0,0.001,-0.344,169.986,-90.000,0.344,-0.0009,10.2821,3.4553,0.0678,-10.2753,-3.4536,-0.0654,0.526743,0.412751,-0.124254,0.381000,0.000000,0.681169,-0.052928,0.694401,0.022114,-180.000,0.000,True
586,0.0,170.0,-60.0,0.0,-10.0,120.0,0.001,-0.334,169.993,-60.000,0.334,-0.0007,10.0849,3.2599,-0.1267,-10.0812,-3.2595,0.1288,0.487545,0.415851,-0.127300,0.381000,0.000000,0.681169,-0.052928,0.655107,0.018677,180.000,0.000,True
587,0.0,170.0,-30.0,0.0,-10.0,150.0,0.001,-0.323,169.971,-29.999,0.323,-0.0000,9.9299,3.1014,-0.2872,-9.9216,-3.0999,0.2884,0.455202,0.418409,-0.149702,0.381000,0.000000,0.681169,-0.052928,0.622797,-0.003948,180.000,0.000,True
588,0.0,170.0,0.0,0.0,-10.0,-180.0,0.001,-0.315,169.958,0.001,0.315,-0.0000,9.8461,3.0178,-0.3707,-9.8392,-3.0175,0.3707,0.438364,0.419740,-0.185323,0.381000,0.000000,0.681169,-0.052928,0.606127,-0.039696,180.000,0.000,True
589,0.0,170.0,30.0,0.0,-10.0,-150.0,0.001,-0.319,169.997,30.001,0.319,0.0008,9.8624,3.0340,-0.3549,-9.8562,-3.0345,0.3538,0.441599,0.419483,-0.224520,0.381000,0.000000,0.681169,-0.052928,0.609565,-0.078990,-180.000,0.000,True
590,0.0,170.0,60.0,0.0,-10.0,-120.0,0.002,-0.328,170.025,60.001,0.328,-0.0001,9.9736,3.1453,-0.2437,-9.9680,-3.1463,0.2420,0.464007,0.417710,-0.256940,0.381000,0.000000,0.681169,-0.052928,0.632189,-0.111301,180.000,0.000,True
591,0.0,170.0,90.0,0.0,-10.0,-90.0,0.002,-0.338,170.007,90.000,0.338,-0.0001,10.1502,3.3215,-0.0675,-10.1446,-3.3229,0.0654,0.499494,0.414902,-0.273998,0.381000,0.000000,0.681169,-0.052928,0.667937,-0.127970,-180.000,0.000,True
592,0.0,170.0,120.0,0.0,-10.0,-60.0,0.002,-0.346,169.950,120.000,0.346,-0.0001,10.3449,3.5154,0.1266,-10.3387,-3.5170,-0.1288,0.538542,0.411814,-0.271204,0.381000,0.000000,0.681169,-0.052928,0.707231,-0.124533,180.000,0.000,True
593,0.0,170.0,150.0,0.0,-10.0,-30.0,0.001,-0.349,169.864,150.000,0.349,-0.0001,10.5056,3.6754,0.2868,-10.4983,-3.6766,-0.2884,0.570745,0.409267,-0.249373,0.381000,0.000000,0.681169,-0.052928,0.739542,-0.101908,180.000,0.000,True
594,15.0,-170.0,-150.0,15.0,10.0,30.0,-0.001,14.675,-170.106,-150.000,0.325,0.0002,9.9596,3.3527,0.2188,-9.9234,-3.3341,-0.2159,0.522169,0.413135,0.143223,0.368018,0.098610,0.644260,0.227424,0.687967,0.289843,180.000,0.000,True
595,15.0,-170.0,-120.0,15.0,10.0,60.0,-0.001,14.679,-170.020,-120.000,0.321,0.0004,9.7610,3.1618,0.0351,-9.7402,-3.1510,-0.0328,0.484996,0.416073,0.157462,0.368018,0.098610,0.644260,0.227424,0.650902,0.303334,180.000,0.000,True
596,15.0,-170.0,-90.0,15.0,10.0,90.0,-0.001,14.687,-169.970,-89.999,0.313,0.0001,9.5768,2.9717,-0.1574,-9.5483,-2.9591,0.1591,0.446023,0.419155,0.151137,0.368018,0.098610,0.644260,0.227424,0.612057,0.296485,180.000,0.000,True
597,15.0,-170.0,-60.0,15.0,10.0,120.0,-0.001,14.696,-169.964,-59.999,0.304,0.0001,9.4255,2.8209,-0.3075,-9.3991,-2.8098,0.3084,0.415717,0.421551,0.126045,0.368018,0.098610,0.644260,0.227424,0.581841,0.271131,180.000,0.000,True
598,15.0,-170.0,-30.0,15.0,10.0,150.0,-0.001,14.704,-169.999,-29.999,0.296,0.0003,9.3559,2.7532,-0.3751,-9.3324,-2.7431,0.3750,0.402149,0.422624,0.088997,0.368018,0.098610,0.644260,0.227424,0.568350,0.234065,180.000,0.000,True
599,15.0,-170.0,0.0,15.0,10.0,-180.0,-0.001,14.706,-170.039,0.001,0.294,0.0001,9.3923,2.7878,-0.3425,-9.3663,-2.7770,0.3412,0.408840,0.422095,0.049991,0.368018,0.098610,0.644260,0.227424,0.575200,0.195221,-180.000,0.000,True
600,15.0,-170.0,30.0,15.0,10.0,-150.0,-0.000,14.696,-170.025,30.001,0.304,0.0003,9.5247,2.9150,-0.2183,-9.4915,-2.9022,0.2159,0.433951,0.420108,0.019588,0.368018,0.098610,0.644260,0.227424,0.600554,0.165005,180.000,0.000,True
601,15.0,-170.0,60.0,15.0,10.0,-120.0,-0.000,14.683,-170.007,60.000,0.317,0.0002,9.7008,3.0952,-0.0351,-9.6746,-3.0853,0.0328,0.470841,0.417189,0.005825,0.368018,0.098610,0.644260,0.227424,0.637619,0.151514,180.000,0.000,True
602,15.0,-170.0,90.0,15.0,10.0,-90.0,-0.000,14.673,-170.019,89.999,0.327,0.0001,9.8945,3.2883,0.1571,-9.8665,-3.2773,-0.1591,0.509641,0.414121,0.012270,0.368018,0.098610,0.644260,0.227424,0.676464,0.158363,-180.000,0.000,True
603,15.0,-170.0,120.0,15.0,10.0,-60.0,-0.000,14.667,-170.058,119.999,0.333,-0.0001,10.0573,3.4441,0.3075,-10.0158,-3.4265,-0.3084,0.539988,0.411722,0.037144,0.368018,0.098610,0.644260,0.227424,0.706680,0.183718,180.000,0.000,True
604,15.0,-170.0,150.0,15.0,10.0,-30.0,-0.000,14.669,-170.125,149.999,0.331,-0.0007,10.1155,3.5092,0.3752,-10.0825,-3.4932,-0.3750,0.553819,0.410630,0.073728,0.368018,0.098610,0.644260,0.227424,0.720170,0.220783,-180.000,0.000,True
605,15.0,-150.0,-150.0,15.0,30.0,30.0,-0.001,14.805,-150.055,-150.000,0.195,-0.0000,9.1507,2.5478,0.0995,-9.1195,-2.5302,-0.0974,0.437339,0.419845,0.243329,0.368018,0.098610,0.583544,0.314136,0.603266,0.387740,180.000,-0.000,True
606,15.0,-150.0,-120.0,15.0,30.0,60.0,-0.001,14.792,-149.968,-119.999,0.208,-0.0003,8.9459,2.3463,-0.0962,-8.9247,-2.3354,0.0974,0.397675,0.422981,0.243663,0.368018,0.098610,0.583544,0.314136,0.563822,0.387740,-180.000,-0.000,True
607,15.0,-150.0,-90.0,15.0,30.0,90.0,-0.001,14.791,-149.928,-89.999,0.209,0.0001,8.7740,2.1749,-0.2656,-8.7559,-2.1666,0.2662,0.363381,0.425692,0.224150,0.368018,0.098610,0.583544,0.314136,0.529662,0.368018,-180.000,-0.000,True
608,15.0,-150.0,-60.0,15.0,30.0,120.0,-0.001,14.803,-149.941,-59.999,0.197,0.0001,8.6760,2.0771,-0.3635,-8.6585,-2.0692,0.3636,0.343630,0.427253,0.190105,0.368018,0.098610,0.583544,0.314136,0.509940,0.333858,-180.000,-0.000,True
609,15.0,-150.0,-30.0,15.0,30.0,150.0,-0.001,14.823,-149.997,-29.999,0.177,0.0001,8.6761,2.0780,-0.3641,-8.6585,-2.0692,0.3636,0.343623,0.427253,0.150701,0.368018,0.098610,0.583544,0.314136,0.509940,0.294414,-180.000,-0.000,True
610,15.0,-150.0,0.0,15.0,30.0,-180.0,-0.001,14.833,-150.042,0.001,0.167,0.0002,8.7743,2.1764,-0.2674,-8.7559,-2.1666,0.2662,0.363258,0.425700,0.116454,0.368018,0.098610,0.583544,0.314136,0.529662,0.260255,-180.000,-0.000,True
611,15.0,-150.0,30.0,15.0,30.0,-150.0,-0.001,14.813,-150.023,30.000,0.187,-0.0003,8.9440,2.3451,-0.0989,-8.9247,-2.3354,0.0974,0.397279,0.423009,0.096472,0.368018,0.098610,0.583544,0.314136,0.563822,0.240533,-180.000,-0.000,True
612,15.0,-150.0,60.0,15.0,30.0,-120.0,-0.001,14.785,-149.994,59.999,0.215,0.0002,9.1383,2.5394,0.0961,-9.1195,-2.5302,-0.0974,0.436641,0.419896,0.096157,0.368018,0.098610,0.583544,0.314136,0.603266,0.240533,-180.000,-0.000,True
613,15.0,-150.0,90.0,15.0,30.0,-90.0,-0.001,14.771,-149.990,89.999,0.229,0.0002,9.3117,2.7103,0.2653,-9.2883,-2.6990,-0.2662,0.470818,0.417194,0.115616,0.368018,0.098610,0.583544,0.314136,0.637425,0.260255,-180.000,-0.000,True
614,15.0,-150.0,120.0,15.0,30.0,-60.0,-0.001,14.775,-150.020,119.999,0.225,0.0001,9.4105,2.8095,0.3635,-9.3857,-2.7964,-0.3636,0.490687,0.415624,0.149599,0.368018,0.098610,0.583544,0.314136,0.657147,0.294414,-180.000,-0.000,True
615,15.0,-150.0,150.0,15.0,30.0,-30.0,-0.001,14.797,-150.081,149.999,0.203,0.0000,9.4125,2.8123,0.3645,-9.3857,-2.7964,-0.3636,0.490979,0.415602,0.188980,0.368018,0.098610,0.583544,0.314136,0.657147,0.333858,-180.000,0.000,True
616,15.0,-130.0,-150.0,15.0,50.0,30.0,-0.001,14.910,-129.990,-150.000,0.090,-0.0004,8.0209,1.4271,-0.0322,-8.0105,-1.4212,0.0328,0.323682,0.428832,0.307867,0.368018,0.098610,0.496832,0.374853,0.490191,0.450763,180.000,-0.000,True
617,15.0,-130.0,-120.0,15.0,50.0,60.0,-0.001,14.891,-129.923,-119.999,0.109,0.0000,7.8348,1.2406,-0.2158,-7.8274,-1.2381,0.2159,0.286463,0.431775,0.294379,0.368018,0.098610,0.496832,0.374853,0.453125,0.437272,-180.000,-0.000,True
618,15.0,-130.0,-90.0,15.0,50.0,90.0,-0.001,14.886,-129.913,-89.999,0.114,0.0000,7.7095,1.1150,-0.3412,-7.7021,-1.1128,0.3412,0.261161,0.433775,0.264145,0.368018,0.098610,0.496832,0.374853,0.427771,0.407056,180.000,-0.000,True
619,15.0,-130.0,-60.0,15.0,50.0,120.0,-0.001,14.896,-129.952,-59.999,0.104,0.0002,7.6768,1.0827,-0.3751,-7.6683,-1.0790,0.3750,0.254431,0.434306,0.225342,0.368018,0.098610,0.496832,0.374853,0.420922,0.368211,180.000,-0.000,True
620,15.0,-130.0,-30.0,15.0,50.0,150.0,-0.001,14.917,-130.009,-30.000,0.083,0.0003,7.7445,1.1511,-0.3088,-7.7349,-1.1456,0.3084,0.267952,0.433237,0.188359,0.368018,0.098610,0.496832,0.374853,0.434412,0.331146,180.000,-0.000,True
621,15.0,-130.0,0.0,15.0,50.0,-180.0,-0.001,14.929,-130.030,0.000,0.071,0.0001,7.8935,1.3006,-0.1598,-7.8842,-1.2949,0.1591,0.298047,0.430857,0.163014,0.368018,0.098610,0.496832,0.374853,0.464628,0.305792,180.000,-0.000,True
622,15.0,-130.0,30.0,15.0,50.0,-150.0,-0.001,14.908,-129.997,30.000,0.092,0.0003,8.0857,1.4919,0.0322,-8.0761,-1.4868,-0.0328,0.336748,0.427797,0.155998,0.368018,0.098610,0.496832,0.374853,0.503473,0.298943,180.000,-0.000,True
623,15.0,-130.0,60.0,15.0,50.0,-120.0,-0.001,14.879,-129.965,59.999,0.121,-0.0002,8.2702,1.6752,0.2155,-8.2592,-1.6699,-0.2159,0.373759,0.424871,0.169250,0.368018,0.098610,0.496832,0.374853,0.540538,0.312433,180.000,-0.000,True
624,15.0,-130.0,90.0,15.0,50.0,-90.0,-0.001,14.865,-129.968,89.999,0.135,-0.0001,8.3973,1.8017,0.3410,-8.3845,-1.7952,-0.3412,0.399173,0.422862,0.199283,0.368018,0.098610,0.496832,0.374853,0.565892,0.342649,-180.000,-0.000,True
625,15.0,-130.0,120.0,15.0,50.0,-60.0,-0.001,14.874,-130.006,119.998,0.126,0.0001,8.4333,1.8378,0.3753,-8.4183,-1.8290,-0.3750,0.406195,0.422308,0.238071,0.368018,0.098610,0.496832,0.374853,0.572742,0.381494,180.000,-0.000,True
626,15.0,-130.0,150.0,15.0,50.0,-30.0,-0.001,14.901,-130.059,149.999,0.099,0.0002,8.3681,1.7733,0.3092,-8.3517,-1.7624,-0.3084,0.392929,0.423358,0.275253,0.368018,0.098610,0.496832,0.374853,0.559251,0.418559,180.000,-0.000,True
627,15.0,-110.0,-150.0,15.0,70.0,30.0,-0.001,14.968,-109.938,-149.999,0.062,-0.0002,6.7295,0.1387,-0.1593,-6.7300,-0.1408,0.1591,0.195493,0.438968,0.328950,0.368018,0.098610,0.394583,0.402250,0.362379,0.471311,-180.000,-0.000,True
628,15.0,-110.0,-120.0,15.0,70.0,60.0,-0.001,14.951,-109.902,-119.998,0.098,0.0000,6.5795,-0.0118,-0.3086,-6.5808,0.0085,0.3084,0.165299,0.441355,0.303460,0.368018,0.098610,0.394583,0.402250,0.332163,0.445957,180.000,-0.000,True
629,15.0,-110.0,-90.0,15.0,70.0,90.0,-0.001,14.945,-109.924,-89.999,0.076,0.0001,6.5153,-0.0765,-0.3751,-6.5141,0.0752,0.3750,0.152043,0.442403,0.266365,0.368018,0.098610,0.394583,0.402250,0.318673,0.408891,180.000,-0.000,True
630,15.0,-110.0,-60.0,15.0,70.0,120.0,-0.001,14.952,-109.974,-59.999,0.048,0.0000,6.5516,-0.0399,-0.3413,-6.5480,0.0413,0.3412,0.159075,0.441846,0.227600,0.368018,0.098610,0.394583,0.402250,0.325522,0.370047,-180.000,-0.000,True
631,15.0,-110.0,-30.0,15.0,70.0,150.0,-0.001,14.969,-110.014,-30.000,0.031,0.0000,6.6773,0.0866,-0.2162,-6.6732,-0.0839,0.2159,0.184409,0.439843,0.197492,0.368018,0.098610,0.394583,0.402250,0.350876,0.339831,180.000,-0.000,True
632,15.0,-110.0,0.0,15.0,70.0,-180.0,-0.001,14.978,-110.007,0.000,0.022,0.0001,6.8590,0.2687,-0.0330,-6.8563,-0.2670,0.0328,0.221267,0.436929,0.184036,0.368018,0.098610,0.394583,0.402250,0.387942,0.326340,-180.000,-0.000,True
633,15.0,-110.0,30.0,15.0,70.0,-150.0,-0.001,14.961,-109.965,30.000,0.039,0.0001,7.0503,0.4593,0.1591,-7.0482,-0.4590,-0.1591,0.259919,0.433873,0.190786,0.368018,0.098610,0.394583,0.402250,0.426786,0.333190,-180.000,-0.000,True
634,15.0,-110.0,60.0,15.0,70.0,-120.0,-0.001,14.937,-109.946,59.999,0.063,0.0002,7.2010,0.6090,0.3084,-7.1975,-0.6082,-0.3084,0.290109,0.431487,0.215971,0.368018,0.098610,0.394583,0.402250,0.457002,0.358544,-180.000,-0.000,True
635,15.0,-110.0,90.0,15.0,70.0,-90.0,-0.001,14.926,-109.965,89.999,0.074,0.0000,7.2703,0.6776,0.3751,-7.2642,-0.6749,-0.3750,0.303735,0.430410,0.252913,0.368018,0.098610,0.394583,0.402250,0.470493,0.395609,-180.000,-0.000,True
636,15.0,-110.0,120.0,15.0,70.0,-60.0,-0.001,14.936,-110.008,119.998,0.064,0.0001,7.2387,0.6463,0.3415,-7.2303,-0.6410,-0.3412,0.297113,0.430934,0.291767,0.368018,0.098610,0.394583,0.402250,0.463643,0.434454,-180.000,-0.000,True
637,15.0,-110.0,150.0,15.0,70.0,-30.0,-0.001,14.960,-110.042,149.999,0.042,0.0001,7.1131,0.5218,0.2165,-7.1051,-0.5158,-0.2159,0.271892,0.432929,0.322160,0.368018,0.098610,0.394583,0.402250,0.438289,0.464670,-180.000,-0.000,True
638,15.0,-90.0,-150.0,15.0,90.0,30.0,-0.001,14.996,-89.904,-149.999,0.096,-0.0001,5.4265,-1.1630,-0.2667,-5.4326,1.1567,0.2662,0.068349,0.449019,0.304517,0.368018,0.098610,0.289130,0.393024,0.235248,0.446906,-180.000,-0.000,True
639,15.0,-90.0,-120.0,15.0,90.0,60.0,-0.001,14.983,-89.903,-119.998,0.097,-0.0000,5.3307,-1.2594,-0.3638,-5.3352,1.2541,0.3636,0.048832,0.450562,0.270270,0.368018,0.098610,0.289130,0.393024,0.215526,0.412746,-180.000,0.000,True
640,15.0,-90.0,-90.0,15.0,90.0,90.0,-0.001,14.976,-89.944,-89.999,0.056,-0.0001,5.3343,-1.2561,-0.3636,-5.3352,1.2541,0.3636,0.049126,0.450538,0.230912,0.368018,0.098610,0.289130,0.393024,0.215526,0.373302,180.000,-0.000,True
641,15.0,-90.0,-60.0,15.0,90.0,120.0,-0.001,14.980,-89.991,-59.999,0.020,0.0000,5.4341,-1.1561,-0.2663,-5.4326,1.1567,0.2662,0.068974,0.448969,0.196887,0.368018,0.098610,0.289130,0.393024,0.235248,0.339143,180.000,0.000,True
642,15.0,-90.0,-30.0,15.0,90.0,150.0,-0.001,14.993,-90.008,-30.000,0.008,-0.0001,5.6025,-0.9871,-0.0975,-5.6014,0.9879,0.0974,0.103018,0.446277,0.177247,0.368018,0.098610,0.289130,0.393024,0.269408,0.319421,180.000,0.000,True
643,15.0,-90.0,0.0,15.0,90.0,-180.0,-0.001,14.999,-89.979,-0.000,0.021,-0.0000,5.7951,-0.7942,0.0976,-5.7962,0.7930,-0.0974,0.142192,0.443180,0.177243,0.368018,0.098610,0.289130,0.393024,0.308852,0.319421,180.000,-0.000,True
644,15.0,-90.0,30.0,15.0,90.0,-150.0,-0.001,14.986,-89.941,30.000,0.059,-0.0001,5.9630,-0.6269,0.2664,-5.9650,0.6243,-0.2662,0.176160,0.440495,0.196881,0.368018,0.098610,0.289130,0.393024,0.343011,0.339143,180.000,-0.000,True
645,15.0,-90.0,60.0,15.0,90.0,-120.0,-0.001,14.967,-89.941,59.999,0.059,0.0000,6.0624,-0.5284,0.3637,-6.0624,0.5268,-0.3636,0.195921,0.438934,0.230934,0.368018,0.098610,0.289130,0.393024,0.362733,0.373302,180.000,-0.000,True
646,15.0,-90.0,90.0,15.0,90.0,-90.0,-0.001,14.959,-89.974,89.999,0.041,0.0000,6.0653,-0.5258,0.3637,-6.0624,0.5268,-0.3636,0.196136,0.438917,0.270334,0.368018,0.098610,0.289130,0.393024,0.362733,0.412746,180.000,-0.000,True
647,15.0,-90.0,120.0,15.0,90.0,-60.0,-0.001,14.969,-90.013,119.999,0.031,0.0001,5.9696,-0.6212,0.2665,-5.9650,0.6243,-0.2662,0.176645,0.440459,0.304570,0.368018,0.098610,0.289130,0.393024,0.343011,0.446906,180.000,-0.000,True
648,15.0,-90.0,150.0,15.0,90.0,-30.0,-0.001,14.989,-90.019,150.000,0.019,0.0001,5.7988,-0.7909,0.0976,-5.7962,0.7930,-0.0974,0.142478,0.443160,0.324435,0.368018,0.098610,0.289130,0.393024,0.308852,0.466628,180.000,-0.000,True
649,15.0,-70.0,-150.0,15.0,110.0,30.0,-0.001,15.007,-69.889,-149.998,0.111,-0.0000,4.2678,-2.3215,-0.3416,-4.2747,2.3146,0.3412,-0.042465,0.457778,0.237882,0.368018,0.098610,0.193192,0.348288,0.124131,0.380491,180.000,-0.000,True
650,15.0,-70.0,-120.0,15.0,110.0,60.0,-0.001,14.996,-69.917,-119.998,0.083,-0.0001,4.2371,-2.3527,-0.3750,-4.2409,2.3484,0.3750,-0.049028,0.458297,0.199125,0.368018,0.098610,0.193192,0.348288,0.117282,0.341646,180.000,-0.000,True
651,15.0,-70.0,-90.0,15.0,110.0,90.0,-0.001,14.990,-69.966,-89.999,0.034,0.0000,4.3067,-2.2830,-0.3083,-4.3075,2.2818,0.3084,-0.035322,0.457213,0.162263,0.368018,0.098610,0.193192,0.348288,0.130772,0.304581,180.000,-0.000,True
652,15.0,-70.0,-60.0,15.0,110.0,120.0,-0.001,14.991,-69.997,-59.999,0.009,0.0001,4.4573,-2.1323,-0.1591,-4.4568,2.1325,0.1591,-0.005097,0.454824,0.137039,0.368018,0.098610,0.193192,0.348288,0.160988,0.279227,180.000,-0.000,True
653,15.0,-70.0,-30.0,15.0,110.0,150.0,-0.001,15.000,-69.991,-30.000,0.009,-0.0000,4.6484,-1.9410,0.0329,-4.6487,1.9406,-0.0328,0.033568,0.451767,0.130198,0.368018,0.098610,0.193192,0.348288,0.199833,0.272378,180.000,-0.000,True
654,15.0,-70.0,0.0,15.0,110.0,-180.0,-0.001,15.004,-69.952,-0.000,0.048,-0.0000,4.8292,-1.7600,0.2162,-4.8318,1.7575,-0.2159,0.070364,0.448859,0.143622,0.368018,0.098610,0.193192,0.348288,0.236898,0.285868,180.000,-0.000,True
655,15.0,-70.0,30.0,15.0,110.0,-150.0,-0.001,14.994,-69.929,29.999,0.071,-0.0000,4.9542,-1.6355,0.3414,-4.9571,1.6322,-0.3412,0.095584,0.446865,0.173770,0.368018,0.098610,0.193192,0.348288,0.262252,0.316084,180.000,-0.000,True
656,15.0,-70.0,60.0,15.0,110.0,-120.0,-0.001,14.979,-69.949,59.999,0.051,-0.0000,4.9902,-1.6000,0.3750,-4.9909,1.5984,-0.3750,0.102550,0.446315,0.212590,0.368018,0.098610,0.193192,0.348288,0.269102,0.354929,180.000,-0.000,True
657,15.0,-70.0,90.0,15.0,110.0,-90.0,-0.001,14.975,-69.988,89.999,0.025,-0.0001,4.9259,-1.6644,0.3084,-4.9243,1.6650,-0.3084,0.089305,0.447362,0.249704,0.368018,0.098610,0.193192,0.348288,0.255611,0.391994,180.000,-0.000,True
658,15.0,-70.0,120.0,15.0,110.0,-60.0,-0.001,14.984,-70.011,119.999,0.016,-0.0000,4.7773,-1.8127,0.1593,-4.7750,1.8143,-0.1591,0.059251,0.449738,0.275157,0.368018,0.098610,0.193192,0.348288,0.225395,0.417348,-180.000,-0.000,True
659,15.0,-70.0,150.0,15.0,110.0,-30.0,-0.001,15.001,-69.988,150.000,0.012,-0.0000,4.5823,-2.0070,-0.0329,-4.5831,2.0062,0.0328,0.020275,0.452819,0.282009,0.368018,0.098610,0.193192,0.348288,0.186550,0.424198,180.000,-0.000,True
660,15.0,-50.0,-150.0,15.0,130.0,30.0,-0.001,15.006,-49.888,-149.998,0.112,-0.0000,3.3915,-3.1982,-0.3752,-3.3960,3.1933,0.3750,-0.123698,0.464200,0.137297,0.368018,0.098610,0.118340,0.273436,0.042430,0.280077,-180.000,-0.000,True
661,15.0,-50.0,-120.0,15.0,130.0,60.0,-0.001,14.997,-49.938,-119.998,0.062,-0.0000,3.4280,-3.1617,-0.3410,-3.4298,3.1595,0.3412,-0.116632,0.463641,0.098732,0.368018,0.098610,0.118340,0.273436,0.049280,0.241233,180.000,-0.000,True
662,15.0,-50.0,-90.0,15.0,130.0,90.0,-0.001,14.990,-49.981,-89.999,0.019,-0.0000,3.5552,-3.0346,-0.2159,-3.5551,3.0342,0.2159,-0.091216,0.461632,0.068755,0.368018,0.098610,0.118340,0.273436,0.074634,0.211017,180.000,-0.000,True
663,15.0,-50.0,-60.0,15.0,130.0,120.0,-0.001,14.988,-49.995,-60.000,0.012,-0.0000,3.7389,-2.8510,-0.0329,-3.7382,2.8511,0.0328,-0.054236,0.458708,0.055328,0.368018,0.098610,0.118340,0.273436,0.111699,0.197526,180.000,-0.000,True
664,15.0,-50.0,-30.0,15.0,130.0,150.0,-0.001,14.992,-49.972,-30.000,0.028,0.0000,3.9298,-2.6599,0.1592,-3.9301,2.6592,-0.1591,-0.015570,0.455652,0.062095,0.368018,0.098610,0.118340,0.273436,0.150544,0.204376,180.000,-0.000,True
665,15.0,-50.0,0.0,15.0,130.0,-180.0,-0.001,14.995,-49.931,-0.001,0.069,0.0000,4.0776,-2.5122,0.3086,-4.0794,2.5099,-0.3084,0.014440,0.453280,0.087337,0.368018,0.098610,0.118340,0.273436,0.180760,0.229730,180.000,-0.000,True
666,15.0,-50.0,30.0,15.0,130.0,-150.0,-0.001,14.987,-49.929,29.999,0.071,0.0000,4.1444,-2.4456,0.3751,-4.1460,2.4433,-0.3750,0.027879,0.452217,0.124385,0.368018,0.098610,0.118340,0.273436,0.194250,0.266795,180.000,-0.000,True
667,15.0,-50.0,60.0,15.0,130.0,-120.0,-0.001,14.978,-49.965,59.999,0.035,-0.0000,4.1126,-2.4777,0.3412,-4.1122,2.4771,-0.3412,0.021189,0.452746,0.163304,0.368018,0.098610,0.118340,0.273436,0.187401,0.305640,180.000,-0.000,True
668,15.0,-50.0,90.0,15.0,130.0,-90.0,-0.001,14.977,-49.997,89.999,0.023,-0.0001,3.9887,-2.6015,0.2161,-3.9869,2.6024,-0.2159,-0.003957,0.454734,0.193628,0.368018,0.098610,0.118340,0.273436,0.162047,0.335856,180.000,-0.000,True
669,15.0,-50.0,120.0,15.0,130.0,-60.0,-0.001,14.986,-49.998,120.000,0.014,0.0000,3.8049,-2.7850,0.0329,-3.8038,2.7855,-0.0328,-0.040952,0.457659,0.207155,0.368018,0.098610,0.118340,0.273436,0.124981,0.349346,180.000,-0.000,True
670,15.0,-50.0,150.0,15.0,130.0,-30.0,-0.001,15.000,-49.952,150.001,0.048,-0.0001,3.6097,-2.9798,-0.1594,-3.6119,2.9774,0.1591,-0.079955,0.460742,0.200109,0.368018,0.098610,0.118340,0.273436,0.086137,0.342497,-180.000,-0.000,True
671,15.0,-30.0,-150.0,15.0,150.0,30.0,-0.001,14.992,-29.898,-149.998,0.102,-0.0000,2.9013,-3.6889,-0.3635,-2.9024,3.6869,0.3636,-0.165701,0.467520,0.014974,0.368018,0.098610,0.073604,0.177498,0.000000,0.157776,180.000,-0.000,True
672,15.0,-30.0,-120.0,15.0,150.0,60.0,-0.001,14.985,-29.957,-119.999,0.043,-0.0000,3.0001,-3.5901,-0.2661,-2.9998,3.5895,0.2662,-0.145945,0.465958,-0.018802,0.368018,0.098610,0.073604,0.177498,0.019722,0.123617,180.000,-0.000,True
673,15.0,-30.0,-90.0,15.0,150.0,90.0,-0.001,14.978,-29.989,-90.000,0.022,0.0000,3.1695,-3.4207,-0.0975,-3.1686,3.4207,0.0974,-0.111866,0.463264,-0.038339,0.368018,0.098610,0.073604,0.177498,0.053882,0.103895,180.000,-0.000,True
674,15.0,-30.0,-60.0,15.0,150.0,120.0,-0.001,14.972,-29.988,-60.001,0.028,0.0000,3.3647,-3.2258,0.0973,-3.3634,3.2258,-0.0974,-0.072537,0.460155,-0.038362,0.368018,0.098610,0.073604,0.177498,0.093326,0.103895,180.000,-0.000,True
675,15.0,-30.0,-30.0,15.0,150.0,150.0,-0.001,14.971,-29.955,-30.000,0.045,-0.0000,3.5332,-3.0575,0.2663,-3.5322,3.0571,-0.2662,-0.038490,0.457464,-0.018789,0.368018,0.098610,0.073604,0.177498,0.127485,0.123617,-180.000,-0.000,True
