pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
684,15.0,-10.0,-90.0,15.0,170.0,90.0,0.002,15.036,-10.005,-90.000,0.036,0.1446,-0.2179,0.0215,-0.0224,-2.4272,2.8224,-0.0218,0.842019,0.295594,0.268289,0.294414,0.078888,0.041381,0.056750,0.045808,0.006144,0.021,0.031,True,self_L4_L2,False,True,False,False,True,False,,,,,
685,15.0,-10.0,-60.0,15.0,170.0,120.0,0.002,15.040,-10.017,-60.000,0.040,-0.0846,-2.2796,2.8621,-0.1015,-2.5490,2.7006,-0.1436,0.837375,0.319895,0.258923,0.294414,0.078888,0.041381,0.056750,0.070518,0.015138,-0.008,0.048,True,self_L4_L2,False,True,False,False,True,False,,,,,
686,15.0,-10.0,-30.0,15.0,170.0,150.0,0.002,15.046,-10.060,-30.000,0.060,-0.4322,-1.7938,2.0077,-0.1765,-2.6323,2.6173,-0.2269,0.834482,0.337114,0.238641,0.294414,0.078888,0.041381,0.056750,0.087421,0.035281,0.025,-0.029,True,self_L4_L2,False,True,False,False,True,False,,,,,
687,15.0,-10.0,0.0,15.0,170.0,-180.0,0.003,15.047,-10.088,0.000,0.088,0.3141,-2.3962,2.1173,-0.2038,-2.6548,2.5948,-0.2494,0.833590,0.341665,0.212546,0.294414,0.078888,0.041381,0.056750,0.091987,0.061178,0.002,-0.005,True,valid,False,False,False,False,True,False,0.068888,90,24/24,-0.021611,0.011796
688,15.0,-10.0,30.0,15.0,170.0,-150.0,0.003,15.046,-10.053,30.000,0.053,-0.2585,-2.6300,2.4488,-0.1973,-2.6105,2.6391,-0.2051,0.836320,0.333366,0.187863,0.294414,0.078888,0.041381,0.056750,0.082994,0.085888,-0.000,-0.014,True,valid,False,False,False,False,True,False,0.069085,90,24/24,-0.021611,0.011599
689,15.0,-10.0,60.0,15.0,170.0,-120.0,0.002,15.039,-10.012,60.000,0.039,-0.1090,-2.6448,3.8017,-0.1092,-2.5112,2.7384,-0.1058,0.841726,0.314532,0.171221,0.294414,0.078888,0.041381,0.056750,0.062850,0.102791,0.005,-0.013,True,valid,False,False,False,False,True,False,0.069526,90,24/24,-0.021611,0.011157
690,15.0,-10.0,90.0,15.0,170.0,-90.0,0.002,15.030,-10.007,90.000,0.030,0.1448,-2.6043,3.3779,0.0167,-2.3836,2.8661,0.0218,0.847854,0.289725,0.166709,0.294414,0.078888,0.041381,0.056750,0.036953,0.107357,0.014,-0.009,True,valid,False,False,False,False,True,False,0.070093,90,24/24,-0.021611,0.010590
691,15.0,-10.0,120.0,15.0,170.0,-60.0,0.002,15.026,-10.042,120.000,0.042,0.1064,-4.4573,5.4374,0.2326,-2.2618,2.9878,0.1436,0.854347,0.266267,0.175527,0.294414,0.078888,0.041381,0.056750,0.012243,0.098363,0.010,-0.036,True,valid,False,False,False,False,True,False,0.070634,90,24/24,-0.021611,0.010049
692,15.0,-10.0,150.0,15.0,170.0,-30.0,0.003,15.019,-10.100,149.999,0.100,0.1428,-1.9345,1.8078,0.1333,-2.1785,3.0712,0.2269,0.858861,0.249773,0.195612,0.294414,0.078888,0.041381,0.056750,-0.004660,0.078219,0.020,-0.007,True,valid,False,False,False,False,True,False,0.071004,90,24/24,-0.021611,0.009679
693,15.0,10.0,-150.0,15.0,-170.0,30.0,0.002,15.028,9.931,-150.000,0.069,-0.7437,-2.7468,3.6009,0.2109,-2.5184,2.7312,0.1436,0.850509,0.289183,0.343997,0.294414,0.078888,0.064212,-0.028457,0.035074,-0.070070,-0.021,0.005,True,chassis_collision,True,False,False,False,True,False,,,,,
694,15.0,10.0,-120.0,15.0,-170.0,60.0,0.001,15.036,9.992,-120.000,0.036,0.5297,-1.8564,1.6367,-0.0059,-2.6402,2.6094,0.0218,0.845721,0.314060,0.353248,0.294414,0.078888,0.064212,-0.028457,0.059785,-0.079064,0.026,-0.008,True,chassis_collision,True,False,False,False,True,False,,,,,
695,15.0,10.0,-90.0,15.0,-170.0,90.0,0.001,15.045,10.002,-90.000,0.045,0.0626,-2.7810,3.1584,-0.0603,-2.7678,2.4818,-0.1058,0.839939,0.339417,0.348506,0.294414,0.078888,0.064212,-0.028457,0.085681,-0.074497,-0.014,0.037,True,chassis_collision,True,False,False,False,True,False,,,,,
696,15.0,10.0,-60.0,15.0,-170.0,120.0,0.001,15.049,9.980,-60.000,0.049,-0.5473,-2.4952,2.0373,-0.1943,-2.8671,2.3825,-0.2051,0.835523,0.359194,0.331631,0.294414,0.078888,0.064212,-0.028457,0.105825,-0.057595,0.010,0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
697,15.0,10.0,-30.0,15.0,-170.0,150.0,0.001,15.050,9.936,-29.999,0.064,-0.4203,-3.2321,2.7192,-0.2908,-2.9114,2.3382,-0.2494,0.833410,0.368429,0.306675,0.294414,0.078888,0.064212,-0.028457,0.114819,-0.032885,0.012,0.002,True,chassis_collision,True,False,False,False,True,False,,,,,
698,15.0,10.0,0.0,15.0,-170.0,-180.0,0.002,15.052,9.909,0.001,0.091,-0.5249,-3.9983,2.4467,-0.2482,-2.8889,2.3607,-0.2269,0.836532,0.367463,0.280692,0.294414,0.078888,0.064212,-0.028457,0.110252,-0.006988,-0.022,0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
699,15.0,10.0,30.0,15.0,-170.0,-150.0,0.002,15.046,9.960,30.000,0.046,0.7019,-2.7046,2.3900,-0.1512,-2.8056,2.4440,-0.1436,0.841628,0.351843,0.260725,0.294414,0.078888,0.064212,-0.028457,0.093350,0.013156,-0.001,0.002,True,chassis_collision,True,False,False,False,True,False,,,,,
700,15.0,10.0,60.0,15.0,-170.0,-120.0,0.001,15.040,9.993,60.000,0.040,0.2179,-1.1561,1.1830,-0.0049,-2.6838,2.5658,-0.0218,0.848575,0.328985,0.251873,0.294414,0.078888,0.064212,-0.028457,0.068640,0.022150,0.010,-0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
701,15.0,10.0,90.0,15.0,-170.0,-90.0,0.001,15.033,9.988,90.000,0.033,-0.6115,-1.6587,2.0232,0.0889,-2.5562,2.6934,0.1058,0.855480,0.304297,0.256554,0.294414,0.078888,0.064212,-0.028457,0.042743,0.017583,-0.016,0.029,True,chassis_collision,True,False,False,False,True,False,,,,,
702,15.0,10.0,120.0,15.0,-170.0,-60.0,0.001,15.027,9.948,120.000,0.052,-0.4101,-3.7764,5.2977,0.3562,-2.4569,2.7927,0.2051,0.860977,0.285172,0.273091,0.294414,0.078888,0.064212,-0.028457,0.022599,0.000681,-0.004,-0.003,True,chassis_collision,True,False,False,False,True,False,,,,,
703,15.0,10.0,150.0,15.0,-170.0,-30.0,0.002,15.021,9.892,149.999,0.108,0.1647,-3.1259,3.3017,0.2907,-2.4126,2.8370,0.2494,0.863902,0.276850,0.297544,0.294414,0.078888,0.064212,-0.028457,0.013605,-0.024029,0.002,-0.006,True,chassis_collision,True,False,False,False,True,False,,,,,
704,15.0,30.0,-150.0,15.0,-150.0,30.0,-0.001,15.019,29.975,-150.000,0.025,-0.4202,-2.5767,1.1018,0.0011,-3.1659,2.0837,0.0648,0.843605,0.362758,0.423882,0.294414,0.078888,0.114809,-0.100717,0.101661,-0.149786,0.010,0.016,True,chassis_collision,True,False,False,False,True,False,,,,,
705,15.0,30.0,-120.0,15.0,-150.0,60.0,-0.002,15.036,30.013,-120.000,0.036,0.7126,-2.9233,1.5133,-0.0697,-3.2956,1.9541,-0.0648,0.838071,0.388777,0.423855,0.294414,0.078888,0.114809,-0.100717,0.127957,-0.149786,0.009,-0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
706,15.0,30.0,-90.0,15.0,-150.0,90.0,-0.002,15.049,30.006,-90.000,0.049,1.5298,-4.8244,2.7098,-0.2362,-3.4078,1.8418,-0.1770,0.833362,0.411346,0.410563,0.294414,0.078888,0.114809,-0.100717,0.150730,-0.136638,0.019,-0.013,True,chassis_collision,True,False,False,False,True,False,,,,,
707,15.0,30.0,-60.0,15.0,-150.0,120.0,-0.002,15.046,29.970,-59.999,0.046,1.2332,-3.5371,1.4725,-0.2294,-3.4726,1.7770,-0.2418,0.831579,0.425127,0.388006,0.294414,0.078888,0.114809,-0.100717,0.163878,-0.113865,0.075,-0.078,True,chassis_collision,True,False,False,False,True,False,,,,,
708,15.0,30.0,-30.0,15.0,-150.0,150.0,-0.001,15.035,29.926,-29.999,0.074,0.7757,-3.7876,1.2234,-0.2190,-3.4726,1.7770,-0.2418,0.832269,0.425457,0.361354,0.294414,0.078888,0.114809,-0.100717,0.163878,-0.087569,0.028,-0.011,True,chassis_collision,True,False,False,False,True,False,,,,,
709,15.0,30.0,0.0,15.0,-150.0,-180.0,-0.001,15.020,29.936,0.000,0.064,-1.0187,-3.6568,1.4217,-0.1450,-3.4078,1.8418,-0.1770,0.835837,0.413070,0.338804,0.294414,0.078888,0.114809,-0.100717,0.150730,-0.064796,-0.036,0.023,True,chassis_collision,True,False,False,False,True,False,,,,,
710,15.0,30.0,30.0,15.0,-150.0,-150.0,-0.000,15.025,29.979,30.000,0.025,-1.1018,-5.3103,3.4003,-0.1269,-3.2956,1.9541,-0.0648,0.841586,0.391601,0.325634,0.294414,0.078888,0.114809,-0.100717,0.127957,-0.051648,0.002,-0.014,True,chassis_collision,True,False,False,False,True,False,,,,,
711,15.0,30.0,60.0,15.0,-150.0,-120.0,-0.001,15.028,30.002,60.000,0.028,0.2649,-3.0228,1.9945,0.0636,-3.1659,2.0837,0.0648,0.848330,0.366632,0.325674,0.294414,0.078888,0.114809,-0.100717,0.101661,-0.051648,0.005,-0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
712,15.0,30.0,90.0,15.0,-150.0,-90.0,-0.001,15.029,29.985,90.000,0.029,0.8632,-1.5180,0.5572,0.0761,-3.0537,2.1959,0.1770,0.854782,0.345440,0.338913,0.294414,0.078888,0.114809,-0.100717,0.078888,-0.064796,0.009,-0.023,True,chassis_collision,True,False,False,False,True,False,,,,,
713,15.0,30.0,120.0,15.0,-150.0,-60.0,-0.001,15.021,29.943,120.000,0.057,0.2412,-2.6767,2.5653,0.2279,-2.9889,2.2607,0.2418,0.858858,0.333100,0.361434,0.294414,0.078888,0.114809,-0.100717,0.065740,-0.087569,0.010,-0.009,True,chassis_collision,True,False,False,False,True,False,,,,,
714,15.0,30.0,150.0,15.0,-150.0,-30.0,-0.000,15.009,29.897,149.999,0.103,-0.6874,-2.5780,1.5326,0.1793,-2.9889,2.2607,0.2418,0.859421,0.333605,0.387584,0.294414,0.078888,0.114809,-0.100717,0.065740,-0.113865,-0.023,0.037,True,chassis_collision,True,False,False,False,True,False,,,,,
715,15.0,50.0,-150.0,15.0,-130.0,30.0,-0.002,15.015,50.007,-150.000,0.015,-1.0596,-4.1204,1.0464,-0.0362,-4.0648,1.1848,-0.0218,0.829546,0.456787,0.476220,0.294414,0.078888,0.187069,-0.151314,0.191497,-0.201921,-0.009,0.045,True,chassis_collision,True,False,False,False,True,False,,,,,
716,15.0,50.0,-120.0,15.0,-130.0,60.0,-0.003,15.038,50.025,-120.000,0.038,-0.8675,-1.4123,0.9033,-0.0267,-4.1866,1.0630,-0.1436,0.824489,0.481210,0.466987,0.294414,0.078888,0.187069,-0.151314,0.216207,-0.192927,-0.026,0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
717,15.0,50.0,-90.0,15.0,-130.0,90.0,-0.003,15.051,49.998,-90.000,0.051,2.3295,-3.3008,1.0636,-0.1691,-4.2699,0.9797,-0.2269,0.821129,0.498495,0.446885,0.294414,0.078888,0.187069,-0.151314,0.233110,-0.172783,-0.013,-0.072,True,chassis_collision,True,False,False,False,True,False,,,,,
718,15.0,50.0,-60.0,15.0,-130.0,120.0,-0.003,15.043,49.957,-59.999,0.043,-1.0013,-4.7408,0.2438,-0.2490,-4.2924,0.9572,-0.2494,0.820746,0.503305,0.420737,0.294414,0.078888,0.187069,-0.151314,0.237676,-0.146887,0.006,-0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
719,15.0,50.0,-30.0,15.0,-130.0,150.0,-0.002,15.020,49.937,-30.000,0.063,-1.1793,-3.6837,1.2173,-0.2055,-4.2481,1.0015,-0.2051,0.823278,0.495055,0.396102,0.294414,0.078888,0.187069,-0.151314,0.228682,-0.122176,0.012,-0.007,True,chassis_collision,True,False,False,False,True,False,,,,,
720,15.0,50.0,0.0,15.0,-130.0,-180.0,-0.003,15.005,49.961,0.000,0.039,0.3832,-4.7145,1.2212,-0.1188,-4.1488,1.1008,-0.1058,0.829123,0.476903,0.379251,0.294414,0.078888,0.187069,-0.151314,0.208538,-0.105274,0.007,-0.010,True,chassis_collision,True,False,False,False,True,False,,,,,
721,15.0,50.0,30.0,15.0,-130.0,-150.0,-0.003,15.013,50.005,30.000,0.013,0.4691,-3.6572,1.0066,0.0250,-4.0212,1.2284,0.0218,0.836231,0.452820,0.374743,0.294414,0.078888,0.187069,-0.151314,0.182642,-0.100707,0.003,0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
722,15.0,50.0,60.0,15.0,-130.0,-120.0,-0.002,15.027,50.008,60.000,0.027,-1.9550,-2.9465,0.5276,0.1421,-3.8994,1.3502,0.1436,0.842757,0.429414,0.383957,0.294414,0.078888,0.187069,-0.151314,0.157931,-0.109701,0.020,0.066,True,chassis_collision,True,False,False,False,True,False,,,,,
723,15.0,50.0,90.0,15.0,-130.0,-90.0,-0.002,15.029,49.976,90.000,0.029,-0.3038,-3.6167,1.9490,0.2220,-3.8161,1.4335,0.2269,0.847548,0.413810,0.403789,0.294414,0.078888,0.187069,-0.151314,0.141029,-0.129845,0.006,-0.011,True,chassis_collision,True,False,False,False,True,False,,,,,
724,15.0,50.0,120.0,15.0,-130.0,-60.0,-0.003,15.022,49.930,120.000,0.070,0.5552,-3.8391,2.2949,0.2877,-3.7936,1.4560,0.2494,0.848926,0.409589,0.429609,0.294414,0.078888,0.187069,-0.151314,0.136462,-0.155742,-0.010,0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
725,15.0,50.0,150.0,15.0,-130.0,-30.0,-0.002,15.006,49.904,150.000,0.096,0.8332,-2.3867,0.6563,0.1075,-3.8379,1.4117,0.2051,0.847698,0.418939,0.454534,0.294414,0.078888,0.187069,-0.151314,0.145456,-0.180452,0.063,-0.039,True,chassis_collision,True,False,False,False,True,False,,,,,
726,15.0,70.0,-150.0,15.0,-110.0,30.0,-0.003,15.026,70.043,-150.000,0.043,1.8303,-4.1650,-0.8002,-0.1445,-5.1066,0.1430,-0.1058,0.812430,0.564015,0.494235,0.294414,0.078888,0.272277,-0.174145,0.293746,-0.220186,0.041,-0.038,True,chassis_collision,True,False,False,False,True,False,,,,,
727,15.0,70.0,-120.0,15.0,-110.0,60.0,-0.004,15.053,70.029,-120.000,0.053,2.7771,-7.3762,0.5672,-0.2712,-5.2059,0.0437,-0.2051,0.808329,0.583752,0.477057,0.294414,0.078888,0.272277,-0.174145,0.313890,-0.203283,0.013,-0.036,True,chassis_collision,True,False,False,False,True,False,,,,,
728,15.0,70.0,-90.0,15.0,-110.0,90.0,-0.004,15.067,69.983,-89.999,0.067,-0.4936,-6.6986,-0.8260,-0.3064,-5.2502,-0.0006,-0.2494,0.808885,0.594978,0.452260,0.294414,0.078888,0.272277,-0.174145,0.322883,-0.178573,-0.001,-0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
729,15.0,70.0,-60.0,15.0,-110.0,120.0,-0.003,15.051,69.949,-60.000,0.051,0.7437,-5.3013,0.3728,-0.2493,-5.2277,0.0219,-0.2269,0.810839,0.591512,0.426478,0.294414,0.078888,0.272277,-0.174145,0.318317,-0.152676,-0.000,-0.008,True,chassis_collision,True,False,False,False,True,False,,,,,
730,15.0,70.0,-30.0,15.0,-110.0,150.0,-0.003,15.025,69.949,-30.000,0.051,2.9825,-5.6018,-0.0117,-0.1417,-5.1444,0.1052,-0.1436,0.815657,0.575146,0.406662,0.294414,0.078888,0.272277,-0.174145,0.301414,-0.132532,0.007,-0.075,True,chassis_collision,True,False,False,False,True,False,,,,,
731,15.0,70.0,0.0,15.0,-110.0,-180.0,-0.003,15.009,69.993,0.000,0.009,0.0229,-5.0187,0.2263,-0.0218,-5.0226,0.2270,-0.0218,0.824175,0.556165,0.397600,0.294414,0.078888,0.272277,-0.174145,0.276704,-0.123539,0.057,-0.078,True,chassis_collision,True,False,False,False,True,False,,,,,
732,15.0,70.0,30.0,15.0,-110.0,-150.0,-0.004,15.020,70.026,30.000,0.026,-0.0641,-4.8987,0.3412,0.1069,-4.8950,0.3547,0.1058,0.832205,0.534746,0.402155,0.294414,0.078888,0.272277,-0.174145,0.250808,-0.128105,0.030,-0.027,True,chassis_collision,True,False,False,False,True,False,,,,,
733,15.0,70.0,60.0,15.0,-110.0,-120.0,-0.003,15.040,70.005,60.000,0.040,0.0040,-4.8001,0.4409,0.2054,-4.7957,0.4539,0.2051,0.839288,0.517725,0.418989,0.294414,0.078888,0.272277,-0.174145,0.230664,-0.145008,0.032,-0.029,True,chassis_collision,True,False,False,False,True,False,,,,,
734,15.0,70.0,90.0,15.0,-110.0,-90.0,-0.004,15.048,69.959,89.999,0.048,0.2255,-4.5056,-1.1067,0.1819,-4.7514,0.4983,0.2494,0.841849,0.509059,0.443637,0.294414,0.078888,0.272277,-0.174145,0.221670,-0.169718,0.014,0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
735,15.0,70.0,120.0,15.0,-110.0,-60.0,-0.004,15.038,69.921,120.000,0.079,-0.4156,-4.2807,0.2145,0.1936,-4.7739,0.4758,0.2269,0.841644,0.514073,0.469477,0.294414,0.078888,0.272277,-0.174145,0.226236,-0.195614,-0.022,0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
736,15.0,70.0,150.0,15.0,-110.0,-30.0,-0.003,15.017,69.925,150.000,0.075,-1.0795,-4.7536,1.0744,0.2035,-4.8572,0.3924,0.1436,0.838021,0.530809,0.489661,0.294414,0.078888,0.272277,-0.174145,0.243139,-0.215758,-0.017,0.023,True,chassis_collision,True,False,False,False,True,False,,,,,
737,15.0,90.0,-150.0,15.0,-90.0,30.0,-0.003,15.055,90.066,-149.999,0.066,2.2550,-6.0230,-1.6526,-0.2163,-6.1656,-0.9160,-0.1770,0.799053,0.679904,0.476010,0.294414,0.078888,0.360154,-0.166457,0.396075,-0.202378,0.050,-0.028,True,chassis_collision,True,False,False,False,True,False,,,,,
738,15.0,90.0,-120.0,15.0,-90.0,60.0,-0.003,15.085,90.021,-119.999,0.085,-0.8259,-4.8546,-1.5259,-0.1990,-6.2304,-0.9808,-0.2418,0.796087,0.692686,0.453080,0.294414,0.078888,0.360154,-0.166457,0.409223,-0.179605,0.008,0.009,True,chassis_collision,True,False,False,False,True,False,,,,,
739,15.0,90.0,-90.0,15.0,-90.0,90.0,-0.002,15.093,89.969,-89.999,0.093,-2.0182,-6.8259,-0.2158,-0.2943,-6.2304,-0.9808,-0.2418,0.797119,0.693145,0.426763,0.294414,0.078888,0.360154,-0.166457,0.409223,-0.153309,-0.012,-0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
740,15.0,90.0,-60.0,15.0,-90.0,120.0,-0.003,15.080,89.951,-60.000,0.080,-0.3962,-3.8603,-0.6477,-0.1066,-6.1656,-0.9160,-0.1770,0.801116,0.680740,0.404126,0.294414,0.078888,0.360154,-0.166457,0.396075,-0.130536,0.021,-0.008,True,chassis_collision,True,False,False,False,True,False,,,,,
741,15.0,90.0,-30.0,15.0,-90.0,150.0,-0.003,15.049,89.980,-30.000,0.049,1.8579,-5.8943,-1.3986,-0.0060,-6.0534,-0.8038,-0.0648,0.807777,0.659629,0.391191,0.294414,0.078888,0.360154,-0.166457,0.373302,-0.117388,0.059,-0.056,True,chassis_collision,True,False,False,False,True,False,,,,,
742,15.0,90.0,0.0,15.0,-90.0,-180.0,-0.002,15.029,90.027,-0.000,0.029,-1.9000,-7.2853,-0.3188,0.0365,-5.9238,-0.6742,0.0648,0.815501,0.635225,0.391250,0.294414,0.078888,0.360154,-0.166457,0.347006,-0.117388,-0.021,0.027,True,chassis_collision,True,False,False,False,True,False,,,,,
743,15.0,90.0,30.0,15.0,-90.0,-150.0,-0.004,15.044,90.036,30.000,0.044,2.3356,-7.0022,-1.5583,0.2531,-5.8115,-0.5619,0.1770,0.822379,0.613866,0.404468,0.294414,0.078888,0.360154,-0.166457,0.324233,-0.130536,0.054,-0.070,True,chassis_collision,True,False,False,False,True,False,,,,,
744,15.0,90.0,60.0,15.0,-90.0,-120.0,-0.003,15.065,89.991,59.999,0.065,1.9002,-3.8262,-0.2199,0.1605,-5.7467,-0.4971,0.2418,0.826316,0.601858,0.427111,0.294414,0.078888,0.360154,-0.166457,0.311085,-0.153309,0.050,-0.012,True,chassis_collision,True,False,False,False,True,False,,,,,
745,15.0,90.0,90.0,15.0,-90.0,-90.0,-0.003,15.077,89.943,89.999,0.077,0.5046,-5.7585,-0.8547,0.2233,-5.7467,-0.4971,0.2418,0.827350,0.602012,0.453352,0.294414,0.078888,0.360154,-0.166457,0.311085,-0.179605,0.031,-0.053,True,chassis_collision,True,False,False,False,True,False,,,,,
746,15.0,90.0,120.0,15.0,-90.0,-60.0,-0.004,15.066,89.930,120.000,0.070,3.5056,-4.6561,-0.9903,0.0900,-5.8115,-0.5619,0.1770,0.824516,0.615018,0.476175,0.294414,0.078888,0.360154,-0.166457,0.324233,-0.202378,0.040,-0.020,True,chassis_collision,True,False,False,False,True,False,,,,,
747,15.0,90.0,150.0,15.0,-90.0,-30.0,-0.002,15.043,89.964,150.000,0.043,-2.7350,-5.4710,-0.0343,0.1188,-5.9238,-0.6742,0.0648,0.819427,0.637537,0.489465,0.294414,0.078888,0.360154,-0.166457,0.347006,-0.215526,0.015,-0.029,True,chassis_collision,True,False,False,False,True,False,,,,,
748,15.0,110.0,-150.0,15.0,-70.0,30.0,-0.002,15.103,110.074,-149.999,0.103,-2.0256,-6.4710,-1.5689,-0.2026,-7.1142,-1.8645,-0.2269,0.783644,0.773563,0.423577,0.294414,0.078888,0.440103,-0.129177,0.486143,-0.150646,0.010,-0.007,True,chassis_collision,True,False,False,False,True,False,,,,,
749,15.0,110.0,-120.0,15.0,-70.0,60.0,-0.003,15.138,110.008,-119.999,0.138,2.3588,-9.0128,-2.5717,-0.3152,-7.1367,-1.8870,-0.2494,0.783236,0.778367,0.397598,0.294414,0.078888,0.440103,-0.129177,0.490709,-0.124749,0.048,-0.052,True,chassis_collision,True,False,False,False,True,False,,,,,
750,15.0,110.0,-90.0,15.0,-70.0,90.0,-0.002,15.151,109.964,-90.000,0.151,-0.0773,-7.4833,-3.2693,-0.1488,-7.0923,-1.8427,-0.2051,0.786470,0.769889,0.373052,0.294414,0.078888,0.440103,-0.129177,0.481716,-0.100039,0.047,-0.001,True,chassis_collision,True,False,False,False,True,False,,,,,
751,15.0,110.0,-60.0,15.0,-70.0,120.0,-0.003,15.122,109.971,-60.000,0.122,3.7996,-5.0089,-1.1819,-0.0768,-6.9930,-1.7434,-0.1058,0.792191,0.750323,0.356336,0.294414,0.078888,0.440103,-0.129177,0.461572,-0.083136,0.029,-0.038,True,chassis_collision,True,False,False,False,True,False,,,,,
752,15.0,110.0,-30.0,15.0,-70.0,150.0,-0.002,15.091,110.014,-30.000,0.091,-6.6973,-5.8850,-1.0518,-0.0204,-6.8654,-1.6158,0.0218,0.799721,0.725926,0.352100,0.294414,0.078888,0.440103,-0.129177,0.435675,-0.078570,-0.034,0.034,True,chassis_collision,True,False,False,False,True,False,,,,,
753,15.0,110.0,0.0,15.0,-70.0,-180.0,-0.003,15.070,110.055,-0.000,0.070,3.1389,-6.0009,-0.3963,0.0493,-6.7436,-1.4940,0.1436,0.806891,0.702486,0.361128,0.294414,0.078888,0.440103,-0.129177,0.410965,-0.087564,-0.004,-0.058,True,chassis_collision,True,False,False,False,True,False,,,,,
754,15.0,110.0,30.0,15.0,-70.0,-150.0,-0.002,15.084,110.032,30.000,0.084,-1.8239,-8.3584,-1.3753,0.2740,-6.6603,-1.4107,0.2269,0.811483,0.686261,0.381089,0.294414,0.078888,0.440103,-0.129177,0.394062,-0.107708,0.003,0.004,True,chassis_collision,True,False,False,False,True,False,,,,,
755,15.0,110.0,60.0,15.0,-70.0,-120.0,-0.002,15.122,109.970,59.999,0.122,-2.9665,-6.3566,-1.4616,0.2400,-6.6378,-1.3882,0.2494,0.812456,0.683367,0.406992,0.294414,0.078888,0.440103,-0.129177,0.389496,-0.133604,-0.022,0.030,True,chassis_collision,True,False,False,False,True,False,,,,,
756,15.0,110.0,90.0,15.0,-70.0,-90.0,-0.002,15.123,109.935,90.000,0.123,-2.5963,-3.3543,-0.0851,0.1557,-6.6821,-1.4325,0.2051,0.810282,0.692144,0.431788,0.294414,0.078888,0.440103,-0.129177,0.398490,-0.158314,-0.042,0.045,True,chassis_collision,True,False,False,False,True,False,,,,,
757,15.0,110.0,120.0,15.0,-70.0,-60.0,-0.004,15.130,109.946,120.000,0.130,-0.1220,-6.7301,-1.5177,0.1055,-6.7814,-1.5318,0.1058,0.805248,0.713492,0.448464,0.294414,0.078888,0.440103,-0.129177,0.418634,-0.175217,0.057,-0.069,True,chassis_collision,True,False,False,False,True,False,,,,,
758,15.0,110.0,150.0,15.0,-70.0,-30.0,-0.003,15.104,110.029,150.000,0.104,0.0694,-6.9204,-1.6566,-0.0213,-6.9091,-1.6594,-0.0218,0.797988,0.740122,0.453082,0.294414,0.078888,0.440103,-0.129177,0.444530,-0.179783,-0.042,0.028,True,chassis_collision,True,False,False,False,True,False,,,,,
759,15.0,130.0,-150.0,15.0,-50.0,30.0,-0.002,15.199,130.083,-149.999,0.199,0.0798,-7.8952,-2.6277,-0.2516,-7.8378,-2.5882,-0.2494,0.768136,0.846695,0.343065,0.294414,0.078888,0.502479,-0.066800,0.553086,-0.071228,-0.033,0.035,True,valid,False,False,False,False,True,False,0.045859,90,24/24,-0.021611,0.034824
760,15.0,130.0,-120.0,15.0,-50.0,60.0,-0.002,15.232,130.002,-119.999,0.232,-2.1994,-8.9477,-2.8797,-0.2547,-7.8153,-2.5657,-0.2269,0.770680,0.842695,0.317174,0.294414,0.078888,0.502479,-0.066800,0.548519,-0.045331,0.003,-0.010,True,valid,False,False,False,False,True,False,0.045959,90,24/24,-0.021611,0.034724
761,15.0,130.0,-90.0,15.0,-50.0,90.0,-0.002,15.235,129.974,-90.000,0.235,0.5788,-12.0861,-3.8336,-0.2257,-7.7320,-2.4824,-0.1436,0.775973,0.826407,0.297356,0.294414,0.078888,0.502479,-0.066800,0.531616,-0.025187,-0.001,-0.036,True,valid,False,False,False,False,True,False,0.046329,90,24/24,-0.021611,0.034354
762,15.0,130.0,-60.0,15.0,-50.0,120.0,-0.001,15.207,129.998,-60.000,0.207,-1.5855,-6.0465,-1.7989,-0.0121,-7.6102,-2.3606,-0.0218,0.783845,0.802996,0.288625,0.294414,0.078888,0.502479,-0.066800,0.506906,-0.016194,-0.047,0.046,True,valid,False,False,False,False,True,False,0.046870,90,24/24,-0.021611,0.033813
