target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.1461,0.20679,-45.0,1,122.863,-134.093,-33.77,0.1461,0.20679,-1.8899,-8.3518,-0.9856,8.3518,0.07276,90,True,24,24
0.1461,0.20679,-30.0,1,124.706,-137.66,-17.046,0.1461,0.20679,-1.7456,-8.526,-1.2071,8.526,0.07337,90,True,24,24
0.1461,0.20679,0.0,0,18.238,145.07,-163.308,0.1461,0.20679,-5.5107,5.7997,-1.3938,5.7997,0.05758,90,True,24,24
0.1461,0.20679,0.0,1,124.406,-145.07,20.663,0.1461,0.20679,-1.6917,-8.4207,-1.3938,8.4207,0.07359,90,True,24,24
0.1461,0.20679,30.0,0,12.353,151.027,-133.38,0.1461,0.20679,-5.6438,5.9892,-1.2071,5.9892,0.05703,90,True,24,24
0.1461,0.20679,30.0,1,116.839,-151.027,64.188,0.1461,0.20679,-2.0428,-7.4194,-1.2071,7.4194,0.07212,90,True,24,24
0.1461,0.20679,45.0,0,7.104,152.588,-114.691,0.1461,0.20679,-5.7596,6.0576,-0.9856,6.0576,0.05654,90,True,24,24
0.1461,0.20679,45.0,1,110.705,-152.588,86.883,0.1461,0.20679,-2.3665,-6.5769,-0.9856,6.5769,0.07076,90,True,24,24
0.1461,0.20679,60.0,0,0.777,152.801,-93.578,0.1461,0.20679,-5.8789,6.0286,-0.6969,6.0286,0.05604,90,True,24,24
0.1461,0.20679,60.0,1,104.24,-152.801,108.561,0.1461,0.20679,-2.7379,-5.6672,-0.6969,5.6672,0.06921,90,True,24,24
0.1461,0.20679,90.0,1,94.407,-149.279,144.872,0.1461,0.20679,-3.4062,-4.3213,-0.0,4.3213,0.06641,90,True,24,24
0.1461,0.24054,-90.0,1,114.365,-120.076,-84.289,0.1461,0.24054,-2.5598,-7.4727,-0.0,7.4727,0.06995,90,True,24,24
0.1461,0.24054,-60.0,1,120.983,-124.766,-56.216,0.1461,0.24054,-2.0603,-8.1906,-0.6969,8.1906,0.07205,90,True,24,24
0.1461,0.24054,-45.0,1,123.766,-127.964,-40.802,0.1461,0.24054,-1.8567,-8.4754,-0.9856,8.4754,0.0729,90,True,24,24
0.1461,0.24054,-30.0,1,125.86,-131.536,-24.324,0.1461,0.24054,-1.7042,-8.6803,-1.2071,8.6803,0.07354,90,True,24,24
0.1461,0.24054,0.0,0,20.845,139.012,-159.857,0.1461,0.24054,-5.4723,5.6568,-1.3938,5.6568,0.05774,90,True,24,24
0.1461,0.24054,0.0,1,126.745,-139.012,12.267,0.1461,0.24054,-1.608,-8.7324,-1.3938,8.7324,0.07394,90,True,24,24
0.1461,0.24054,30.0,0,15.33,145.177,-130.507,0.1461,0.24054,-5.6124,5.8725,-1.2071,5.8725,0.05716,90,True,24,24
0.1461,0.24054,30.0,1,121.488,-145.177,53.689,0.1461,0.24054,-1.8642,-8.0843,-1.2071,8.0843,0.07287,90,True,24,24
0.1461,0.24054,45.0,0,10.765,146.969,-112.734,0.1461,0.24054,-5.7346,5.9644,-0.9856,5.9644,0.05664,90,True,24,24
0.1461,0.24054,45.0,1,116.649,-146.969,75.32,0.1461,0.24054,-2.1271,-7.4684,-0.9856,7.4684,0.07177,90,True,24,24
0.1461,0.24054,60.0,0,5.371,147.523,-92.894,0.1461,0.24054,-5.8681,5.9882,-0.6969,5.9882,0.05609,90,True,24,24
0.1461,0.24054,60.0,1,111.132,-147.523,96.391,0.1461,0.24054,-2.4492,-6.7424,-0.6969,6.7424,0.07042,90,True,24,24
0.1461,0.24054,90.0,1,101.459,-144.767,133.308,0.1461,0.24054,-3.0991,-5.4648,-0.0,5.4648,0.06769,90,True,24,24
0.1461,0.27428,-90.0,1,114.611,-113.841,-90.77,0.1461,0.27428,-2.55,-7.5093,-0.0,7.5093,0.06999,90,True,24,24
0.1461,0.27428,-60.0,1,121.044,-118.441,-62.604,0.1461,0.27428,-2.0579,-8.1992,-0.6969,8.1992,0.07206,90,True,24,24
0.1461,0.27428,-45.0,1,123.872,-121.648,-47.224,0.1461,0.27428,-1.8528,-8.4899,-0.9856,8.4899,0.07292,90,True,24,24
0.1461,0.27428,-30.0,1,126.131,-125.255,-30.876,0.1461,0.27428,-1.6945,-8.7162,-1.2071,8.7162,0.07358,90,True,24,24
0.1461,0.27428,0.0,0,23.563,132.847,-156.41,0.1461,0.27428,-5.4271,5.4886,-1.3938,5.4886,0.05793,90,True,24,24
0.1461,0.27428,0.0,1,127.841,-132.847,5.006,0.1461,0.27428,-1.5696,-8.8752,-1.3938,8.8752,0.0741,90,True,24,24
0.1461,0.27428,30.0,0,18.296,139.217,-127.513,0.1461,0.27428,-5.5747,5.7319,-1.2071,5.7319,0.05732,90,True,24,24
0.1461,0.27428,30.0,1,124.23,-139.217,44.987,0.1461,0.27428,-1.7629,-8.4616,-1.2071,8.4616,0.07329,90,True,24,24
0.1461,0.27428,45.0,0,14.206,141.19,-110.396,0.1461,0.27428,-5.7019,5.8426,-0.9856,5.8426,0.05678,90,True,24,24
0.1461,0.27428,45.0,1,120.382,-141.19,65.808,0.1461,0.27428,-1.9828,-8.0058,-0.9856,8.0058,0.07237,90,True,24,24
0.1461,0.27428,60.0,0,9.477,141.997,-91.473,0.1461,0.27428,-5.8448,5.9013,-0.6969,5.9013,0.05618,90,True,24,24
0.1461,0.27428,60.0,1,115.708,-141.997,86.289,0.1461,0.27428,-2.2645,-7.4302,-0.6969,7.4302,0.07119,90,True,24,24
0.1461,0.27428,90.0,0,0.575,139.832,-50.407,0.1461,0.27428,-6.1209,5.7871,-0.0,6.1209,0.05503,90,True,24,24
0.1461,0.27428,90.0,1,106.6,-139.832,123.231,0.1461,0.27428,-2.8796,-6.2819,-0.0,6.2819,0.06861,90,True,24,24
0.1461,0.30803,-90.0,1,114.246,-107.304,-96.942,0.1461,0.30803,-2.5646,-7.455,-0.0,7.455,0.06993,90,True,24,24
0.1461,0.30803,-60.0,1,120.495,-111.867,-68.628,0.1461,0.30803,-2.0787,-8.1219,-0.6969,8.1219,0.07197,90,True,24,24
0.1461,0.30803,-45.0,1,123.347,-115.115,-53.232,0.1461,0.30803,-1.872,-8.4182,-0.9856,8.4182,0.07284,90,True,24,24
0.1461,0.30803,-30.0,0,28.213,118.785,-176.998,0.1461,0.30803,-5.4026,5.0912,-1.2071,5.4026,0.05804,90,True,24,24
0.1461,0.30803,-30.0,1,125.723,-118.785,-36.938,0.1461,0.30803,-1.709,-8.6621,-1.2071,8.6621,0.07352,90,True,24,24
0.1461,0.30803,0.0,0,26.385,126.543,-152.928,0.1461,0.30803,-5.3747,5.2934,-1.3938,5.3747,0.05815,90,True,24,24
0.1461,0.30803,0.0,1,128.043,-126.543,-1.499,0.1461,0.30803,-1.5626,-8.9013,-1.3938,8.9013,0.07413,90,True,24,24
0.1461,0.30803,30.0,0,21.282,133.129,-124.411,0.1461,0.30803,-5.5302,5.5663,-1.2071,5.5663,0.0575,90,True,24,24
0.1461,0.30803,30.0,1,125.657,-133.129,37.472,0.1461,0.30803,-1.7114,-8.6533,-1.2071,8.6533,0.07351,90,True,24,24
0.1461,0.30803,45.0,0,17.535,135.257,-107.792,0.1461,0.30803,-5.6618,5.6934,-0.9856,5.6934,0.05695,90,True,24,24
0.1461,0.30803,45.0,1,122.577,-135.257,57.68,0.1461,0.30803,-1.9005,-8.3124,-0.9856,8.3124,0.07272,90,True,24,24
0.1461,0.30803,60.0,0,13.295,136.264,-89.559,0.1461,0.30803,-5.8116,5.7779,-0.6969,5.8116,0.05632,90,True,24,24
0.1461,0.30803,60.0,1,118.61,-136.264,77.654,0.1461,0.30803,-2.1508,-7.8532,-0.6969,7.8532,0.07167,90,True,24,24
0.1461,0.30803,90.0,0,5.361,134.562,-49.923,0.1461,0.30803,-6.11,5.7466,-0.0,6.11,0.05507,90,True,24,24
0.1461,0.30803,90.0,1,110.199,-134.562,114.363,0.1461,0.30803,-2.7294,-6.8412,-0.0,6.8412,0.06924,90,True,24,24
0.1461,0.34178,-90.0,1,113.344,-100.421,-102.924,0.1461,0.34178,-2.6009,-7.3198,-0.0,7.3198,0.06978,90,True,24,24
0.1461,0.34178,-60.0,1,119.426,-105.002,-74.424,0.1461,0.34178,-2.1194,-7.9702,-0.6969,7.9702,0.0718,90,True,24,24
0.1461,0.34178,-45.0,1,122.295,-108.322,-58.973,0.1461,0.34178,-1.9109,-8.2734,-0.9856,8.2734,0.07267,90,True,24,24
0.1461,0.34178,-30.0,0,31.417,112.088,-173.505,0.1461,0.34178,-5.3325,4.8303,-1.2071,5.3325,0.05833,90,True,24,24
0.1461,0.34178,-30.0,1,124.766,-112.088,-42.678,0.1461,0.34178,-1.7434,-8.534,-1.2071,8.534,0.07337,90,True,24,24
0.1461,0.34178,0.0,0,29.315,120.067,-149.382,0.1461,0.34178,-5.3145,5.0691,-1.3938,5.3145,0.05841,90,True,24,24
0.1461,0.34178,0.0,1,127.566,-120.067,-7.5,0.1461,0.34178,-1.5792,-8.8396,-1.3938,8.8396,0.07406,90,True,24,24
0.1461,0.34178,30.0,0,24.31,126.891,-121.202,0.1461,0.34178,-5.4786,5.3741,-1.2071,5.4786,0.05772,90,True,24,24
0.1461,0.34178,30.0,1,126.133,-126.891,30.759,0.1461,0.34178,-1.6944,-8.7165,-1.2071,8.7165,0.07358,90,True,24,24
0.1461,0.34178,45.0,0,20.817,129.162,-104.978,0.1461,0.34178,-5.6144,5.5168,-0.9856,5.6144,0.05715,90,True,24,24
0.1461,0.34178,45.0,1,123.66,-129.162,50.502,0.1461,0.34178,-1.8606,-8.461,-0.9856,8.461,0.07288,90,True,24,24
0.1461,0.34178,60.0,0,16.947,130.338,-87.285,0.1461,0.34178,-5.7697,5.6218,-0.6969,5.7697,0.0565,90,True,24,24
0.1461,0.34178,60.0,1,120.28,-130.338,70.058,0.1461,0.34178,-2.0869,-8.0915,-0.6969,8.0915,0.07194,90,True,24,24
0.1461,0.34178,90.0,0,9.795,129.006,-48.801,0.1461,0.34178,-6.0842,5.6508,-0.0,6.0842,0.05518,90,True,24,24
0.1461,0.34178,90.0,1,112.572,-129.006,106.435,0.1461,0.34178,-2.6322,-7.2032,-0.0,7.2032,0.06965,90,True,24,24
0.1461,0.37553,-90.0,1,111.947,-93.124,-108.822,0.1461,0.37553,-2.6577,-7.1084,-0.0,7.1084,0.06954,90,True,24,24
0.1461,0.37553,-60.0,1,117.89,-97.785,-80.105,0.1461,0.37553,-2.1788,-7.7493,-0.6969,7.7493,0.07155,90,True,24,24
0.1461,0.37553,-45.0,1,120.78,-101.213,-64.567,0.1461,0.37553,-1.9677,-8.0619,-0.9856,8.0619,0.07243,90,True,24,24
0.1461,0.37553,-30.0,0,34.738,105.113,-169.851,0.1461,0.37553,-5.2528,4.5333,-1.2071,5.2528,0.05866,90,True,24,24
0.1461,0.37553,-30.0,1,123.339,-105.113,-48.226,0.1461,0.37553,-1.7955,-8.3403,-1.2071,8.3403,0.07316,90,True,24,24
0.1461,0.37553,0.0,0,32.363,113.377,-145.74,0.1461,0.37553,-5.2457,4.8131,-1.3938,5.2457,0.05869,90,True,24,24
0.1461,0.37553,0.0,1,126.547,-113.377,-13.17,0.1461,0.37553,-1.615,-8.7063,-1.3938,8.7063,0.07391,90,True,24,24
0.1461,0.37553,30.0,0,27.403,120.474,-117.876,0.1461,0.37553,-5.4192,5.1532,-1.2071,5.4192,0.05797,90,True,24,24
0.1461,0.37553,30.0,1,125.885,-120.474,24.588,0.1461,0.37553,-1.7033,-8.6836,-1.2071,8.6836,0.07354,90,True,24,24
0.1461,0.37553,45.0,0,24.098,122.884,-101.982,0.1461,0.37553,-5.5593,5.3115,-0.9856,5.5593,0.05738,90,True,24,24
0.1461,0.37553,45.0,1,123.905,-122.884,43.979,0.1461,0.37553,-1.8516,-8.4944,-0.9856,8.4944,0.07292,90,True,24,24
0.1461,0.37553,60.0,0,20.514,124.211,-84.725,0.1461,0.37553,-5.7193,5.4342,-0.6969,5.7193,0.05671,90,True,24,24
0.1461,0.37553,60.0,1,121.016,-124.211,63.195,0.1461,0.37553,-2.059,-8.1953,-0.6969,8.1953,0.07205,90,True,24,24
0.1461,0.37553,90.0,0,13.999,123.183,-47.183,0.1461,0.37553,-6.0461,5.5088,-0.0,6.0461,0.05534,90,True,24,24
0.1461,0.37553,90.0,1,113.966,-123.183,99.218,0.1461,0.37553,-2.5758,-7.413,-0.0,7.413,0.06989,90,True,24,24
0.1461,0.40928,-90.0,1,110.063,-85.315,-114.748,0.1461,0.40928,-2.735,-6.8203,-0.0,6.8203,0.06922,90,True,24,24
0.1461,0.40928,-60.0,1,115.907,-90.128,-85.779,0.1461,0.40928,-2.2566,-7.4595,-0.6969,7.4595,0.07122,90,True,24,24
0.1461,0.40928,-45.0,0,38.643,93.714,-177.357,0.1461,0.40928,-5.227,4.0742,-0.9856,5.227,0.05877,90,True,24,24
0.1461,0.40928,-45.0,1,118.834,-93.714,-70.121,0.1461,0.40928,-2.042,-7.7853,-0.9856,7.7853,0.07212,90,True,24,24
0.1461,0.40928,-30.0,0,38.208,97.795,-166.003,0.1461,0.40928,-5.162,4.1954,-1.2071,5.162,0.05904,90,True,24,24
0.1461,0.40928,-30.0,1,121.487,-97.795,-53.692,0.1461,0.40928,-1.8643,-8.0841,-1.2071,8.0841,0.07287,90,True,24,24
0.1461,0.40928,0.0,0,35.547,106.424,-141.971,0.1461,0.40928,-5.1675,4.5218,-1.3938,5.1675,0.05902,90,True,24,24
0.1461,0.40928,0.0,1,125.068,-106.424,-18.644,0.1461,0.40928,-1.6678,-8.5098,-1.3938,8.5098,0.07369,90,True,24,24
0.1461,0.40928,30.0,0,30.58,113.84,-114.42,0.1461,0.40928,-5.3515,4.9008,-1.2071,5.3515,0.05825,90,True,24,24
0.1461,0.40928,30.0,1,125.06,-113.84,18.779,0.1461,0.40928,-1.7328,-8.5736,-1.2071,8.5736,0.07342,90,True,24,24
0.1461,0.40928,45.0,0,27.414,116.395,-98.809,0.1461,0.40928,-5.4959,5.0754,-0.9856,5.4959,0.05765,90,True,24,24
0.1461,0.40928,45.0,1,123.492,-116.395,37.904,0.1461,0.40928,-1.8667,-8.4381,-0.9856,8.4381,0.07286,90,True,24,24
0.1461,0.40928,60.0,0,24.052,117.865,-81.917,0.1461,0.40928,-5.6603,5.2144,-0.6969,5.6603,0.05696,90,True,24,24
0.1461,0.40928,60.0,1,121.018,-117.865,56.846,0.1461,0.40928,-2.0589,-8.1956,-0.6969,8.1956,0.07205,90,True,24,24
0.1461,0.40928,90.0,0,18.064,117.093,-45.157,0.1461,0.40928,-5.9967,5.3249,-0.0,5.9967,0.05555,90,True,24,24
0.1461,0.40928,90.0,1,114.566,-117.093,92.526,0.1461,0.40928,-2.5518,-7.5027,-0.0,7.5027,0.06999,90,True,24,24
0.1461,0.44303,-90.0,1,107.668,-76.84,-120.827,0.1461,0.44303,-2.8348,-6.449,-0.0,6.449,0.0688,90,True,24,24
0.1461,0.44303,-60.0,1,113.466,-81.907,-91.559,0.1461,0.44303,-2.3542,-7.0962,-0.6969,7.0962,0.07081,90,True,24,24
0.1461,0.44303,-45.0,0,42.515,85.714,-173.229,0.1461,0.44303,-5.1162,3.6617,-0.9856,5.1162,0.05924,90,True,24,24
0.1461,0.44303,-45.0,1,116.457,-85.714,-75.743,0.1461,0.44303,-2.1347,-7.4402,-0.9856,7.4402,0.07173,90,True,24,24
0.1461,0.44303,-30.0,0,41.871,90.04,-161.911,0.1461,0.44303,-5.0584,3.8094,-1.2071,5.0584,0.05948,90,True,24,24
0.1461,0.44303,-30.0,1,119.222,-90.04,-59.181,0.1461,0.44303,-1.9502,-7.7639,-1.2071,7.7639,0.07251,90,True,24,24
0.1461,0.44303,0.0,0,38.893,99.143,-138.036,0.1461,0.44303,-5.0785,4.1903,-1.3938,5.0785,0.0594,90,True,24,24
0.1461,0.44303,0.0,1,123.174,-99.143,-24.031,0.1461,0.44303,-1.7367,-8.2529,-1.3938,8.2529,0.0734,90,True,24,24
0.1461,0.44303,30.0,0,33.868,106.942,-110.81,0.1461,0.44303,-5.2743,4.6136,-1.2071,5.2743,0.05857,90,True,24,24
0.1461,0.44303,30.0,1,123.749,-106.942,13.193,0.1461,0.44303,-1.7804,-8.3963,-1.2071,8.3963,0.07322,90,True,24,24
0.1461,0.44303,45.0,0,30.8,109.656,-95.456,0.1461,0.44303,-5.4234,4.8056,-0.9856,5.4234,0.05795,90,True,24,24
0.1461,0.44303,45.0,1,122.535,-109.656,32.121,0.1461,0.44303,-1.902,-8.3067,-0.9856,8.3067,0.07271,90,True,24,24
0.1461,0.44303,60.0,0,27.61,111.267,-78.877,0.1461,0.44303,-5.5921,4.9604,-0.6969,5.5921,0.05724,90,True,24,24
0.1461,0.44303,60.0,1,120.42,-111.267,50.847,0.1461,0.44303,-2.0815,-8.1113,-0.6969,8.1113,0.07196,90,True,24,24
0.1461,0.44303,90.0,0,22.061,110.716,-42.776,0.1461,0.44303,-5.9364,5.1003,-0.0,5.9364,0.0558,90,True,24,24
0.1461,0.44303,90.0,1,114.505,-110.716,86.211,0.1461,0.44303,-2.5542,-7.4936,-0.0,7.4936,0.06998,90,True,24,24
0.1461,0.47677,-90.0,1,104.683,-67.452,-127.232,0.1461,0.47677,-2.9609,-5.9794,-0.0,5.9794,0.06827,90,True,24,24
0.1461,0.47677,-60.0,0,46.977,72.925,-179.902,0.1461,0.47677,-5.0782,3.047,-0.6969,5.0782,0.0594,90,True,24,24
0.1461,0.47677,-60.0,1,110.515,-72.925,-97.589,0.1461,0.47677,-2.4746,-6.6479,-0.6969,6.6479,0.07031,90,True,24,24
0.1461,0.47677,-45.0,0,46.67,77.053,-168.723,0.1461,0.47677,-4.9879,3.1838,-0.9856,4.9879,0.05977,90,True,24,24
0.1461,0.47677,-45.0,1,113.612,-77.053,-81.559,0.1461,0.47677,-2.2481,-7.018,-0.9856,7.018,0.07126,90,True,24,24
0.1461,0.47677,-30.0,0,45.786,81.72,-157.505,0.1461,0.47677,-4.9391,3.3653,-1.2071,4.9391,0.05998,90,True,24,24
0.1461,0.47677,-30.0,1,116.526,-81.72,-64.806,0.1461,0.47677,-2.0551,-7.3735,-1.2071,7.3735,0.07207,90,True,24,24
0.1461,0.47677,0.0,0,42.436,91.447,-133.883,0.1461,0.47677,-4.9769,3.812,-1.3938,4.9769,0.05982,90,True,24,24
0.1461,0.47677,0.0,1,120.881,-91.447,-29.434,0.1461,0.47677,-1.8223,-7.9345,-1.3938,7.9345,0.07304,90,True,24,24
0.1461,0.47677,30.0,0,37.297,99.72,-107.016,0.1461,0.47677,-5.1866,4.2868,-1.2071,5.1866,0.05894,90,True,24,24
0.1461,0.47677,30.0,1,122.004,-99.72,7.716,0.1461,0.47677,-1.8449,-8.1562,-1.2071,8.1562,0.07295,90,True,24,24
0.1461,0.47677,45.0,0,34.289,102.614,-91.903,0.1461,0.47677,-5.3409,4.4982,-0.9856,5.3409,0.0583,90,True,24,24
0.1461,0.47677,45.0,1,121.107,-102.614,26.507,0.1461,0.47677,-1.9554,-8.1078,-0.9856,8.1078,0.07249,90,True,24,24
0.1461,0.47677,60.0,0,31.23,104.374,-75.604,0.1461,0.47677,-5.5138,4.6691,-0.6969,5.5138,0.05757,90,True,24,24
0.1461,0.47677,60.0,1,119.308,-104.374,45.066,0.1461,0.47677,-2.124,-7.9533,-0.6969,7.9533,0.07178,90,True,24,24
0.1461,0.47677,90.0,0,26.049,104.018,-40.067,0.1461,0.47677,-5.8649,4.834,-0.0,5.8649,0.0561,90,True,24,24
0.1461,0.47677,90.0,1,113.873,-104.018,80.144,0.1461,0.47677,-2.5796,-7.3992,-0.0,7.3992,0.06987,90,True,24,24
0.1461,0.51052,-90.0,1,100.934,-56.697,-134.238,0.1461,0.51052,-3.1217,-5.3806,-0.0,5.3806,0.0676,90,True,24,24
0.1461,0.51052,-60.0,0,51.846,62.854,-174.7,0.1461,0.51052,-4.9155,2.4413,-0.6969,4.9155,0.06008,90,True,24,24
0.1461,0.51052,-60.0,1,106.932,-62.854,-104.078,0.1461,0.51052,-2.6238,-6.0921,-0.6969,6.0921,0.06968,90,True,24,24
0.1461,0.51052,-45.0,0,51.228,67.47,-163.699,0.1461,0.51052,-4.8366,2.6207,-0.9856,4.8366,0.06041,90,True,24,24
0.1461,0.51052,-45.0,1,110.211,-67.47,-87.741,0.1461,0.51052,-2.3869,-6.5011,-0.9856,6.5011,0.07068,90,True,24,24
0.1461,0.51052,-30.0,0,50.046,72.63,-152.675,0.1461,0.51052,-4.8,2.8474,-1.2071,4.8,0.06056,90,True,24,24
0.1461,0.51052,-30.0,1,113.338,-72.63,-70.709,0.1461,0.51052,-2.1823,-6.9,-1.2071,6.9,0.07154,90,True,24,24
0.1461,0.51052,0.0,0,46.233,83.211,-129.444,0.1461,0.51052,-4.8602,3.3774,-1.3938,4.8602,0.06031,90,True,24,24
0.1461,0.51052,0.0,1,118.174,-83.211,-34.962,0.1461,0.51052,-1.9259,-7.5485,-1.3938,7.5485,0.07261,90,True,24,24
0.1461,0.51052,30.0,0,40.905,92.088,-102.993,0.1461,0.51052,-5.0865,3.9141,-1.2071,5.0865,0.05936,90,True,24,24
0.1461,0.51052,30.0,1,119.846,-92.088,2.242,0.1461,0.51052,-1.9264,-7.8529,-1.2071,7.8529,0.07261,90,True,24,24
0.1461,0.51052,45.0,0,37.921,95.197,-88.118,0.1461,0.51052,-5.2467,4.1475,-0.9856,5.2467,0.05869,90,True,24,24
0.1461,0.51052,45.0,1,119.243,-95.197,20.954,0.1461,0.51052,-2.0263,-7.8439,-0.9856,7.8439,0.07219,90,True,24,24
0.1461,0.51052,60.0,0,34.957,97.121,-72.078,0.1461,0.51052,-5.4243,4.3358,-0.6969,5.4243,0.05795,90,True,24,24
0.1461,0.51052,60.0,1,117.731,-97.121,39.39,0.1461,0.51052,-2.1849,-7.7263,-0.6969,7.7263,0.07152,90,True,24,24
0.1461,0.51052,90.0,0,30.086,96.944,-37.031,0.1461,0.51052,-5.7813,4.5229,-0.0,5.7813,0.05645,90,True,24,24
0.1461,0.51052,90.0,1,112.728,-96.944,74.216,0.1461,0.51052,-2.6258,-7.2269,-0.0,7.2269,0.06968,90,True,24,24
0.1461,0.54427,-90.0,1,95.994,-43.574,-142.42,0.1461,0.54427,-3.3366,-4.5802,-0.0,4.5802,0.0667,90,True,24,24
0.1461,0.54427,-60.0,0,57.478,51.046,-168.523,0.1461,0.54427,-4.7135,1.6889,-0.6969,4.7135,0.06093,90,True,24,24
0.1461,0.54427,-60.0,1,102.45,-51.046,-111.404,0.1461,0.54427,-2.8146,-5.3819,-0.6969,5.3819,0.06889,90,True,24,24
0.1461,0.54427,-45.0,0,56.406,56.49,-157.896,0.1461,0.54427,-4.6528,1.9362,-0.9856,4.6528,0.06118,90,True,24,24
0.1461,0.54427,-45.0,1,106.064,-56.49,-94.574,0.1461,0.54427,-2.5603,-5.8555,-0.9856,5.8555,0.06995,90,True,24,24
0.1461,0.54427,-30.0,0,54.806,62.426,-147.232,0.1461,0.54427,-4.6341,2.2295,-1.2071,4.6341,0.06126,90,True,24,24
0.1461,0.54427,-30.0,1,109.529,-62.426,-77.102,0.1461,0.54427,-2.3383,-6.3191,-1.2071,6.3191,0.07088,90,True,24,24
0.1461,0.54427,0.0,0,50.365,74.248,-124.613,0.1461,0.54427,-4.7244,2.872,-1.3938,4.7244,0.06088,90,True,24,24
0.1461,0.54427,0.0,1,114.997,-74.248,-40.75,0.1461,0.54427,-2.0509,-7.0832,-1.3938,7.0832,0.07209,90,True,24,24
0.1461,0.54427,30.0,0,44.748,83.929,-98.677,0.1461,0.54427,-4.9715,3.4861,-1.2071,4.9715,0.05984,90,True,24,24
0.1461,0.54427,30.0,1,117.265,-83.929,-3.335,0.1461,0.54427,-2.0261,-7.4815,-1.2071,7.4815,0.07219,90,True,24,24
0.1461,0.54427,45.0,0,41.748,87.305,-84.052,0.1461,0.54427,-5.1388,3.746,-0.9856,5.1388,0.05914,90,True,24,24
0.1461,0.54427,45.0,1,116.951,-87.305,15.354,0.1461,0.54427,-2.1153,-7.5125,-0.9856,7.5125,0.07182,90,True,24,24
0.1461,0.54427,60.0,0,38.842,89.42,-68.262,0.1461,0.54427,-5.3217,3.9537,-0.6969,5.3217,0.05838,90,True,24,24
0.1461,0.54427,60.0,1,115.708,-89.42,33.712,0.1461,0.54427,-2.2645,-7.4302,-0.6969,7.4302,0.07119,90,True,24,24
0.1461,0.54427,90.0,0,34.234,89.415,-33.648,0.1461,0.54427,-5.6842,4.1612,-0.0,5.6842,0.05686,90,True,24,24
0.1461,0.54427,90.0,1,111.096,-89.415,68.319,0.1461,0.54427,-2.6925,-6.9787,-0.0,6.9787,0.0694,90,True,24,24
0.1461,0.57802,-90.0,1,88.295,-24.536,-153.759,0.1461,0.57802,-3.6749,-3.3206,-0.0,3.6749,0.06528,90,True,24,24
0.1461,0.57802,-60.0,0,64.63,35.811,-160.441,0.1461,0.57802,-4.4383,0.6641,-0.6969,4.4383,0.06208,90,True,24,24
0.1461,0.57802,-60.0,1,96.329,-35.811,-120.518,0.1461,0.57802,-3.0801,-4.393,-0.6969,4.393,0.06777,90,True,24,24
0.1461,0.57802,-45.0,0,62.683,43.045,-150.728,0.1461,0.57802,-4.4149,1.0501,-0.9856,4.4149,0.06218,90,True,24,24
0.1461,0.57802,-45.0,1,100.71,-43.045,-102.665,0.1461,0.57802,-2.7894,-5.0024,-0.9856,5.0024,0.06899,90,True,24,24
0.1461,0.57802,-30.0,0,60.372,50.429,-140.801,0.1461,0.57802,-4.4274,1.4599,-1.2071,4.4274,0.06212,90,True,24,24
0.1461,0.57802,-30.0,1,104.811,-50.429,-84.382,0.1461,0.57802,-2.5366,-5.5808,-1.2071,5.5808,0.07005,90,True,24,24
0.1461,0.57802,0.0,0,54.973,64.243,-119.216,0.1461,0.57802,-4.5632,2.2718,-1.3938,4.5632,0.06155,90,True,24,24
0.1461,0.57802,0.0,1,111.235,-64.243,-46.992,0.1461,0.57802,-2.2031,-6.5164,-1.3938,6.5164,0.07145,90,True,24,24
0.1461,0.57802,30.0,0,48.907,75.063,-93.97,0.1461,0.57802,-4.8381,2.9892,-1.2071,4.8381,0.0604,90,True,24,24
0.1461,0.57802,30.0,1,114.213,-75.063,-9.15,0.1461,0.57802,-2.1471,-7.0311,-1.2071,7.0311,0.07168,90,True,24,24
0.1461,0.57802,45.0,0,45.841,78.788,-79.628,0.1461,0.57802,-5.0142,3.282,-0.9856,5.0142,0.05966,90,True,24,24
0.1461,0.57802,45.0,1,114.201,-78.788,9.587,0.1461,0.57802,-2.2244,-7.1062,-0.9856,7.1062,0.07136,90,True,24,24
0.1461,0.57802,60.0,0,42.953,81.14,-64.093,0.1461,0.57802,-5.2033,3.5127,-0.6969,5.2033,0.05887,90,True,24,24
0.1461,0.57802,60.0,1,113.224,-81.14,27.915,0.1461,0.57802,-2.3639,-7.0599,-0.6969,7.0599,0.07077,90,True,24,24
0.1461,0.57802,90.0,0,38.564,81.307,-29.871,0.1461,0.57802,-5.5712,3.7403,-0.0,5.5712,0.05733,90,True,24,24
0.1461,0.57802,90.0,1,108.97,-81.307,62.337,0.1461,0.57802,-2.7804,-6.6515,-0.0,6.6515,0.06903,90,True,24,24
0.1461,0.61177,-45.0,0,71.833,23.167,-140.0,0.1461,0.61177,-4.0439,-0.331,-0.9856,4.0439,0.06373,90,True,24,24
0.1461,0.61177,-45.0,1,92.391,-23.167,-114.224,0.1461,0.61177,-3.1527,-3.6495,-0.9856,3.6495,0.06747,90,True,24,24
