target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.14438,0.34002,-45.0,1,114.366,-91.599,-67.767,0.14438,0.34002,-2.4952,-6.4163,-0.6566,6.4163,0.07022,90,True,24,24
0.14438,0.34002,-30.0,0,32.758,95.116,-157.874,0.14438,0.34002,-4.9621,3.0306,-0.8042,4.9621,0.05987,90,True,24,24
0.14438,0.34002,-30.0,1,116.52,-95.116,-51.404,0.14438,0.34002,-2.376,-6.6198,-0.8042,6.6198,0.07072,90,True,24,24
0.14438,0.34002,0.0,0,29.893,102.323,-132.216,0.14438,0.34002,-4.9714,3.2684,-0.9286,4.9714,0.05983,90,True,24,24
0.14438,0.34002,0.0,1,119.331,-102.323,-17.009,0.14438,0.34002,-2.246,-6.9018,-0.9286,6.9018,0.07126,90,True,24,24
0.14438,0.34002,30.0,0,25.363,108.197,-103.56,0.14438,0.34002,-5.088,3.5002,-0.8042,5.088,0.05934,90,True,24,24
0.14438,0.34002,30.0,1,119.245,-108.197,18.952,0.14438,0.34002,-2.2916,-6.9348,-0.8042,6.9348,0.07107,90,True,24,24
0.14438,0.34002,45.0,0,22.737,110.086,-87.823,0.14438,0.34002,-5.1765,3.5893,-0.6566,5.1765,0.05897,90,True,24,24
0.14438,0.34002,45.0,1,118.005,-110.086,37.081,0.14438,0.34002,-2.3807,-6.8434,-0.6566,6.8434,0.0707,90,True,24,24
0.14438,0.34002,60.0,0,20.119,111.055,-71.174,0.14438,0.34002,-5.2764,3.648,-0.4643,5.2764,0.05855,90,True,24,24
0.14438,0.34002,60.0,1,116.089,-111.055,54.967,0.14438,0.34002,-2.5069,-6.6866,-0.4643,6.6866,0.07017,90,True,24,24
0.14438,0.34002,90.0,0,15.874,109.986,-35.86,0.14438,0.34002,-5.4827,3.6592,-0.0,5.4827,0.05769,90,True,24,24
0.14438,0.34002,90.0,1,111.069,-109.986,88.917,0.14438,0.34002,-2.8285,-6.2452,-0.0,6.2452,0.06882,90,True,24,24
0.14438,0.36862,-90.0,1,104.634,-75.281,-119.354,0.14438,0.36862,-3.0431,-5.4444,-0.0,5.4444,0.06792,90,True,24,24
0.14438,0.36862,-60.0,0,38.293,79.962,-178.255,0.14438,0.36862,-4.9668,2.4927,-0.4643,4.9668,0.05985,90,True,24,24
0.14438,0.36862,-60.0,1,109.536,-79.962,-89.575,0.14438,0.36862,-2.7186,-5.8969,-0.4643,5.8969,0.06928,90,True,24,24
0.14438,0.36862,-45.0,0,37.954,83.324,-166.278,0.14438,0.36862,-4.9077,2.5865,-0.6566,4.9077,0.0601,90,True,24,24
0.14438,0.36862,-45.0,1,112.029,-83.324,-73.705,0.14438,0.36862,-2.5705,-6.1353,-0.6566,6.1353,0.0699,90,True,24,24
0.14438,0.36862,-30.0,0,37.108,87.071,-154.179,0.14438,0.36862,-4.8748,2.7049,-0.8042,4.8748,0.06024,90,True,24,24
0.14438,0.36862,-30.0,1,114.305,-87.071,-57.234,0.14438,0.36862,-2.4461,-6.3581,-0.8042,6.3581,0.07042,90,True,24,24
0.14438,0.36862,0.0,0,34.028,94.734,-128.762,0.14438,0.36862,-4.8947,2.9822,-0.9286,4.8947,0.06015,90,True,24,24
0.14438,0.36862,0.0,1,117.483,-94.734,-22.749,0.14438,0.36862,-2.303,-6.6891,-0.9286,6.6891,0.07102,90,True,24,24
0.14438,0.36862,30.0,0,29.491,100.998,-100.489,0.14438,0.36862,-5.0213,3.2516,-0.8042,5.0213,0.05962,90,True,24,24
0.14438,0.36862,30.0,1,117.903,-100.998,13.095,0.14438,0.36862,-2.3329,-6.7807,-0.8042,6.7807,0.0709,90,True,24,24
0.14438,0.36862,45.0,0,26.945,103.051,-84.996,0.14438,0.36862,-5.1145,3.3581,-0.6566,5.1145,0.05923,90,True,24,24
0.14438,0.36862,45.0,1,116.944,-103.051,31.107,0.14438,0.36862,-2.4137,-6.7203,-0.6566,6.7203,0.07056,90,True,24,24
0.14438,0.36862,60.0,0,24.447,104.16,-68.608,0.14438,0.36862,-5.2189,3.4333,-0.4643,5.2189,0.05879,90,True,24,24
0.14438,0.36862,60.0,1,115.296,-104.16,48.865,0.14438,0.36862,-2.532,-6.5931,-0.4643,6.5931,0.07006,90,True,24,24
0.14438,0.36862,90.0,0,20.482,103.278,-33.76,0.14438,0.36862,-5.4323,3.4712,-0.0,5.4323,0.0579,90,True,24,24
0.14438,0.36862,90.0,1,110.655,-103.278,82.623,0.14438,0.36862,-2.8421,-6.1947,-0.0,6.1947,0.06876,90,True,24,24
0.14438,0.39722,-90.0,1,101.552,-65.525,-126.027,0.14438,0.39722,-3.1484,-5.0517,-0.0,5.0517,0.06748,90,True,24,24
0.14438,0.39722,-60.0,0,43.287,70.609,-173.896,0.14438,0.39722,-4.8525,2.066,-0.4643,4.8525,0.06033,90,True,24,24
0.14438,0.39722,-60.0,1,106.529,-70.609,-95.92,0.14438,0.39722,-2.8188,-5.5228,-0.4643,5.5228,0.06886,90,True,24,24
0.14438,0.39722,-45.0,0,42.742,74.278,-162.02,0.14438,0.39722,-4.7991,2.1811,-0.6566,4.7991,0.06055,90,True,24,24
0.14438,0.39722,-45.0,1,109.142,-74.278,-79.864,0.14438,0.39722,-2.6652,-5.7818,-0.6566,5.7818,0.0695,90,True,24,24
0.14438,0.39722,-30.0,0,41.699,78.35,-150.05,0.14438,0.39722,-4.7727,2.3237,-0.8042,4.7727,0.06067,90,True,24,24
0.14438,0.39722,-30.0,1,111.576,-78.35,-63.226,0.14438,0.39722,-2.5342,-6.0294,-0.8042,6.0294,0.07005,90,True,24,24
0.14438,0.39722,0.0,0,38.331,86.622,-124.953,0.14438,0.39722,-4.8057,2.65,-0.9286,4.8057,0.06053,90,True,24,24
0.14438,0.39722,0.0,1,115.156,-86.622,-28.534,0.14438,0.39722,-2.3761,-6.4163,-0.9286,6.4163,0.07072,90,True,24,24
0.14438,0.39722,30.0,0,33.715,93.366,-97.081,0.14438,0.39722,-4.9437,2.962,-0.8042,4.9437,0.05995,90,True,24,24
0.14438,0.39722,30.0,1,116.067,-93.366,7.299,0.14438,0.39722,-2.3903,-6.5667,-0.8042,6.5667,0.07066,90,True,24,24
0.14438,0.39722,45.0,0,31.215,95.603,-81.818,0.14438,0.39722,-5.0418,3.0866,-0.6566,5.0418,0.05954,90,True,24,24
0.14438,0.39722,45.0,1,115.367,-95.603,25.237,0.14438,0.39722,-2.4633,-6.5351,-0.6566,6.5351,0.07035,90,True,24,24
0.14438,0.39722,60.0,0,28.807,96.86,-65.667,0.14438,0.39722,-5.1504,3.1778,-0.4643,5.1504,0.05908,90,True,24,24
0.14438,0.39722,60.0,1,113.962,-96.86,42.898,0.14438,0.39722,-2.5745,-6.4345,-0.4643,6.4345,0.06988,90,True,24,24
0.14438,0.39722,90.0,0,25.083,96.142,-31.225,0.14438,0.39722,-5.3698,3.2381,-0.0,5.3698,0.05816,90,True,24,24
0.14438,0.39722,90.0,1,109.666,-96.142,76.476,0.14438,0.39722,-2.8746,-6.0732,-0.0,6.0732,0.06863,90,True,24,24
0.14438,0.42582,-90.0,1,97.58,-54.192,-133.388,0.14438,0.42582,-3.2856,-4.5393,-0.0,4.5393,0.0669,90,True,24,24
0.14438,0.42582,-60.0,0,48.801,59.982,-168.783,0.14438,0.42582,-4.7133,1.5469,-0.4643,4.7133,0.06091,90,True,24,24
0.14438,0.42582,-60.0,1,102.776,-59.982,-102.794,0.14438,0.42582,-2.9461,-5.0479,-0.4643,5.0479,0.06833,90,True,24,24
0.14438,0.42582,-45.0,0,47.973,64.135,-157.109,0.14438,0.42582,-4.6686,1.6943,-0.6566,4.6686,0.0611,90,True,24,24
0.14438,0.42582,-45.0,1,105.589,-64.135,-86.454,0.14438,0.42582,-2.7841,-5.3382,-0.6566,5.3382,0.06901,90,True,24,24
0.14438,0.42582,-30.0,0,46.664,68.695,-145.36,0.14438,0.42582,-4.6514,1.8711,-0.8042,4.6514,0.06117,90,True,24,24
0.14438,0.42582,-30.0,1,108.25,-68.695,-69.555,0.14438,0.42582,-2.6439,-5.6203,-0.8042,5.6203,0.06959,90,True,24,24
0.14438,0.42582,0.0,0,42.891,77.823,-120.714,0.14438,0.42582,-4.7016,2.2617,-0.9286,4.7016,0.06096,90,True,24,24
0.14438,0.42582,0.0,1,112.32,-77.823,-34.497,0.14438,0.42582,-2.4671,-6.0766,-0.9286,6.0766,0.07034,90,True,24,24
0.14438,0.42582,30.0,0,38.11,85.186,-93.296,0.14438,0.42582,-4.8534,2.6248,-0.8042,4.8534,0.06033,90,True,24,24
0.14438,0.42582,30.0,1,113.742,-85.186,1.445,0.14438,0.42582,-2.4642,-6.2907,-0.8042,6.2907,0.07035,90,True,24,24
0.14438,0.42582,45.0,0,35.619,87.644,-78.263,0.14438,0.42582,-4.9567,2.7694,-0.6566,4.9567,0.05989,90,True,24,24
0.14438,0.42582,45.0,1,113.291,-87.644,19.354,0.14438,0.42582,-2.5297,-6.2876,-0.6566,6.2876,0.07007,90,True,24,24
0.14438,0.42582,60.0,0,33.271,89.065,-62.336,0.14438,0.42582,-5.0697,2.8767,-0.4643,5.0697,0.05942,90,True,24,24
0.14438,0.42582,60.0,1,112.114,-89.065,36.951,0.14438,0.42582,-2.6341,-6.212,-0.4643,6.212,0.06963,90,True,24,24
0.14438,0.42582,90.0,0,29.756,88.495,-28.252,0.14438,0.42582,-5.2944,2.9567,-0.0,5.2944,0.05848,90,True,24,24
0.14438,0.42582,90.0,1,108.131,-88.495,70.365,0.14438,0.42582,-2.9255,-5.8831,-0.0,5.8831,0.06841,90,True,24,24
0.14438,0.45442,-90.0,1,92.141,-39.967,-142.174,0.14438,0.45442,-3.4756,-3.8306,-0.0,3.8306,0.06611,90,True,24,24
0.14438,0.45442,-60.0,0,55.236,47.227,-162.463,0.14438,0.45442,-4.5356,0.8837,-0.4643,4.5356,0.06166,90,True,24,24
0.14438,0.45442,-60.0,1,97.911,-47.227,-110.684,0.14438,0.45442,-3.1138,-4.4219,-0.4643,4.4219,0.06762,90,True,24,24
0.14438,0.45442,-45.0,0,53.951,52.259,-151.21,0.14438,0.45442,-4.5059,1.0871,-0.6566,4.5059,0.06178,90,True,24,24
0.14438,0.45442,-45.0,1,101.103,-52.259,-93.845,0.14438,0.45442,-2.937,-4.7674,-0.6566,4.7674,0.06836,90,True,24,24
0.14438,0.45442,-30.0,0,52.228,57.637,-139.865,0.14438,0.45442,-4.5033,1.3183,-0.8042,4.5033,0.0618,90,True,24,24
0.14438,0.45442,-30.0,1,104.138,-57.637,-76.501,0.14438,0.45442,-2.7823,-5.1038,-0.8042,5.1038,0.06901,90,True,24,24
0.14438,0.45442,0.0,0,47.843,68.068,-115.911,0.14438,0.45442,-4.5781,1.8009,-0.9286,4.5781,0.06148,90,True,24,24
0.14438,0.45442,0.0,1,108.884,-68.068,-40.816,0.14438,0.45442,-2.5798,-5.6559,-0.9286,5.6559,0.06986,90,True,24,24
0.14438,0.45442,30.0,0,42.772,76.284,-89.056,0.14438,0.45442,-4.7474,2.2294,-0.8042,4.7474,0.06077,90,True,24,24
0.14438,0.45442,30.0,1,110.889,-76.284,-4.605,0.14438,0.45442,-2.5567,-5.9455,-0.8042,5.9455,0.06996,90,True,24,24
0.14438,0.45442,45.0,0,40.247,79.023,-74.27,0.14438,0.45442,-4.857,2.3973,-0.6566,4.857,0.06031,90,True,24,24
0.14438,0.45442,45.0,1,110.695,-79.023,13.328,0.14438,0.45442,-2.614,-5.9727,-0.6566,5.9727,0.06972,90,True,24,24
0.14438,0.45442,60.0,0,37.925,80.639,-58.565,0.14438,0.45442,-4.9748,2.5224,-0.4643,4.9748,0.05982,90,True,24,24
0.14438,0.45442,60.0,1,109.741,-80.639,30.898,0.14438,0.45442,-2.7118,-5.9221,-0.4643,5.9221,0.06931,90,True,24,24
0.14438,0.45442,90.0,0,34.591,80.208,-24.799,0.14438,0.45442,-5.2042,2.62,-0.0,5.2042,0.05886,90,True,24,24
0.14438,0.45442,90.0,1,106.043,-80.208,64.165,0.14438,0.45442,-2.9955,-5.6221,-0.0,5.6221,0.06812,90,True,24,24
0.14438,0.48302,-90.0,0,67.325,16.6,-173.925,0.14438,0.48302,-4.3249,-0.6611,-0.0,4.3249,0.06254,90,True,24,24
0.14438,0.48302,-90.0,1,82.405,-16.6,-155.806,0.14438,0.48302,-3.8161,-2.56,-0.0,3.8161,0.06468,90,True,24,24
0.14438,0.48302,-60.0,0,63.801,29.716,-153.517,0.14438,0.48302,-4.2771,-0.0811,-0.4643,4.2771,0.06274,90,True,24,24
0.14438,0.48302,-60.0,1,90.754,-29.716,-121.038,0.14438,0.48302,-3.3638,-3.489,-0.4643,3.489,0.06657,90,True,24,24
0.14438,0.48302,-45.0,0,61.432,37.012,-143.444,0.14438,0.48302,-4.2844,0.2606,-0.6566,4.2844,0.06271,90,True,24,24
0.14438,0.48302,-45.0,1,94.958,-37.012,-102.946,0.14438,0.48302,-3.1503,-3.9717,-0.6566,3.9717,0.06747,90,True,24,24
0.14438,0.48302,-30.0,0,58.878,44.126,-133.004,0.14438,0.48302,-4.3111,0.6013,-0.8042,4.3111,0.0626,90,True,24,24
0.14438,0.48302,-30.0,1,98.784,-44.126,-84.657,0.14438,0.48302,-2.9662,-4.4175,-0.8042,4.4175,0.06824,90,True,24,24
0.14438,0.48302,0.0,0,53.422,56.863,-110.284,0.14438,0.48302,-4.427,1.2369,-0.9286,4.427,0.06212,90,True,24,24
0.14438,0.48302,0.0,1,104.649,-56.863,-47.786,0.14438,0.48302,-2.722,-5.1256,-0.9286,5.1256,0.06927,90,True,24,24
0.14438,0.48302,30.0,0,47.846,66.367,-84.213,0.14438,0.48302,-4.621,1.7576,-0.8042,4.621,0.0613,90,True,24,24
0.14438,0.48302,30.0,1,107.408,-66.367,-11.041,0.14438,0.48302,-2.672,-5.5155,-0.8042,5.5155,0.06948,90,True,24,24
0.14438,0.48302,45.0,0,45.225,69.495,-69.72,0.14438,0.48302,-4.7386,1.9555,-0.6566,4.7386,0.06081,90,True,24,24
0.14438,0.48302,45.0,1,107.503,-69.495,6.992,0.14438,0.48302,-2.7197,-5.5783,-0.6566,5.5783,0.06928,90,True,24,24
0.14438,0.48302,60.0,0,42.889,71.365,-54.254,0.14438,0.48302,-4.862,2.1016,-0.4643,4.862,0.06029,90,True,24,24
0.14438,0.48302,60.0,1,106.784,-71.365,24.581,0.14438,0.48302,-2.8103,-5.5547,-0.4643,5.5547,0.0689,90,True,24,24
0.14438,0.48302,90.0,0,39.709,71.068,-20.777,0.14438,0.48302,-5.0959,2.2158,-0.0,5.0959,0.05931,90,True,24,24
0.14438,0.48302,90.0,1,103.347,-71.068,57.721,0.14438,0.48302,-3.0869,-5.281,-0.0,5.281,0.06774,90,True,24,24
0.14438,0.51161,-45.0,0,76.318,5.45,-126.769,0.14438,0.51161,-3.799,-1.5509,-0.6566,3.799,0.06475,90,True,24,24
0.14438,0.51161,-45.0,1,81.273,-5.45,-120.822,0.14438,0.51161,-3.6287,-2.1865,-0.6566,3.6287,0.06546,90,True,24,24
0.14438,0.51161,-30.0,0,68.351,24.37,-122.721,0.14438,0.51161,-4.014,-0.5076,-0.8042,4.014,0.06385,90,True,24,24
0.14438,0.51161,-30.0,1,90.472,-24.37,-96.102,0.14438,0.51161,-3.2564,-3.3347,-0.8042,3.3347,0.06702,90,True,24,24
0.14438,0.51161,0.0,0,60.148,43.084,-103.232,0.14438,0.51161,-4.2298,0.5011,-0.9286,4.2298,0.06294,90,True,24,24
0.14438,0.51161,0.0,1,99.121,-43.084,-56.037,0.14438,0.51161,-2.9115,-4.4182,-0.9286,4.4182,0.06847,90,True,24,24
0.14438,0.51161,30.0,0,53.594,54.887,-78.481,0.14438,0.51161,-4.4651,1.1758,-0.8042,4.4651,0.06196,90,True,24,24
0.14438,0.51161,30.0,1,103.075,-54.887,-18.188,0.14438,0.51161,-2.8185,-4.9686,-0.8042,4.9686,0.06886,90,True,24,24
0.14438,0.51161,45.0,0,50.768,58.619,-64.387,0.14438,0.51161,-4.5943,1.4168,-0.6566,4.5943,0.06141,90,True,24,24
0.14438,0.51161,45.0,1,103.544,-58.619,0.075,0.14438,0.51161,-2.8535,-5.0793,-0.6566,5.0793,0.06871,90,True,24,24
0.14438,0.51161,60.0,0,48.353,60.857,-49.21,0.14438,0.51161,-4.7251,1.5909,-0.4643,4.7251,0.06086,90,True,24,24
0.14438,0.51161,60.0,1,103.097,-60.857,17.76,0.14438,0.51161,-2.9351,-5.0887,-0.4643,5.0887,0.06837,90,True,24,24
0.14438,0.51161,90.0,0,45.3,60.7,-16.0,0.14438,0.51161,-4.9635,1.7217,-0.0,4.9635,0.05986,90,True,24,24
0.14438,0.51161,90.0,1,99.906,-60.7,50.793,0.14438,0.51161,-3.205,-4.8401,-0.0,4.8401,0.06724,90,True,24,24
0.14438,0.54021,0.0,0,70.009,22.389,-92.397,0.14438,0.54021,-3.9167,-0.6674,-0.9286,3.9167,0.06426,90,True,24,24
0.14438,0.54021,0.0,1,90.336,-22.389,-67.947,0.14438,0.54021,-3.2182,-3.2739,-0.9286,3.2739,0.06719,90,True,24,24
0.14438,0.54021,30.0,0,60.624,40.529,-71.153,0.14438,0.54021,-4.2583,0.404,-0.8042,4.2583,0.06282,90,True,24,24
0.14438,0.54021,30.0,1,97.308,-40.529,-26.779,0.14438,0.54021,-3.0174,-4.2264,-0.8042,4.2264,0.06803,90,True,24,24
0.14438,0.54021,45.0,0,57.324,45.435,-57.759,0.14438,0.54021,-4.4083,0.7229,-0.6566,4.4083,0.06219,90,True,24,24
0.14438,0.54021,45.0,1,98.4,-45.435,-7.965,0.14438,0.54021,-3.0304,-4.4188,-0.6566,4.4188,0.06797,90,True,24,24
0.14438,0.54021,60.0,0,54.693,48.317,-43.01,0.14438,0.54021,-4.5512,0.9419,-0.4643,4.5512,0.06159,90,True,24,24
0.14438,0.54021,60.0,1,98.34,-48.317,9.977,0.14438,0.54021,-3.0989,-4.4775,-0.4643,4.4775,0.06769,90,True,24,24
0.14438,0.54021,90.0,0,51.736,48.326,-10.062,0.14438,0.54021,-4.7946,1.0913,-0.0,4.7946,0.06057,90,True,24,24
0.14438,0.54021,90.0,1,95.391,-48.326,42.935,0.14438,0.54021,-3.3619,-4.2548,-0.0,4.2548,0.06658,90,True,24,24
0.14438,0.56881,30.0,0,71.743,17.151,-58.895,0.14438,0.56881,-3.9022,-0.9247,-0.8042,3.9022,0.06432,90,True,24,24
0.14438,0.56881,30.0,1,87.324,-17.151,-40.172,0.14438,0.56881,-3.3667,-2.9229,-0.8042,3.3667,0.06656,90,True,24,24
0.14438,0.56881,45.0,0,66.377,26.711,-48.088,0.14438,0.56881,-4.1288,-0.3202,-0.6566,4.1288,0.06337,90,True,24,24
0.14438,0.56881,45.0,1,90.615,-26.711,-18.904,0.14438,0.56881,-3.3023,-3.4043,-0.6566,3.4043,0.06683,90,True,24,24
0.14438,0.56881,60.0,0,62.992,31.395,-34.388,0.14438,0.56881,-4.3024,0.0136,-0.4643,4.3024,0.06264,90,True,24,24
0.14438,0.56881,60.0,1,91.461,-31.395,-0.065,0.14438,0.56881,-3.3391,-3.5813,-0.4643,3.5813,0.06668,90,True,24,24
0.14438,0.56881,90.0,0,60.061,31.684,-1.745,0.14438,0.56881,-4.5531,0.1903,-0.0,4.5531,0.06159,90,True,24,24
0.14438,0.56881,90.0,1,88.79,-31.684,32.894,0.14438,0.56881,-3.593,-3.3923,-0.0,3.593,0.06561,90,True,24,24
0.16326,-0.23194,0.0,0,-117.013,125.984,-8.971,0.16326,-0.23194,-2.7818,-7.0986,-0.9286,7.0986,0.06902,90,True,24,24
0.16326,-0.00315,-90.0,1,72.711,-146.086,-16.625,0.16326,-0.00315,-4.6118,-1.7871,-0.0,4.6118,0.06134,90,True,24,24
0.16326,-0.00315,-60.0,1,72.464,-152.026,19.561,0.16326,-0.00315,-4.4597,-1.5961,-0.4643,4.4597,0.06198,90,True,24,24
0.16326,-0.00315,-45.0,1,69.691,-154.825,40.135,0.16326,-0.00315,-4.4853,-1.1864,-0.6566,4.4853,0.06187,90,True,24,24
0.16326,-0.00315,-30.0,1,64.915,-157.163,62.248,0.16326,-0.00315,-4.5887,-0.5592,-0.8042,4.5887,0.06144,90,True,24,24
0.16326,-0.00315,0.0,1,51.633,-159.216,107.583,0.16326,-0.00315,-4.9409,0.9584,-0.9286,4.9409,0.05996,90,True,24,24
0.16326,0.02544,-90.0,1,81.39,-143.803,-27.587,0.16326,0.02544,-4.3155,-2.8927,-0.0,4.3155,0.06258,90,True,24,24
0.16326,0.02544,-60.0,1,83.031,-149.631,6.6,0.16326,0.02544,-4.0982,-2.945,-0.4643,4.0982,0.06349,90,True,24,24
0.16326,0.02544,-45.0,1,81.583,-152.577,25.993,0.16326,0.02544,-4.0821,-2.6909,-0.6566,4.0821,0.06356,90,True,24,24
0.16326,0.02544,-30.0,1,78.21,-155.245,47.036,0.16326,0.02544,-4.1475,-2.2055,-0.8042,4.1475,0.06329,90,True,24,24
0.16326,0.02544,0.0,1,66.377,-158.561,92.184,0.16326,0.02544,-4.4991,-0.6906,-0.9286,4.4991,0.06181,90,True,24,24
0.16326,0.02544,30.0,1,54.141,-157.639,133.498,0.16326,0.02544,-4.9138,0.6538,-0.8042,4.9138,0.06007,90,True,24,24
0.16326,0.02544,45.0,1,50.263,-155.677,150.415,0.16326,0.02544,-5.0722,1.0037,-0.6566,5.0722,0.05941,90,True,24,24
0.16326,0.02544,60.0,1,48.076,-153.088,165.013,0.16326,0.02544,-5.1966,1.1537,-0.4643,5.1966,0.05889,90,True,24,24
0.16326,0.05404,-90.0,1,88.771,-140.673,-38.098,0.16326,0.05404,-4.0579,-3.854,-0.0,4.0579,0.06366,90,True,24,24
0.16326,0.05404,-60.0,1,91.861,-146.29,-5.571,0.16326,0.05404,-3.7893,-4.0979,-0.4643,4.0979,0.06479,90,True,24,24
0.16326,0.05404,-45.0,1,91.57,-149.281,12.711,0.16326,0.05404,-3.7331,-3.9934,-0.6566,3.9934,0.06503,90,True,24,24
0.16326,0.05404,-30.0,1,89.61,-152.134,32.524,0.16326,0.05404,-3.7508,-3.6861,-0.8042,3.7508,0.06495,90,True,24,24
0.16326,0.05404,0.0,1,80.364,-156.367,76.002,0.16326,0.05404,-4.0304,-2.4395,-0.9286,4.0304,0.06378,90,True,24,24
0.16326,0.05404,30.0,1,67.993,-156.854,118.861,0.16326,0.05404,-4.4898,-0.9284,-0.8042,4.4898,0.06185,90,True,24,24
0.16326,0.05404,45.0,1,63.137,-155.482,137.345,0.16326,0.05404,-4.6957,-0.4011,-0.6566,4.6957,0.06099,90,True,24,24
0.16326,0.05404,60.0,1,59.861,-153.288,153.427,0.16326,0.05404,-4.863,-0.0909,-0.4643,4.863,0.06029,90,True,24,24
0.16326,0.08264,-90.0,1,94.738,-136.847,-47.891,0.16326,0.08264,-3.8489,-4.634,-0.0,4.634,0.06454,90,True,24,24
0.16326,0.08264,-60.0,1,98.802,-142.219,-16.583,0.16326,0.08264,-3.5471,-5.0015,-0.4643,5.0015,0.06581,90,True,24,24
0.16326,0.08264,-45.0,1,99.379,-145.202,0.822,0.16326,0.08264,-3.4607,-5.0097,-0.6566,5.0097,0.06617,90,True,24,24
0.16326,0.08264,-30.0,1,98.576,-148.149,19.572,0.16326,0.08264,-3.4376,-4.8549,-0.8042,4.8549,0.06626,90,True,24,24
0.16326,0.08264,0.0,1,92.074,-152.985,60.91,0.16326,0.08264,-3.6215,-3.9655,-0.9286,3.9655,0.06549,90,True,24,24
0.16326,0.08264,30.0,1,80.957,-154.641,103.684,0.16326,0.08264,-4.0528,-2.559,-0.8042,4.0528,0.06368,90,True,24,24
0.16326,0.08264,45.0,1,75.689,-153.877,123.188,0.16326,0.08264,-4.2846,-1.9352,-0.6566,4.2846,0.06271,90,True,24,24
0.16326,0.08264,60.0,1,71.597,-152.163,140.567,0.16326,0.08264,-4.4886,-1.4881,-0.4643,4.4886,0.06186,90,True,24,24
0.16326,0.08264,90.0,1,67.476,-146.928,169.453,0.16326,0.08264,-4.7843,-1.1434,-0.0,4.7843,0.06062,90,True,24,24
0.16326,0.11124,-90.0,1,99.351,-132.451,-56.9,0.16326,0.11124,-3.6884,-5.2327,-0.0,5.2327,0.06521,90,True,24,24
0.16326,0.11124,-60.0,1,104.0,-137.587,-26.413,0.16326,0.11124,-3.3685,-5.6678,-0.4643,5.6678,0.06655,90,True,24,24
0.16326,0.11124,-45.0,1,105.177,-140.542,-9.635,0.16326,0.11124,-3.2622,-5.7505,-0.6566,5.7505,0.067,90,True,24,24
0.16326,0.11124,-30.0,1,105.224,-143.536,8.312,0.16326,0.11124,-3.2097,-5.7054,-0.8042,5.7054,0.06722,90,True,24,24
0.16326,0.11124,0.0,1,101.055,-148.768,47.713,0.16326,0.11124,-3.309,-5.1314,-0.9286,5.1314,0.0668,90,True,24,24
0.16326,0.11124,30.0,1,91.83,-151.309,89.479,0.16326,0.11124,-3.673,-3.9765,-0.8042,3.9765,0.06528,90,True,24,24
0.16326,0.11124,45.0,1,86.724,-151.082,109.358,0.16326,0.11124,-3.9029,-3.3598,-0.6566,3.9029,0.06431,90,True,24,24
0.16326,0.11124,60.0,1,82.277,-149.851,127.574,0.16326,0.11124,-4.1244,-2.8472,-0.4643,4.1244,0.06338,90,True,24,24
0.16326,0.11124,90.0,1,76.737,-145.179,158.442,0.16326,0.11124,-4.4756,-2.2952,-0.0,4.4756,0.06191,90,True,24,24
0.16326,0.13984,-90.0,1,102.75,-127.577,-65.173,0.16326,0.13984,-3.5715,-5.6691,-0.0,5.6691,0.0657,90,True,24,24
0.16326,0.13984,-60.0,1,107.711,-132.507,-35.205,0.16326,0.13984,-3.2434,-6.1348,-0.4643,6.1348,0.06708,90,True,24,24
0.16326,0.13984,-45.0,0,-1.132,135.434,-179.302,0.16326,0.13984,-5.7964,3.7061,-0.6566,5.7964,0.05637,90,True,24,24
0.16326,0.13984,-45.0,1,109.286,-135.434,-18.851,0.16326,0.13984,-3.1247,-6.2637,-0.6566,6.2637,0.06758,90,True,24,24
0.16326,0.13984,-30.0,0,-1.571,138.458,-166.887,0.16326,0.13984,-5.745,3.7557,-0.8042,5.745,0.05659,90,True,24,24
0.16326,0.13984,-30.0,1,109.93,-138.458,-1.472,0.16326,0.13984,-3.0524,-6.2921,-0.8042,6.2921,0.06788,90,True,24,24
0.16326,0.13984,0.0,0,-5.173,143.969,-138.796,0.16326,0.13984,-5.6947,3.7709,-0.9286,5.6947,0.0568,90,True,24,24
0.16326,0.13984,0.0,1,107.561,-143.969,36.408,0.16326,0.13984,-3.0881,-5.9557,-0.9286,5.9557,0.06773,90,True,24,24
0.16326,0.13984,30.0,1,100.253,-147.164,76.912,0.16326,0.13984,-3.3796,-5.0713,-0.8042,5.0713,0.06651,90,True,24,24
0.16326,0.13984,45.0,1,95.648,-147.374,96.726,0.16326,0.13984,-3.5904,-4.5258,-0.6566,4.5258,0.06562,90,True,24,24
0.16326,0.13984,60.0,1,91.251,-146.575,115.324,0.16326,0.13984,-3.8106,-4.0181,-0.4643,4.0181,0.0647,90,True,24,24
0.16326,0.13984,90.0,1,84.864,-142.498,147.634,0.16326,0.13984,-4.1946,-3.3439,-0.0,4.1946,0.06309,90,True,24,24
0.16326,0.16843,-90.0,1,105.101,-122.284,-72.816,0.16326,0.16843,-3.4915,-5.9675,-0.0,5.9675,0.06604,90,True,24,24
0.16326,0.16843,-60.0,1,110.198,-127.048,-43.15,0.16326,0.16843,-3.161,-6.4425,-0.4643,6.4425,0.06743,90,True,24,24
