target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.34176,0.46823,30.0,1,107.132,-106.412,29.28,0.34176,0.46823,-7.031,-11.0197,-1.6105,11.0197,0.05123,90,True,24,24
0.34176,0.46823,45.0,0,6.667,107.992,-69.659,0.34176,0.46823,-10.8382,2.611,-1.315,10.8382,0.03528,90,True,24,24
0.34176,0.46823,45.0,1,104.827,-107.992,48.165,0.34176,0.46823,-7.2455,-10.7106,-1.315,10.7106,0.05033,90,True,24,24
0.34176,0.46823,60.0,0,3.441,108.127,-51.568,0.34176,0.46823,-10.9871,2.5294,-0.9298,10.9871,0.03465,90,True,24,24
0.34176,0.46823,60.0,1,101.712,-108.127,66.415,0.34176,0.46823,-7.5322,-10.2809,-0.9298,10.2809,0.04913,90,True,24,24
0.34176,0.46823,90.0,0,-0.475,104.142,-13.667,0.34176,0.46823,-11.317,2.2234,-0.0,11.317,0.03327,90,True,24,24
0.34176,0.46823,90.0,1,94.496,-104.142,99.646,0.34176,0.46823,-8.2154,-9.2769,-0.0,9.2769,0.04627,90,True,24,24
0.34176,0.50713,-90.0,1,89.423,-61.749,-117.674,0.34176,0.50713,-8.4698,-8.3335,-0.0,8.4698,0.0452,90,True,24,24
0.34176,0.50713,-60.0,0,31.005,70.984,-161.989,0.34176,0.50713,-10.5813,1.0248,-0.9298,10.5813,0.03635,90,True,24,24
0.34176,0.50713,-60.0,1,96.885,-70.984,-85.902,0.34176,0.50713,-7.7713,-9.3945,-0.9298,9.3945,0.04813,90,True,24,24
0.34176,0.50713,-45.0,0,29.547,76.564,-151.111,0.34176,0.50713,-10.4837,1.2963,-1.315,10.4837,0.03676,90,True,24,24
0.34176,0.50713,-45.0,1,100.463,-76.564,-68.899,0.34176,0.50713,-7.4592,-9.9182,-1.315,9.9182,0.04943,90,True,24,24
0.34176,0.50713,-30.0,0,27.517,82.302,-139.819,0.34176,0.50713,-10.4291,1.58,-1.6105,10.4291,0.03699,90,True,24,24
0.34176,0.50713,-30.0,1,103.566,-82.302,-51.264,0.34176,0.50713,-7.2036,-10.3798,-1.6105,10.3798,0.0505,90,True,24,24
0.34176,0.50713,0.0,0,21.962,92.919,-114.881,0.34176,0.50713,-10.4587,2.0995,-1.8596,10.4587,0.03687,90,True,24,24
0.34176,0.50713,0.0,1,107.356,-92.919,-14.437,0.34176,0.50713,-6.9332,-10.9725,-1.8596,10.9725,0.05164,90,True,24,24
0.34176,0.50713,30.0,0,15.042,100.325,-85.368,0.34176,0.50713,-10.6559,2.421,-1.6105,10.6559,0.03604,90,True,24,24
0.34176,0.50713,30.0,1,106.799,-100.325,23.526,0.34176,0.50713,-7.047,-10.9605,-1.6105,10.9605,0.05116,90,True,24,24
0.34176,0.50713,45.0,0,11.545,102.155,-68.7,0.34176,0.50713,-10.7995,2.4674,-1.315,10.7995,0.03544,90,True,24,24
0.34176,0.50713,45.0,1,104.849,-102.155,42.306,0.34176,0.50713,-7.2444,-10.7145,-1.315,10.7145,0.05033,90,True,24,24
0.34176,0.50713,60.0,0,8.43,102.51,-50.941,0.34176,0.50713,-10.9612,2.4334,-0.9298,10.9612,0.03476,90,True,24,24
0.34176,0.50713,60.0,1,102.034,-102.51,60.477,0.34176,0.50713,-7.5164,-10.3395,-0.9298,10.3395,0.04919,90,True,24,24
0.34176,0.50713,90.0,0,4.646,98.804,-13.45,0.34176,0.50713,-11.3076,2.1887,-0.0,11.3076,0.03331,90,True,24,24
0.34176,0.50713,90.0,1,95.108,-98.804,93.695,0.34176,0.50713,-8.1848,-9.3904,-0.0,9.3904,0.04639,90,True,24,24
0.34176,0.54603,-90.0,0,38.133,51.548,-179.681,0.34176,0.54603,-10.7032,-0.0523,-0.0,10.7032,0.03584,90,True,24,24
0.34176,0.54603,-90.0,1,86.224,-51.548,-124.676,0.34176,0.54603,-8.6303,-7.7386,-0.0,8.6303,0.04453,90,True,24,24
0.34176,0.54603,-60.0,0,36.549,61.891,-158.44,0.34176,0.54603,-10.4266,0.4514,-0.9298,10.4266,0.037,90,True,24,24
0.34176,0.54603,-60.0,1,94.148,-61.891,-92.257,0.34176,0.54603,-7.908,-8.8875,-0.9298,8.8875,0.04755,90,True,24,24
0.34176,0.54603,-45.0,0,34.794,68.047,-147.841,0.34176,0.54603,-10.3434,0.7764,-1.315,10.3434,0.03735,90,True,24,24
0.34176,0.54603,-45.0,1,98.009,-68.047,-74.962,0.34176,0.54603,-7.5808,-9.4674,-1.315,9.4674,0.04892,90,True,24,24
0.34176,0.54603,-30.0,0,32.522,74.308,-136.83,0.34176,0.54603,-10.3034,1.114,-1.6105,10.3034,0.03752,90,True,24,24
0.34176,0.54603,-30.0,1,101.407,-74.308,-57.099,0.34176,0.54603,-7.3094,-9.9875,-1.6105,9.9875,0.05006,90,True,24,24
0.34176,0.54603,0.0,0,26.691,85.78,-112.471,0.34176,0.54603,-10.3609,1.737,-1.8596,10.3609,0.03728,90,True,24,24
0.34176,0.54603,0.0,1,105.826,-85.78,-20.045,0.34176,0.54603,-7.0068,-10.6996,-1.8596,10.6996,0.05133,90,True,24,24
0.34176,0.54603,30.0,0,19.777,93.827,-83.604,0.34176,0.54603,-10.5848,2.1574,-1.6105,10.5848,0.03634,90,True,24,24
0.34176,0.54603,30.0,1,105.958,-93.827,17.869,0.34176,0.54603,-7.0875,-10.8103,-1.6105,10.8103,0.05099,90,True,24,24
0.34176,0.54603,45.0,0,16.358,95.914,-67.272,0.34176,0.54603,-10.7413,2.2515,-1.315,10.7413,0.03568,90,True,24,24
0.34176,0.54603,45.0,1,104.343,-95.914,36.572,0.34176,0.54603,-7.269,-10.6233,-1.315,10.6233,0.05023,90,True,24,24
0.34176,0.54603,60.0,0,13.338,96.484,-49.821,0.34176,0.54603,-10.9147,2.2609,-0.9298,10.9147,0.03496,90,True,24,24
0.34176,0.54603,60.0,1,101.812,-96.484,54.671,0.34176,0.54603,-7.5273,-10.2991,-0.9298,10.2991,0.04915,90,True,24,24
0.34176,0.54603,90.0,0,9.702,93.013,-12.715,0.34176,0.54603,-11.2759,2.0712,-0.0,11.2759,0.03344,90,True,24,24
0.34176,0.54603,90.0,1,95.177,-93.013,87.836,0.34176,0.54603,-8.1813,-9.4033,-0.0,9.4033,0.04641,90,True,24,24
0.34176,0.58493,-90.0,0,45.406,38.778,-174.184,0.34176,0.58493,-10.4602,-0.9535,-0.0,10.4602,0.03686,90,True,24,24
0.34176,0.58493,-90.0,1,81.664,-38.778,-132.886,0.34176,0.58493,-8.8579,-6.8948,-0.0,8.8579,0.04357,90,True,24,24
0.34176,0.58493,-60.0,0,42.7,51.27,-153.97,0.34176,0.58493,-10.2298,-0.2784,-0.9298,10.2298,0.03783,90,True,24,24
0.34176,0.58493,-60.0,1,90.534,-51.27,-99.264,0.34176,0.58493,-8.0893,-8.2154,-0.9298,8.2154,0.04679,90,True,24,24
0.34176,0.58493,-45.0,0,40.476,58.363,-143.839,0.34176,0.58493,-10.1694,0.1309,-1.315,10.1694,0.03808,90,True,24,24
0.34176,0.58493,-45.0,1,94.841,-58.363,-81.478,0.34176,0.58493,-7.7388,-8.8814,-1.315,8.8814,0.04826,90,True,24,24
0.34176,0.58493,-30.0,0,37.833,65.406,-133.24,0.34176,0.58493,-10.1499,0.5447,-1.6105,10.1499,0.03816,90,True,24,24
0.34176,0.58493,-30.0,1,98.644,-65.406,-63.237,0.34176,0.58493,-7.446,-9.4811,-1.6105,9.4811,0.04949,90,True,24,24
0.34176,0.58493,0.0,0,31.558,78.037,-109.595,0.34176,0.58493,-10.242,1.2962,-1.8596,10.242,0.03778,90,True,24,24
0.34176,0.58493,0.0,1,103.797,-78.037,-25.76,0.34176,0.58493,-7.1053,-10.3345,-1.8596,10.3345,0.05092,90,True,24,24
0.34176,0.58493,30.0,0,24.547,86.85,-81.397,0.34176,0.58493,-10.4945,1.8225,-1.6105,10.4945,0.03672,90,True,24,24
0.34176,0.58493,30.0,1,104.626,-86.85,12.224,0.34176,0.58493,-7.152,-10.5712,-1.6105,10.5712,0.05072,90,True,24,24
0.34176,0.58493,45.0,0,21.172,89.216,-65.388,0.34176,0.58493,-10.6635,1.9633,-1.315,10.6635,0.03601,90,True,24,24
0.34176,0.58493,45.0,1,103.333,-89.216,30.884,0.34176,0.58493,-7.3182,-10.4408,-1.315,10.4408,0.05002,90,True,24,24
0.34176,0.58493,60.0,0,18.226,90.001,-48.227,0.34176,0.58493,-10.8479,2.0135,-0.9298,10.8479,0.03524,90,True,24,24
0.34176,0.58493,60.0,1,101.075,-90.001,48.926,0.34176,0.58493,-7.5636,-10.1646,-0.9298,10.1646,0.049,90,True,24,24
0.34176,0.58493,90.0,0,14.751,86.726,-11.477,0.34176,0.58493,-11.2223,1.8723,-0.0,11.2223,0.03367,90,True,24,24
0.34176,0.58493,90.0,1,94.72,-86.726,82.005,0.34176,0.58493,-8.2042,-9.3185,-0.0,9.3185,0.04631,90,True,24,24
0.34176,0.62382,-90.0,0,55.954,18.826,-164.781,0.34176,0.62382,-10.0511,-2.4703,-0.0,10.0511,0.03858,90,True,24,24
0.34176,0.62382,-90.0,1,73.593,-18.826,-144.767,0.34176,0.62382,-9.2533,-5.4286,-0.0,9.2533,0.04192,90,True,24,24
0.34176,0.62382,-60.0,0,50.058,37.875,-147.933,0.34176,0.62382,-9.9626,-1.2693,-0.9298,9.9626,0.03895,90,True,24,24
0.34176,0.62382,-60.0,1,85.476,-37.875,-107.601,0.34176,0.62382,-8.3429,-7.2748,-0.9298,8.3429,0.04573,90,True,24,24
0.34176,0.62382,-45.0,0,46.938,46.81,-138.748,0.34176,0.62382,-9.9453,-0.6998,-1.315,9.9453,0.03902,90,True,24,24
0.34176,0.62382,-45.0,1,90.649,-46.81,-88.839,0.34176,0.62382,-7.9489,-8.1023,-1.315,8.1023,0.04738,90,True,24,24
0.34176,0.62382,-30.0,0,43.669,55.174,-128.842,0.34176,0.62382,-9.9587,-0.164,-1.6105,9.9587,0.03896,90,True,24,24
0.34176,0.62382,-30.0,1,95.102,-55.174,-69.928,0.34176,0.62382,-7.6225,-8.8266,-1.6105,8.8266,0.04875,90,True,24,24
0.34176,0.62382,0.0,0,36.676,69.501,-106.177,0.34176,0.62382,-10.098,0.7621,-1.8596,10.098,0.03838,90,True,24,24
0.34176,0.62382,0.0,1,101.212,-69.501,-31.711,0.34176,0.62382,-7.232,-9.8648,-1.8596,9.8648,0.05039,90,True,24,24
0.34176,0.62382,30.0,0,29.432,79.29,-78.723,0.34176,0.62382,-10.3832,1.41,-1.6105,10.3832,0.03718,90,True,24,24
0.34176,0.62382,30.0,1,102.793,-79.29,6.497,0.34176,0.62382,-7.2414,-10.2398,-1.6105,10.2398,0.05035,90,True,24,24
0.34176,0.62382,45.0,0,26.062,81.976,-63.038,0.34176,0.62382,-10.5652,1.5988,-1.315,10.5652,0.03642,90,True,24,24
0.34176,0.62382,45.0,1,101.821,-81.976,25.155,0.34176,0.62382,-7.3923,-10.1661,-1.315,10.1661,0.04971,90,True,24,24
0.34176,0.62382,60.0,0,23.168,82.988,-46.156,0.34176,0.62382,-10.7603,1.6885,-0.9298,10.7603,0.0356,90,True,24,24
0.34176,0.62382,60.0,1,99.827,-82.988,43.161,0.34176,0.62382,-7.6251,-9.9363,-0.9298,9.9363,0.04874,90,True,24,24
0.34176,0.62382,90.0,0,19.861,79.864,-9.724,0.34176,0.62382,-11.146,1.5894,-0.0,11.146,0.03399,90,True,24,24
0.34176,0.62382,90.0,1,93.735,-79.864,76.129,0.34176,0.62382,-8.2535,-9.1356,-0.0,9.1356,0.04611,90,True,24,24
0.34176,0.66272,-60.0,0,61.415,15.792,-137.207,0.34176,0.66272,-9.4922,-3.0135,-0.9298,9.4922,0.04092,90,True,24,24
0.34176,0.66272,-60.0,1,76.214,-15.792,-120.422,0.34176,0.66272,-8.8014,-5.5747,-0.9298,8.8014,0.04381,90,True,24,24
0.34176,0.66272,-45.0,0,55.128,31.405,-131.533,0.34176,0.66272,-9.626,-1.884,-1.315,9.626,0.04036,90,True,24,24
0.34176,0.66272,-45.0,1,84.52,-31.405,-98.114,0.34176,0.66272,-8.2562,-6.963,-1.315,8.2562,0.0461,90,True,24,24
0.34176,0.66272,-30.0,0,50.482,42.676,-123.158,0.34176,0.66272,-9.7084,-1.0921,-1.6105,9.7084,0.04001,90,True,24,24
0.34176,0.66272,-30.0,1,90.361,-42.676,-77.685,0.34176,0.66272,-7.8601,-7.9454,-1.6105,7.9454,0.04775,90,True,24,24
0.34176,0.66272,0.0,0,42.216,59.849,-102.065,0.34176,0.66272,-9.9214,0.1072,-1.8596,9.9214,0.03912,90,True,24,24
0.34176,0.66272,0.0,1,97.944,-59.849,-38.095,0.34176,0.66272,-7.3937,-9.2652,-1.8596,9.2652,0.04971,90,True,24,24
0.34176,0.66272,30.0,0,34.538,70.979,-75.516,0.34176,0.66272,-10.2475,0.9068,-1.6105,10.2475,0.03775,90,True,24,24
0.34176,0.66272,30.0,1,100.413,-70.979,0.566,0.34176,0.66272,-7.3584,-9.8058,-1.6105,9.8058,0.04986,90,True,24,24
0.34176,0.66272,45.0,0,31.12,74.056,-60.176,0.34176,0.66272,-10.4438,1.1484,-1.315,10.4438,0.03693,90,True,24,24
0.34176,0.66272,45.0,1,99.777,-74.056,19.279,0.34176,0.66272,-7.4931,-9.7926,-1.315,9.7926,0.04929,90,True,24,24
0.34176,0.66272,60.0,0,28.249,75.323,-43.572,0.34176,0.66272,-10.6497,1.2784,-0.9298,10.6497,0.03607,90,True,24,24
0.34176,0.66272,60.0,1,98.049,-75.323,37.274,0.34176,0.66272,-7.7133,-9.6093,-0.9298,9.6093,0.04837,90,True,24,24
0.34176,0.66272,90.0,0,25.121,72.298,-7.419,0.34176,0.66272,-11.045,1.215,-0.0,11.045,0.03441,90,True,24,24
0.34176,0.66272,90.0,1,92.19,-72.298,70.108,0.34176,0.66272,-8.331,-8.8485,-0.0,8.8485,0.04578,90,True,24,24
0.34176,0.70162,-30.0,0,59.795,24.701,-114.496,0.34176,0.70162,-9.3252,-2.513,-1.6105,9.3252,0.04162,90,True,24,24
0.34176,0.70162,-30.0,1,82.928,-24.701,-88.227,0.34176,0.70162,-8.2323,-6.5653,-1.6105,8.2323,0.0462,90,True,24,24
0.34176,0.70162,0.0,0,48.501,48.427,-96.927,0.34176,0.70162,-9.697,-0.7247,-1.8596,9.697,0.04006,90,True,24,24
0.34176,0.70162,0.0,1,93.708,-48.427,-45.281,0.34176,0.70162,-7.6052,-8.4808,-1.8596,8.4808,0.04882,90,True,24,24
0.34176,0.70162,30.0,0,40.019,61.628,-71.646,0.34176,0.70162,-10.0809,0.2891,-1.6105,10.0809,0.03845,90,True,24,24
0.34176,0.70162,30.0,1,97.377,-61.628,-5.749,0.34176,0.70162,-7.509,-9.2475,-1.6105,9.2475,0.04923,90,True,24,24
0.34176,0.70162,45.0,0,36.476,65.228,-56.704,0.34176,0.70162,-10.2943,0.594,-1.315,10.2943,0.03756,90,True,24,24
0.34176,0.70162,45.0,1,97.124,-65.228,13.104,0.34176,0.70162,-7.6248,-9.3041,-1.315,9.3041,0.04874,90,True,24,24
0.34176,0.70162,60.0,0,33.589,66.805,-40.394,0.34176,0.70162,-10.512,0.7679,-0.9298,10.512,0.03664,90,True,24,24
0.34176,0.70162,60.0,1,95.674,-66.805,31.131,0.34176,0.70162,-7.8317,-9.1704,-0.9298,9.1704,0.04787,90,True,24,24
0.34176,0.70162,90.0,0,30.658,63.811,-4.468,0.34176,0.70162,-10.9151,0.7331,-0.0,10.9151,0.03496,90,True,24,24
0.34176,0.70162,90.0,1,90.012,-63.811,63.799,0.34176,0.70162,-8.4403,-8.4431,-0.0,8.4431,0.04532,90,True,24,24
0.34176,0.74052,0.0,0,56.368,33.481,-89.849,0.34176,0.74052,-9.3842,-1.8845,-1.8596,9.3842,0.04137,90,True,24,24
0.34176,0.74052,0.0,1,87.695,-33.481,-54.214,0.34176,0.74052,-7.9069,-7.3623,-1.8596,7.9069,0.04756,90,True,24,24
0.34176,0.74052,30.0,0,46.156,50.678,-66.834,0.34176,0.74052,-9.8706,-0.4908,-1.6105,9.8706,0.03933,90,True,24,24
0.34176,0.74052,30.0,1,93.443,-50.678,-12.765,0.34176,0.74052,-7.7055,-8.5187,-1.6105,8.5187,0.0484,90,True,24,24
0.34176,0.74052,45.0,0,42.347,55.075,-52.422,0.34176,0.74052,-10.1072,-0.0995,-1.315,10.1072,0.03834,90,True,24,24
0.34176,0.74052,45.0,1,93.689,-55.075,6.386,0.34176,0.74052,-7.7965,-8.6676,-1.315,8.6676,0.04802,90,True,24,24
0.34176,0.74052,60.0,0,39.377,57.075,-36.452,0.34176,0.74052,-10.3393,0.1276,-0.9298,10.3393,0.03737,90,True,24,24
0.34176,0.74052,60.0,1,92.559,-57.075,24.516,0.34176,0.74052,-7.9876,-8.5922,-0.9298,8.5922,0.04722,90,True,24,24
0.34176,0.74052,90.0,0,36.682,53.999,-0.681,0.34176,0.74052,-10.7475,0.1118,-0.0,10.7475,0.03566,90,True,24,24
0.34176,0.74052,90.0,1,87.033,-53.999,56.966,0.34176,0.74052,-8.5898,-7.8888,-0.0,8.5898,0.0447,90,True,24,24
0.34176,0.77942,30.0,0,53.616,36.74,-60.356,0.34176,0.77942,-9.5844,-1.552,-1.6105,9.5844,0.04053,90,True,24,24
0.34176,0.77942,30.0,1,87.978,-36.74,-21.238,0.34176,0.77942,-7.9797,-7.502,-1.6105,7.9797,0.04725,90,True,24,24
0.34176,0.77942,45.0,0,49.181,42.675,-46.856,0.34176,0.77942,-9.8616,-1.0103,-1.315,9.8616,0.03937,90,True,24,24
0.34176,0.77942,45.0,1,89.058,-42.675,-1.383,0.34176,0.77942,-8.0288,-7.8063,-1.315,8.0288,0.04705,90,True,24,24
0.34176,0.77942,60.0,0,45.986,45.378,-31.364,0.34176,0.77942,-10.1145,-0.7059,-0.9298,10.1145,0.03831,90,True,24,24
0.34176,0.77942,60.0,1,88.37,-45.378,17.008,0.34176,0.77942,-8.1979,-7.8127,-0.9298,8.1979,0.04634,90,True,24,24
0.34176,0.77942,90.0,0,43.63,41.972,4.398,0.34176,0.77942,-10.5227,-0.7217,-0.0,10.5227,0.0366,90,True,24,24
0.34176,0.77942,90.0,1,82.855,-41.972,49.117,0.34176,0.77942,-8.7986,-7.1144,-0.0,8.7986,0.04382,90,True,24,24
0.34176,0.81832,30.0,0,66.091,11.977,-48.068,0.34176,0.81832,-9.0439,-3.556,-1.6105,9.0439,0.0428,90,True,24,24
0.34176,0.81832,30.0,1,77.317,-11.977,-35.34,0.34176,0.81832,-8.5098,-5.5367,-1.6105,8.5098,0.04503,90,True,24,24
0.34176,0.81832,45.0,0,58.465,24.891,-38.356,0.34176,0.81832,-9.4858,-2.4037,-1.315,9.4858,0.04094,90,True,24,24
0.34176,0.81832,45.0,1,81.776,-24.891,-11.884,0.34176,0.81832,-8.3929,-6.4559,-1.315,8.3929,0.04552,90,True,24,24
0.34176,0.81832,60.0,0,54.479,29.482,-23.961,0.34176,0.81832,-9.7871,-1.9198,-0.9298,9.7871,0.03968,90,True,24,24
0.34176,0.81832,60.0,1,82.077,-29.482,7.406,0.34176,0.81832,-8.5125,-6.6459,-0.9298,8.5125,0.04502,90,True,24,24
0.34176,0.81832,90.0,0,52.929,24.724,12.347,0.34176,0.81832,-10.1747,-2.0122,-0.0,10.1747,0.03806,90,True,24,24
0.34176,0.81832,90.0,1,76.083,-24.724,38.641,0.34176,0.81832,-9.1327,-5.8759,-0.0,9.1327,0.04242,90,True,24,24
0.37094,0.00145,-90.0,1,70.777,-123.875,-36.902,0.37094,0.00145,-10.1085,-5.6501,-0.0,10.1085,0.03834,90,True,24,24
0.37094,0.00145,-60.0,1,73.689,-132.225,-1.464,0.37094,0.00145,-9.6444,-5.8414,-0.9298,9.6444,0.04028,90,True,24,24
0.37094,0.00145,-45.0,1,72.982,-136.024,18.042,0.37094,0.00145,-9.5439,-5.5808,-1.315,9.5439,0.0407,90,True,24,24
0.37094,0.00145,-30.0,1,70.506,-139.132,38.627,0.37094,0.00145,-9.5587,-5.0399,-1.6105,9.5587,0.04064,90,True,24,24
0.37094,0.00145,0.0,1,61.008,-141.94,80.932,0.37094,0.00145,-9.9059,-3.3427,-1.8596,9.9059,0.03918,90,True,24,24
0.37094,0.04035,-90.0,1,75.47,-121.899,-43.571,0.37094,0.04035,-9.8831,-6.4859,-0.0,9.8831,0.03928,90,True,24,24
0.37094,0.04035,-60.0,1,79.297,-130.263,-9.034,0.37094,0.04035,-9.3708,-6.856,-0.9298,9.3708,0.04143,90,True,24,24
0.37094,0.04035,-45.0,1,79.257,-134.243,9.986,0.37094,0.04035,-9.2382,-6.7142,-1.315,9.2382,0.04198,90,True,24,24
0.37094,0.04035,-30.0,1,77.52,-137.669,30.149,0.37094,0.04035,-9.2204,-6.2943,-1.6105,9.2204,0.04206,90,True,24,24
0.37094,0.04035,0.0,1,69.119,-141.483,72.364,0.37094,0.04035,-9.537,-4.7106,-1.8596,9.537,0.04073,90,True,24,24
0.37094,0.04035,30.0,1,58.101,-139.835,111.734,0.37094,0.04035,-10.1187,-2.9634,-1.6105,10.1187,0.03829,90,True,24,24
0.37094,0.07925,-90.0,1,79.57,-119.358,-50.212,0.37094,0.07925,-9.6822,-7.2308,-0.0,9.6822,0.04012,90,True,24,24
0.37094,0.07925,-60.0,1,84.173,-127.688,-16.485,0.37094,0.07925,-9.1287,-7.7539,-0.9298,9.1287,0.04244,90,True,24,24
0.37094,0.07925,-45.0,1,84.748,-131.804,2.056,0.37094,0.07925,-8.9654,-7.7259,-1.315,8.9654,0.04312,90,True,24,24
0.37094,0.07925,-30.0,1,83.745,-135.489,21.744,0.37094,0.07925,-8.9122,-7.4369,-1.6105,8.9122,0.04335,90,True,24,24
0.37094,0.07925,0.0,1,76.699,-140.2,63.5,0.37094,0.07925,-9.1735,-6.0583,-1.8596,9.1735,0.04225,90,True,24,24
0.37094,0.07925,30.0,1,65.911,-139.646,103.735,0.37094,0.07925,-9.7728,-4.2461,-1.6105,9.7728,0.03974,90,True,24,24
0.37094,0.07925,45.0,1,61.004,-137.374,121.37,0.37094,0.07925,-10.0963,-3.5324,-1.315,10.0963,0.03839,90,True,24,24
0.37094,0.07925,60.0,1,57.095,-134.117,137.022,0.37094,0.07925,-10.3991,-3.0431,-0.9298,10.3991,0.03712,90,True,24,24
0.37094,0.07925,90.0,1,52.567,-126.025,163.458,0.37094,0.07925,-10.9097,-2.6792,-0.0,10.9097,0.03498,90,True,24,24
0.37094,0.11815,-90.0,1,83.043,-116.289,-56.754,0.37094,0.11815,-9.5099,-7.8698,-0.0,9.5099,0.04084,90,True,24,24
0.37094,0.11815,-60.0,1,88.273,-124.556,-23.716,0.37094,0.11815,-8.9234,-8.5152,-0.9298,8.9234,0.0433,90,True,24,24
0.37094,0.11815,-45.0,1,89.383,-128.774,-5.609,0.37094,0.11815,-8.7331,-8.5873,-1.315,8.7331,0.0441,90,True,24,24
0.37094,0.11815,-30.0,1,89.059,-132.67,13.611,0.37094,0.11815,-8.6461,-8.4237,-1.6105,8.6461,0.04446,90,True,24,24
0.37094,0.11815,0.0,1,83.477,-138.154,54.677,0.37094,0.11815,-8.8385,-7.3004,-1.8596,8.8385,0.04366,90,True,24,24
0.37094,0.11815,30.0,1,73.31,-138.654,95.344,0.37094,0.11815,-9.4249,-5.536,-1.6105,9.4249,0.0412,90,True,24,24
0.37094,0.11815,45.0,1,68.24,-136.84,113.599,0.37094,0.11815,-9.7683,-4.7486,-1.315,9.7683,0.03976,90,True,24,24
0.37094,0.11815,60.0,1,63.98,-133.915,129.935,0.37094,0.11815,-10.0984,-4.1582,-0.9298,10.0984,0.03838,90,True,24,24
0.37094,0.11815,90.0,1,58.587,-126.074,157.487,0.37094,0.11815,-10.6606,-3.603,-0.0,10.6606,0.03602,90,True,24,24
0.37094,0.15704,-90.0,1,85.884,-112.727,-63.156,0.37094,0.15704,-9.3679,-8.396,-0.0,9.3679,0.04144,90,True,24,24
0.37094,0.15704,-60.0,1,91.597,-120.923,-30.675,0.37094,0.15704,-8.7565,-9.134,-0.9298,9.134,0.044,90,True,24,24
0.37094,0.15704,-45.0,1,93.158,-125.221,-12.936,0.37094,0.15704,-8.5437,-9.2895,-1.315,9.2895,0.04489,90,True,24,24
0.37094,0.15704,-30.0,1,93.43,-129.289,5.858,0.37094,0.15704,-8.4267,-9.237,-1.6105,9.237,0.04538,90,True,24,24
0.37094,0.15704,0.0,1,89.29,-135.432,46.142,0.37094,0.15704,-8.5475,-8.3796,-1.8596,8.5475,0.04488,90,True,24,24
0.37094,0.15704,30.0,1,80.038,-136.904,86.866,0.37094,0.15704,-9.0964,-6.754,-1.6105,9.0964,0.04258,90,True,24,24
0.37094,0.15704,45.0,1,74.979,-135.553,105.573,0.37094,0.15704,-9.4475,-5.9382,-1.315,9.4475,0.0411,90,True,24,24
0.37094,0.15704,60.0,1,70.49,-132.989,122.5,0.37094,0.15704,-9.7972,-5.2749,-0.9298,9.7972,0.03964,90,True,24,24
0.37094,0.15704,90.0,1,64.322,-125.473,151.151,0.37094,0.15704,-10.4078,-4.5404,-0.0,10.4078,0.03708,90,True,24,24
0.37094,0.19594,-90.0,1,88.104,-108.699,-69.405,0.37094,0.19594,-9.2567,-8.8086,-0.0,9.2567,0.0419,90,True,24,24
0.37094,0.19594,-60.0,1,94.18,-116.83,-37.35,0.37094,0.19594,-8.627,-9.6141,-0.9298,9.6141,0.04454,90,True,24,24
0.37094,0.19594,-45.0,1,96.109,-121.2,-19.909,0.37094,0.19594,-8.396,-9.837,-1.315,9.837,0.04551,90,True,24,24
0.37094,0.19594,-30.0,1,96.89,-125.414,-1.476,0.37094,0.19594,-8.2538,-9.8782,-1.6105,9.8782,0.04611,90,True,24,24
0.37094,0.19594,0.0,1,94.082,-132.12,38.037,0.37094,0.19594,-8.3071,-9.271,-1.8596,9.271,0.04588,90,True,24,24
0.37094,0.19594,30.0,1,85.919,-134.467,78.548,0.37094,0.19594,-8.8036,-7.8398,-1.6105,8.8036,0.0438,90,True,24,24
0.37094,0.19594,45.0,1,81.026,-133.563,97.536,0.37094,0.19594,-9.1507,-7.0386,-1.315,9.1507,0.04235,90,True,24,24
0.37094,0.19594,60.0,1,76.444,-131.371,114.927,0.37094,0.19594,-9.5108,-6.337,-0.9298,9.5108,0.04084,90,True,24,24
0.37094,0.19594,90.0,1,69.651,-124.236,144.586,0.37094,0.19594,-10.1617,-5.4529,-0.0,10.1617,0.03811,90,True,24,24
0.37094,0.23484,-90.0,1,89.726,-104.22,-75.506,0.37094,0.23484,-9.1752,-9.1105,-0.0,9.1752,0.04225,90,True,24,24
0.37094,0.23484,-60.0,1,96.07,-112.31,-43.76,0.37094,0.23484,-8.5325,-9.9643,-0.9298,9.9643,0.04494,90,True,24,24
0.37094,0.23484,-45.0,1,98.297,-116.751,-26.547,0.37094,0.23484,-8.287,-10.2411,-1.315,10.2411,0.04597,90,True,24,24
0.37094,0.23484,-30.0,1,99.505,-121.101,-8.404,0.37094,0.23484,-8.1239,-10.3599,-1.6105,10.3599,0.04665,90,True,24,24
0.37094,0.23484,0.0,1,97.884,-128.298,30.414,0.37094,0.23484,-8.1173,-9.9747,-1.8596,9.9747,0.04668,90,True,24,24
0.37094,0.23484,30.0,1,90.867,-131.42,70.554,0.37094,0.23484,-8.5553,-8.7602,-1.6105,8.7602,0.04484,90,True,24,24
