target_r,target_z,ee_pitch_deg,solution_idx,j2_deg,j3_deg,j4_deg,ee_r_m,ee_z_m,tau_j2,tau_j3,tau_j4,tau_max,tip_worst_margin,tip_worst_j1_deg,tip_stable_all,tip_n_stable,tip_n_total
0.33831,0.27428,-60.0,1,90.279,-97.956,-52.323,0.33831,0.27428,-3.5647,-3.5979,-0.1882,3.5979,0.06485,90,True,24,24
0.33831,0.27428,-45.0,0,5.788,102.298,-153.086,0.33831,0.27428,-5.985,0.8019,-0.2662,5.985,0.05411,90,True,24,24
0.33831,0.27428,-45.0,1,92.378,-102.298,-35.081,0.33831,0.27428,-3.3722,-3.6553,-0.2662,3.6553,0.06571,90,True,24,24
0.33831,0.27428,-30.0,0,4.101,106.591,-140.692,0.33831,0.27428,-5.9146,0.8897,-0.326,5.9146,0.05442,90,True,24,24
0.33831,0.27428,-30.0,1,93.738,-106.591,-17.147,0.33831,0.27428,-3.2356,-3.6803,-0.326,3.6803,0.06632,90,True,24,24
0.33831,0.27428,0.0,0,-0.962,113.908,-112.946,0.33831,0.27428,-5.8559,0.9649,-0.3765,5.8559,0.05468,90,True,24,24
0.33831,0.27428,0.0,1,93.561,-113.908,20.347,0.33831,0.27428,-3.1785,-3.6023,-0.3765,3.6023,0.06657,90,True,24,24
0.33831,0.27428,30.0,1,89.382,-117.744,58.362,0.33831,0.27428,-3.4271,-3.3535,-0.326,3.4271,0.06547,90,True,24,24
0.33831,0.27428,45.0,1,86.257,-117.873,76.616,0.33831,0.27428,-3.6414,-3.1961,-0.2662,3.6414,0.06451,90,True,24,24
0.33831,0.27428,60.0,1,82.901,-116.753,93.852,0.33831,0.27428,-3.8885,-3.0455,-0.1882,3.8885,0.06342,90,True,24,24
0.33831,0.27428,90.0,1,76.765,-111.301,124.536,0.33831,0.27428,-4.396,-2.8342,-0.0,4.396,0.06116,90,True,24,24
0.33831,0.30803,-90.0,1,84.948,-84.062,-90.886,0.33831,0.30803,-4.0408,-3.4401,-0.0,4.0408,0.06274,90,True,24,24
0.33831,0.30803,-60.0,0,11.817,91.984,-163.801,0.33831,0.30803,-6.0446,0.6325,-0.1882,6.0446,0.05384,90,True,24,24
0.33831,0.30803,-60.0,1,90.678,-91.984,-58.693,0.33831,0.30803,-3.5472,-3.6278,-0.1882,3.6278,0.06493,90,True,24,24
0.33831,0.30803,-45.0,0,10.692,96.472,-152.165,0.33831,0.30803,-5.9541,0.7492,-0.2662,5.9541,0.05424,90,True,24,24
0.33831,0.30803,-45.0,1,92.979,-96.472,-41.507,0.33831,0.30803,-3.3458,-3.7003,-0.2662,3.7003,0.06583,90,True,24,24
0.33831,0.30803,-30.0,0,9.003,100.945,-139.947,0.33831,0.30803,-5.89,0.8477,-0.326,5.89,0.05453,90,True,24,24
0.33831,0.30803,-30.0,1,94.609,-100.945,-23.664,0.33831,0.30803,-3.1974,-3.7455,-0.326,3.7455,0.06649,90,True,24,24
0.33831,0.30803,0.0,0,4.059,108.703,-112.762,0.33831,0.30803,-5.8499,0.9547,-0.3765,5.8499,0.05471,90,True,24,24
0.33831,0.30803,0.0,1,95.15,-108.703,13.553,0.33831,0.30803,-3.1089,-3.7212,-0.3765,3.7212,0.06688,90,True,24,24
0.33831,0.30803,30.0,0,-2.248,113.078,-80.83,0.33831,0.30803,-5.9191,0.8974,-0.326,5.9191,0.0544,90,True,24,24
0.33831,0.30803,30.0,1,91.743,-113.078,51.335,0.33831,0.30803,-3.3233,-3.5307,-0.326,3.5307,0.06593,90,True,24,24
0.33831,0.30803,45.0,1,88.91,-113.488,69.579,0.33831,0.30803,-3.5248,-3.395,-0.2662,3.5248,0.06503,90,True,24,24
0.33831,0.30803,60.0,1,85.726,-112.626,86.899,0.33831,0.30803,-3.7649,-3.2565,-0.1882,3.7649,0.06397,90,True,24,24
0.33831,0.30803,90.0,1,79.556,-107.505,117.949,0.33831,0.30803,-4.2758,-3.0392,-0.0,4.2758,0.0617,90,True,24,24
0.33831,0.34178,-90.0,1,84.581,-77.29,-97.291,0.33831,0.34178,-4.0569,-3.4127,-0.0,4.0569,0.06267,90,True,24,24
0.33831,0.34178,-60.0,0,16.764,85.47,-162.235,0.33831,0.34178,-5.9909,0.5409,-0.1882,5.9909,0.05408,90,True,24,24
0.33831,0.34178,-60.0,1,90.512,-85.47,-65.042,0.33831,0.34178,-3.5544,-3.6154,-0.1882,3.6154,0.0649,90,True,24,24
0.33831,0.34178,-45.0,0,15.57,90.151,-150.721,0.33831,0.34178,-5.9054,0.666,-0.2662,5.9054,0.05446,90,True,24,24
0.33831,0.34178,-45.0,1,93.007,-90.151,-47.856,0.33831,0.34178,-3.3445,-3.7024,-0.2662,3.7024,0.06583,90,True,24,24
0.33831,0.34178,-30.0,0,13.839,94.84,-138.679,0.33831,0.34178,-5.8478,0.7758,-0.326,5.8478,0.05472,90,True,24,24
0.33831,0.34178,-30.0,1,94.89,-94.84,-30.05,0.33831,0.34178,-3.185,-3.7665,-0.326,3.7665,0.06654,90,True,24,24
0.33831,0.34178,0.0,0,8.94,103.076,-112.016,0.33831,0.34178,-5.8256,0.9132,-0.3765,5.8256,0.05482,90,True,24,24
0.33831,0.34178,0.0,1,96.09,-103.076,6.985,0.33831,0.34178,-3.0677,-3.7914,-0.3765,3.7914,0.06706,90,True,24,24
0.33831,0.34178,30.0,0,2.819,107.977,-80.796,0.33831,0.34178,-5.918,0.8955,-0.326,5.918,0.05441,90,True,24,24
0.33831,0.34178,30.0,1,93.413,-107.977,44.564,0.33831,0.34178,-3.2498,-3.656,-0.326,3.656,0.06625,90,True,24,24
0.33831,0.34178,45.0,0,-0.18,108.651,-63.47,0.33831,0.34178,-5.9979,0.8238,-0.2662,5.9979,0.05405,90,True,24,24
0.33831,0.34178,45.0,1,90.874,-108.651,62.776,0.33831,0.34178,-3.4383,-3.5424,-0.2662,3.5424,0.06542,90,True,24,24
0.33831,0.34178,60.0,0,-2.742,108.027,-45.285,0.33831,0.34178,-6.0952,0.7187,-0.1882,6.0952,0.05362,90,True,24,24
0.33831,0.34178,60.0,1,87.886,-108.027,80.141,0.33831,0.34178,-3.67,-3.4183,-0.1882,3.67,0.06439,90,True,24,24
0.33831,0.34178,90.0,1,81.756,-103.21,111.454,0.33831,0.34178,-4.1803,-3.2021,-0.0,4.1803,0.06212,90,True,24,24
0.33831,0.37553,-90.0,1,83.609,-69.733,-103.876,0.33831,0.37553,-4.0994,-3.3401,-0.0,4.0994,0.06248,90,True,24,24
0.33831,0.37553,-60.0,0,21.795,78.324,-160.119,0.33831,0.37553,-5.9179,0.4162,-0.1882,5.9179,0.05441,90,True,24,24
0.33831,0.37553,-60.0,1,89.777,-78.324,-71.453,0.33831,0.37553,-3.5868,-3.5602,-0.1882,3.5868,0.06476,90,True,24,24
0.33831,0.37553,-45.0,0,20.487,83.267,-148.754,0.33831,0.37553,-5.8384,0.5518,-0.2662,5.8384,0.05476,90,True,24,24
0.33831,0.37553,-45.0,1,92.473,-83.267,-54.206,0.33831,0.37553,-3.368,-3.6624,-0.2662,3.6624,0.06573,90,True,24,24
0.33831,0.37553,-30.0,0,18.675,88.227,-136.902,0.33831,0.37553,-5.7883,0.6743,-0.326,5.7883,0.05498,90,True,24,24
0.33831,0.37553,-30.0,1,94.605,-88.227,-36.378,0.33831,0.37553,-3.1975,-3.7452,-0.326,3.7452,0.06649,90,True,24,24
0.33831,0.37553,0.0,0,13.741,97.008,-110.749,0.33831,0.37553,-5.7841,0.8424,-0.3765,5.7841,0.055,90,True,24,24
0.33831,0.37553,0.0,1,96.43,-97.008,0.578,0.33831,0.37553,-3.0528,-3.8168,-0.3765,3.8168,0.06713,90,True,24,24
0.33831,0.37553,30.0,0,7.747,102.443,-80.19,0.33831,0.37553,-5.898,0.8614,-0.326,5.898,0.05449,90,True,24,24
0.33831,0.37553,30.0,1,94.442,-102.443,38.001,0.33831,0.37553,-3.2047,-3.733,-0.326,3.733,0.06645,90,True,24,24
0.33831,0.37553,45.0,0,4.833,103.369,-63.203,0.33831,0.37553,-5.9889,0.8085,-0.2662,5.9889,0.05409,90,True,24,24
0.33831,0.37553,45.0,1,92.194,-103.369,56.175,0.33831,0.37553,-3.3803,-3.6415,-0.2662,3.6415,0.06567,90,True,24,24
0.33831,0.37553,60.0,0,2.339,102.968,-45.308,0.33831,0.37553,-6.096,0.7201,-0.1882,6.096,0.05362,90,True,24,24
0.33831,0.37553,60.0,1,89.413,-102.968,73.556,0.33831,0.37553,-3.6028,-3.5329,-0.1882,3.6028,0.06469,90,True,24,24
0.33831,0.37553,90.0,0,-0.371,98.42,-8.049,0.33831,0.37553,-6.3399,0.4817,-0.0,6.3399,0.05253,90,True,24,24
0.33831,0.37553,90.0,1,83.374,-98.42,105.046,0.33831,0.37553,-4.1097,-3.3226,-0.0,4.1097,0.06243,90,True,24,24
0.33831,0.40928,-90.0,0,28.311,61.147,-179.457,0.33831,0.40928,-6.0384,-0.0326,-0.0,6.0384,0.05387,90,True,24,24
0.33831,0.40928,-90.0,1,81.946,-61.147,-110.8,0.33831,0.40928,-4.172,-3.2163,-0.0,4.172,0.06216,90,True,24,24
0.33831,0.40928,-60.0,0,27.006,70.391,-157.397,0.33831,0.40928,-5.8232,0.2547,-0.1882,5.8232,0.05483,90,True,24,24
0.33831,0.40928,-60.0,1,88.435,-70.391,-78.044,0.33831,0.40928,-3.6458,-3.4595,-0.1882,3.6458,0.06449,90,True,24,24
0.33831,0.40928,-45.0,0,25.529,75.703,-146.232,0.33831,0.40928,-5.7518,0.404,-0.2662,5.7518,0.05514,90,True,24,24
0.33831,0.40928,-45.0,1,91.362,-75.703,-60.658,0.33831,0.40928,-3.4169,-3.579,-0.2662,3.579,0.06551,90,True,24,24
0.33831,0.40928,-30.0,0,23.583,81.023,-134.605,0.33831,0.40928,-5.7105,0.5415,-0.326,5.7105,0.05533,90,True,24,24
0.33831,0.40928,-30.0,1,93.759,-81.023,-42.736,0.33831,0.40928,-3.2347,-3.6819,-0.326,3.6819,0.06632,90,True,24,24
0.33831,0.40928,0.0,0,18.525,90.457,-108.982,0.33831,0.40928,-5.7256,0.7426,-0.3765,5.7256,0.05526,90,True,24,24
0.33831,0.40928,0.0,1,96.201,-90.457,-5.744,0.33831,0.40928,-3.0628,-3.7997,-0.3765,3.7997,0.06708,90,True,24,24
0.33831,0.40928,30.0,0,12.595,96.46,-79.055,0.33831,0.40928,-5.8604,0.7972,-0.326,5.8604,0.05466,90,True,24,24
0.33831,0.40928,30.0,1,94.872,-96.46,31.588,0.33831,0.40928,-3.1858,-3.7652,-0.326,3.7652,0.06654,90,True,24,24
0.33831,0.40928,45.0,0,9.749,97.634,-62.384,0.33831,0.40928,-5.9615,0.7617,-0.2662,5.9615,0.05421,90,True,24,24
0.33831,0.40928,45.0,1,92.908,-97.634,49.726,0.33831,0.40928,-3.3489,-3.695,-0.2662,3.695,0.06581,90,True,24,24
0.33831,0.40928,60.0,0,7.321,97.444,-44.765,0.33831,0.40928,-6.0775,0.6886,-0.1882,6.0775,0.0537,90,True,24,24
0.33831,0.40928,60.0,1,90.337,-97.444,67.106,0.33831,0.40928,-3.5621,-3.6023,-0.1882,3.6023,0.06487,90,True,24,24
0.33831,0.40928,90.0,0,4.683,93.126,-7.809,0.33831,0.40928,-6.3315,0.4675,-0.0,6.3315,0.05257,90,True,24,24
0.33831,0.40928,90.0,1,84.423,-93.126,98.703,0.33831,0.40928,-4.0638,-3.4009,-0.0,4.0638,0.06264,90,True,24,24
0.33831,0.44303,-90.0,0,34.422,51.056,-175.478,0.33831,0.44303,-5.8984,-0.2712,-0.0,5.8984,0.05449,90,True,24,24
0.33831,0.44303,-90.0,1,79.403,-51.056,-118.347,0.33831,0.44303,-4.2824,-3.0279,-0.0,4.2824,0.06167,90,True,24,24
0.33831,0.44303,-60.0,0,32.541,61.405,-153.945,0.33831,0.44303,-5.7023,0.0485,-0.1882,5.7023,0.05536,90,True,24,24
0.33831,0.44303,-60.0,1,86.396,-61.405,-84.991,0.33831,0.44303,-3.7355,-3.3066,-0.1882,3.7355,0.0641,90,True,24,24
0.33831,0.44303,-45.0,0,30.807,67.267,-143.073,0.33831,0.44303,-5.6422,0.217,-0.2662,5.6422,0.05563,90,True,24,24
0.33831,0.44303,-45.0,1,89.619,-67.267,-67.352,0.33831,0.44303,-3.4936,-3.4482,-0.2662,3.4936,0.06517,90,True,24,24
0.33831,0.44303,-30.0,0,28.655,73.085,-131.739,0.33831,0.44303,-5.6123,0.374,-0.326,5.6123,0.05576,90,True,24,24
0.33831,0.44303,-30.0,1,92.324,-73.085,-49.24,0.33831,0.44303,-3.2977,-3.5744,-0.326,3.5744,0.06604,90,True,24,24
0.33831,0.44303,0.0,0,23.365,83.346,-106.711,0.33831,0.44303,-5.6495,0.6128,-0.3765,5.6495,0.0556,90,True,24,24
0.33831,0.44303,0.0,1,95.414,-83.346,-12.068,0.33831,0.44303,-3.0973,-3.7409,-0.3765,3.7409,0.06693,90,True,24,24
0.33831,0.44303,30.0,0,17.424,89.985,-77.409,0.33831,0.44303,-5.8054,0.7034,-0.326,5.8054,0.05491,90,True,24,24
0.33831,0.44303,30.0,1,94.732,-89.985,25.253,0.33831,0.44303,-3.192,-3.7547,-0.326,3.7547,0.06651,90,True,24,24
0.33831,0.44303,45.0,0,14.627,91.413,-61.04,0.33831,0.44303,-5.9162,0.6845,-0.2662,5.9162,0.05441,90,True,24,24
0.33831,0.44303,45.0,1,93.046,-91.413,43.368,0.33831,0.44303,-3.3428,-3.7053,-0.2662,3.7053,0.06584,90,True,24,24
0.33831,0.44303,60.0,0,12.257,91.426,-43.683,0.33831,0.44303,-6.0406,0.6256,-0.1882,6.0406,0.05386,90,True,24,24
0.33831,0.44303,60.0,1,90.686,-91.426,60.74,0.33831,0.44303,-3.5468,-3.6284,-0.1882,3.6284,0.06493,90,True,24,24
0.33831,0.44303,90.0,0,9.717,87.297,-7.014,0.33831,0.44303,-6.3037,0.4201,-0.0,6.3037,0.05269,90,True,24,24
0.33831,0.44303,90.0,1,84.914,-87.297,92.383,0.33831,0.44303,-4.0423,-3.4375,-0.0,4.0423,0.06273,90,True,24,24
0.33831,0.47677,-90.0,0,41.584,38.339,-169.923,0.33831,0.47677,-5.7045,-0.602,-0.0,5.7045,0.05535,90,True,24,24
0.33831,0.47677,-90.0,1,75.499,-38.339,-127.16,0.33831,0.47677,-4.4501,-2.7419,-0.0,4.4501,0.06092,90,True,24,24
0.33831,0.47677,-60.0,0,38.654,50.843,-149.497,0.33831,0.47677,-5.5458,-0.2185,-0.1882,5.5458,0.05606,90,True,24,24
0.33831,0.47677,-60.0,1,83.451,-50.843,-92.608,0.33831,0.47677,-3.8645,-3.0864,-0.1882,3.8645,0.06352,90,True,24,24
0.33831,0.47677,-45.0,0,36.502,57.605,-139.107,0.33831,0.47677,-5.5034,-0.0198,-0.2662,5.5034,0.05625,90,True,24,24
0.33831,0.47677,-45.0,1,87.115,-57.605,-74.51,0.33831,0.47677,-3.6037,-3.2604,-0.2662,3.6037,0.06468,90,True,24,24
0.33831,0.47677,-30.0,0,34.024,64.171,-128.195,0.33831,0.47677,-5.4894,0.1644,-0.326,5.4894,0.05631,90,True,24,24
0.33831,0.47677,-30.0,1,90.226,-64.171,-56.055,0.33831,0.47677,-3.39,-3.4169,-0.326,3.4169,0.06563,90,True,24,24
0.33831,0.47677,0.0,0,28.346,75.551,-103.896,0.33831,0.47677,-5.554,0.4498,-0.3765,5.554,0.05602,90,True,24,24
0.33831,0.47677,0.0,1,94.053,-75.551,-18.502,0.33831,0.47677,-3.1569,-3.6391,-0.3765,3.6391,0.06667,90,True,24,24
0.33831,0.47677,30.0,0,22.305,82.944,-75.249,0.33831,0.47677,-5.7324,0.5789,-0.326,5.7324,0.05523,90,True,24,24
0.33831,0.47677,30.0,1,94.032,-82.944,18.912,0.33831,0.47677,-3.2227,-3.7023,-0.326,3.7023,0.06637,90,True,24,24
0.33831,0.47677,45.0,0,19.531,84.645,-59.176,0.33831,0.47677,-5.8528,0.5764,-0.2662,5.8528,0.05469,90,True,24,24
0.33831,0.47677,45.0,1,92.62,-84.645,37.025,0.33831,0.47677,-3.3615,-3.6734,-0.2662,3.6734,0.06576,90,True,24,24
0.33831,0.47677,60.0,0,17.209,84.86,-42.069,0.33831,0.47677,-5.9852,0.5311,-0.1882,5.9852,0.05411,90,True,24,24
0.33831,0.47677,60.0,1,90.47,-84.86,54.39,0.33831,0.47677,-3.5563,-3.6123,-0.1882,3.6123,0.06489,90,True,24,24
0.33831,0.47677,90.0,0,14.79,80.87,-5.66,0.33831,0.47677,-6.2564,0.3393,-0.0,6.2564,0.0529,90,True,24,24
0.33831,0.47677,90.0,1,84.843,-80.87,86.027,0.33831,0.47677,-4.0454,-3.4322,-0.0,4.0454,0.06272,90,True,24,24
0.33831,0.51052,-90.0,0,51.95,18.202,-160.152,0.33831,0.51052,-5.3727,-1.1681,-0.0,5.3727,0.05683,90,True,24,24
0.33831,0.51052,-90.0,1,68.113,-18.202,-139.911,0.33831,0.51052,-4.7586,-2.2156,-0.0,4.7586,0.05955,90,True,24,24
0.33831,0.51052,-60.0,0,45.932,37.431,-143.363,0.33831,0.51052,-5.3304,-0.5859,-0.1882,5.3304,0.05701,90,True,24,24
0.33831,0.51052,-60.0,1,79.052,-37.431,-101.621,0.33831,0.51052,-4.0558,-2.7602,-0.1882,4.0558,0.06267,90,True,24,24
0.33831,0.51052,-45.0,0,42.962,45.983,-133.945,0.33831,0.51052,-5.3218,-0.3296,-0.2662,5.3218,0.05705,90,True,24,24
0.33831,0.51052,-45.0,1,83.546,-45.983,-82.563,0.33831,0.51052,-3.7602,-2.9934,-0.2662,3.7602,0.06399,90,True,24,24
0.33831,0.51052,-30.0,0,39.916,53.828,-123.743,0.33831,0.51052,-5.3336,-0.1014,-0.326,5.3336,0.057,90,True,24,24
0.33831,0.51052,-30.0,1,87.287,-53.828,-63.459,0.33831,0.51052,-3.5193,-3.1964,-0.326,3.5193,0.06506,90,True,24,24
0.33831,0.51052,0.0,0,33.588,66.86,-100.448,0.33831,0.51052,-5.4353,0.2474,-0.3765,5.4353,0.05655,90,True,24,24
0.33831,0.51052,0.0,1,92.058,-66.86,-25.198,0.33831,0.51052,-3.2446,-3.4896,-0.3765,3.4896,0.06628,90,True,24,24
0.33831,0.51052,30.0,0,27.324,75.213,-72.537,0.33831,0.51052,-5.6397,0.4208,-0.326,5.6397,0.05564,90,True,24,24
0.33831,0.51052,30.0,1,92.754,-75.213,12.459,0.33831,0.51052,-3.2788,-3.6066,-0.326,3.6066,0.06612,90,True,24,24
0.33831,0.51052,45.0,0,24.541,77.225,-56.765,0.33831,0.51052,-5.7702,0.4353,-0.2662,5.7702,0.05506,90,True,24,24
0.33831,0.51052,45.0,1,91.623,-77.225,30.601,0.33831,0.51052,-3.4054,-3.5986,-0.2662,3.5986,0.06556,90,True,24,24
0.33831,0.51052,60.0,0,22.251,77.651,-39.902,0.33831,0.51052,-5.9103,0.4034,-0.1882,5.9103,0.05444,90,True,24,24
0.33831,0.51052,60.0,1,89.683,-77.651,47.968,0.33831,0.51052,-3.5909,-3.5532,-0.1882,3.5909,0.06474,90,True,24,24
0.33831,0.51052,90.0,0,19.977,73.741,-3.717,0.33831,0.51052,-6.1882,0.2231,-0.0,6.1882,0.05321,90,True,24,24
0.33831,0.51052,90.0,1,84.19,-73.741,79.551,0.33831,0.51052,-4.074,-3.3834,-0.0,4.074,0.06259,90,True,24,24
0.33831,0.54427,-60.0,0,57.203,14.866,-132.069,0.33831,0.54427,-4.9426,-1.2475,-0.1882,4.9426,0.05874,90,True,24,24
0.33831,0.54427,-60.0,1,70.408,-14.866,-115.542,0.33831,0.54427,-4.4224,-2.1349,-0.1882,4.4224,0.06105,90,True,24,24
0.33831,0.54427,-45.0,0,51.161,30.254,-126.416,0.33831,0.54427,-5.0579,-0.7797,-0.2662,5.0579,0.05822,90,True,24,24
0.33831,0.54427,-45.0,1,77.975,-30.254,-92.72,0.33831,0.54427,-4.0021,-2.5808,-0.2662,4.0021,0.06291,90,True,24,24
0.33831,0.54427,-30.0,0,46.812,41.013,-117.825,0.33831,0.54427,-5.1254,-0.4566,-0.326,5.1254,0.05792,90,True,24,24
0.33831,0.54427,-30.0,1,83.066,-41.013,-72.052,0.33831,0.54427,-3.7043,-2.8807,-0.326,3.7043,0.06423,90,True,24,24
0.33831,0.54427,0.0,0,39.285,56.89,-96.175,0.33831,0.54427,-5.2865,-0.0064,-0.3765,5.2865,0.05721,90,True,24,24
0.33831,0.54427,0.0,1,89.286,-56.89,-32.396,0.33831,0.54427,-3.3666,-3.2815,-0.3765,3.3666,0.06573,90,True,24,24
0.33831,0.54427,30.0,0,32.601,66.583,-69.184,0.33831,0.54427,-5.5238,0.2231,-0.326,5.5238,0.05616,90,True,24,24
0.33831,0.54427,30.0,1,90.838,-66.583,5.745,0.33831,0.54427,-3.3631,-3.4628,-0.326,3.4628,0.06575,90,True,24,24
0.33831,0.54427,45.0,0,29.762,68.977,-53.739,0.33831,0.54427,-5.6654,0.2566,-0.2662,5.6654,0.05553,90,True,24,24
0.33831,0.54427,45.0,1,90.009,-68.977,23.968,0.33831,0.54427,-3.4764,-3.4775,-0.2662,3.4775,0.06525,90,True,24,24
0.33831,0.54427,60.0,0,27.484,69.638,-37.121,0.33831,0.54427,-5.8135,0.2383,-0.1882,5.8135,0.05487,90,True,24,24
0.33831,0.54427,60.0,1,88.283,-69.638,41.354,0.33831,0.54427,-3.6525,-3.4481,-0.1882,3.6525,0.06446,90,True,24,24
0.33831,0.54427,90.0,0,25.384,65.726,-1.11,0.33831,0.54427,-6.0965,0.0666,-0.0,6.0965,0.05361,90,True,24,24
0.33831,0.54427,90.0,1,82.898,-65.726,72.827,0.33831,0.54427,-4.1305,-3.2871,-0.0,4.1305,0.06234,90,True,24,24
0.33831,0.57802,-30.0,0,56.495,21.767,-108.262,0.33831,0.57802,-4.7916,-1.026,-0.326,4.7916,0.05941,90,True,24,24
0.33831,0.57802,-30.0,1,75.814,-21.767,-84.048,0.33831,0.57802,-4.0178,-2.346,-0.326,4.0178,0.06284,90,True,24,24
0.33831,0.57802,0.0,0,45.82,44.82,-90.641,0.33831,0.57802,-5.0921,-0.338,-0.3765,5.0921,0.05807,90,True,24,24
0.33831,0.57802,0.0,1,85.394,-44.82,-40.574,0.33831,0.57802,-3.5376,-2.9898,-0.3765,3.5376,0.06498,90,True,24,24
0.33831,0.57802,30.0,0,38.327,56.672,-65.0,0.33831,0.57802,-5.3777,-0.0262,-0.326,5.3777,0.0568,90,True,24,24
0.33831,0.57802,30.0,1,88.142,-56.672,-1.469,0.33831,0.57802,-3.4817,-3.2605,-0.326,3.4817,0.06522,90,True,24,24
0.33831,0.57802,45.0,0,35.357,59.592,-49.949,0.33831,0.57802,-5.5329,0.0306,-0.2662,5.5329,0.05612,90,True,24,24
0.33831,0.57802,45.0,1,87.668,-59.592,16.924,0.33831,0.57802,-3.5794,-3.3018,-0.2662,3.5794,0.06479,90,True,24,24
0.33831,0.57802,60.0,0,33.057,60.537,-33.595,0.33831,0.57802,-5.69,0.0275,-0.1882,5.69,0.05542,90,True,24,24
0.33831,0.57802,60.0,1,86.174,-60.537,34.363,0.33831,0.57802,-3.7452,-3.29,-0.1882,3.7452,0.06405,90,True,24,24
0.33831,0.57802,90.0,0,31.183,56.493,2.324,0.33831,0.57802,-5.9757,-0.1395,-0.0,5.9757,0.05415,90,True,24,24
0.33831,0.57802,90.0,1,80.844,-56.493,65.65,0.33831,0.57802,-4.22,-3.1344,-0.0,4.22,0.06195,90,True,24,24
0.33831,0.61177,0.0,0,54.354,28.091,-82.445,0.33831,0.61177,-4.8044,-0.8288,-0.3765,4.8044,0.05935,90,True,24,24
0.33831,0.61177,0.0,1,79.26,-28.091,-51.17,0.33831,0.61177,-3.8049,-2.5337,-0.3765,3.8049,0.06379,90,True,24,24
0.33831,0.61177,30.0,0,44.887,44.665,-59.552,0.33831,0.61177,-5.1861,-0.3529,-0.326,5.1861,0.05766,90,True,24,24
0.33831,0.61177,30.0,1,84.325,-44.665,-9.66,0.33831,0.61177,-3.6492,-2.9747,-0.326,3.6492,0.06448,90,True,24,24
0.33831,0.61177,45.0,0,41.626,48.442,-45.068,0.33831,0.61177,-5.3613,-0.2621,-0.2662,5.3613,0.05688,90,True,24,24
0.33831,0.61177,45.0,1,84.345,-48.442,9.097,0.33831,0.61177,-3.7252,-3.053,-0.2662,3.7252,0.06414,90,True,24,24
0.33831,0.61177,60.0,0,39.242,49.792,-29.034,0.33831,0.61177,-5.5295,-0.2462,-0.1882,5.5295,0.05613,90,True,24,24
0.33831,0.61177,60.0,1,83.13,-49.792,26.662,0.33831,0.61177,-3.8785,-3.0626,-0.1882,3.8785,0.06346,90,True,24,24
0.33831,0.61177,90.0,0,37.702,45.35,6.947,0.33831,0.61177,-5.8135,-0.4162,-0.0,5.8135,0.05487,90,True,24,24
0.33831,0.61177,90.0,1,77.737,-45.35,57.613,0.33831,0.61177,-4.3543,-2.9053,-0.0,4.3543,0.06135,90,True,24,24
0.33831,0.64552,30.0,0,53.434,28.012,-51.445,0.33831,0.64552,-4.9019,-0.8378,-0.326,4.9019,0.05892,90,True,24,24
0.33831,0.64552,30.0,1,78.27,-28.012,-20.258,0.33831,0.64552,-3.9125,-2.5256,-0.326,3.9125,0.06331,90,True,24,24
0.33831,0.64552,45.0,0,49.331,33.859,-38.19,0.33831,0.64552,-5.1198,-0.6741,-0.2662,5.1198,0.05795,90,True,24,24
0.33831,0.64552,45.0,1,79.316,-33.859,-0.457,0.33831,0.64552,-3.9442,-2.6795,-0.2662,3.9442,0.06317,90,True,24,24
0.33831,0.64552,60.0,0,46.684,35.995,-22.679,0.33831,0.64552,-5.3065,-0.6267,-0.1882,5.3065,0.05712,90,True,24,24
0.33831,0.64552,60.0,1,78.544,-35.995,17.45,0.33831,0.64552,-4.0777,-2.7228,-0.1882,4.0777,0.06258,90,True,24,24
0.33831,0.64552,90.0,0,45.849,30.309,13.843,0.33831,0.64552,-5.5749,-0.8232,-0.0,5.5749,0.05593,90,True,24,24
0.33831,0.64552,90.0,1,72.71,-30.309,47.599,0.33831,0.64552,-4.5681,-2.5406,-0.0,4.5681,0.0604,90,True,24,24
0.33831,0.67926,60.0,0,59.133,10.768,-9.901,0.33831,0.67926,-4.8704,-1.3705,-0.1882,4.8704,0.05906,90,True,24,24
0.33831,0.67926,60.0,1,68.701,-10.768,2.067,0.33831,0.67926,-4.4927,-2.0148,-0.1882,4.4927,0.06073,90,True,24,24
0.36234,0.0043,-90.0,1,60.314,-115.583,-34.731,0.36234,0.0043,-5.3386,-1.9601,-0.0,5.3386,0.05698,90,True,24,24
0.36234,0.0043,-60.0,1,62.282,-123.441,1.158,0.36234,0.0043,-5.0208,-1.8479,-0.1882,5.0208,0.05839,90,True,24,24
0.36234,0.0043,-45.0,1,61.6,-126.925,20.324,0.36234,0.0043,-4.9471,-1.7025,-0.2662,4.9471,0.05872,90,True,24,24
0.36234,0.0043,-30.0,1,59.683,-129.727,40.044,0.36234,0.0043,-4.9437,-1.5002,-0.326,4.9437,0.05873,90,True,24,24
0.36234,0.0043,0.0,1,52.894,-132.252,79.358,0.36234,0.0043,-5.1273,-1.0118,-0.3765,5.1273,0.05792,90,True,24,24
0.36234,0.03805,-90.0,1,64.727,-113.799,-40.928,0.36234,0.03805,-5.1664,-2.2539,-0.0,5.1664,0.05774,90,True,24,24
0.36234,0.03805,-60.0,1,67.378,-121.718,-5.659,0.36234,0.03805,-4.8179,-2.1939,-0.1882,4.8179,0.05929,90,True,24,24
