pose_idx,j2_deg,j3_deg,j4_deg,j2_fk_deg,j3_fk_deg,j4_fk_deg,j1_actual_deg,j2_actual_deg,j3_actual_deg,j4_actual_deg,position_error_deg,tau_j1_Nm,tau_j2_Nm,tau_j3_Nm,tau_j4_Nm,tau_j2_analytical,tau_j3_analytical,tau_j4_analytical,ee_x_m,ee_y_m,ee_z_m,j3_local_x_m,j3_local_z_m,j4_local_x_m,j4_local_z_m,ee_local_x_m,ee_local_z_m,chassis_roll_deg,chassis_pitch_deg,converged,filter_status,filter_chassis,filter_self_L4_L2,filter_self_L4_J1,filter_floor,filter_converged,filter_tipping,tip_worst_margin_m,tip_worst_j1_deg,tip_j1_stable_count,tip_cg_x_m,tip_cg_y_m
637,15.0,-110.0,150.0,15.0,70.0,-30.0,-0.001,14.957,-110.045,149.999,0.045,0.0002,5.6488,0.3976,0.1440,-5.6421,-0.3924,-0.1436,0.201042,0.411475,0.231084,0.294414,0.078888,0.316552,0.331921,0.345689,0.373534,180.000,-0.000,True,valid,False,False,False,False,True,False,0.055615,90,24/24,-0.021611,0.025068
638,15.0,-90.0,-150.0,15.0,90.0,30.0,-0.001,15.002,-89.890,-149.999,0.110,-0.0001,4.3273,-0.9222,-0.1774,-4.3336,0.9160,0.1770,0.048122,0.429616,0.217811,0.294414,0.078888,0.228674,0.324233,0.192753,0.360154,180.000,-0.000,True,valid,False,False,False,False,True,False,0.061428,90,24/24,-0.021611,0.019255
639,15.0,-90.0,-120.0,15.0,90.0,60.0,-0.001,14.984,-89.887,-119.999,0.113,-0.0001,4.2643,-0.9859,-0.2420,-4.2688,0.9808,0.2418,0.035200,0.431149,0.194953,0.294414,0.078888,0.228674,0.324233,0.179605,0.337381,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.061716,90,24/24,-0.021611,0.018967
640,15.0,-90.0,-90.0,15.0,90.0,90.0,-0.001,14.976,-89.936,-89.999,0.064,0.0000,4.2676,-0.9828,-0.2418,-4.2688,0.9808,0.2418,0.035483,0.431115,0.168728,0.294414,0.078888,0.228674,0.324233,0.179605,0.311085,180.000,-0.000,True,valid,False,False,False,False,True,False,0.061716,90,24/24,-0.021611,0.018967
641,15.0,-90.0,-60.0,15.0,90.0,120.0,-0.001,14.981,-89.991,-59.999,0.019,0.0001,4.3347,-0.9155,-0.1771,-4.3336,0.9160,0.1770,0.048725,0.429544,0.146080,0.294414,0.078888,0.228674,0.324233,0.192753,0.288312,180.000,-0.000,True,valid,False,False,False,False,True,False,0.061428,90,24/24,-0.021611,0.019255
642,15.0,-90.0,-30.0,15.0,90.0,150.0,-0.001,14.998,-90.011,-30.000,0.011,-0.0000,4.4466,-0.8031,-0.0649,-4.4459,0.8038,0.0648,0.071327,0.426863,0.133017,0.294414,0.078888,0.228674,0.324233,0.215526,0.275164,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.060930,90,24/24,-0.021611,0.019753
643,15.0,-90.0,0.0,15.0,90.0,-180.0,-0.001,15.007,-89.973,-0.000,0.027,0.0000,4.5737,-0.6757,0.0649,-4.5755,0.6742,-0.0648,0.097270,0.423785,0.133015,0.294414,0.078888,0.228674,0.324233,0.241822,0.275164,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.060354,90,24/24,-0.021611,0.020329
644,15.0,-90.0,30.0,15.0,90.0,-150.0,-0.001,14.991,-89.925,30.000,0.075,-0.0000,4.6848,-0.5651,0.1773,-4.6877,0.5619,-0.1770,0.119780,0.421114,0.146078,0.294414,0.078888,0.228674,0.324233,0.264595,0.288312,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.059855,90,24/24,-0.021611,0.020828
645,15.0,-90.0,60.0,15.0,90.0,-120.0,-0.001,14.967,-89.924,59.999,0.076,-0.0000,4.7514,-0.4993,0.2419,-4.7525,0.4971,-0.2418,0.132933,0.419554,0.168752,0.294414,0.078888,0.228674,0.324233,0.277743,0.311085,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.059567,90,24/24,-0.021611,0.021116
646,15.0,-90.0,90.0,15.0,90.0,-90.0,-0.001,14.958,-89.964,89.999,0.042,-0.0000,4.7543,-0.4968,0.2419,-4.7525,0.4971,-0.2418,0.133147,0.419529,0.195016,0.294414,0.078888,0.228674,0.324233,0.277743,0.337381,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.059567,90,24/24,-0.021611,0.021116
647,15.0,-90.0,120.0,15.0,90.0,-60.0,-0.001,14.969,-90.012,119.999,0.031,0.0000,4.6911,-0.5596,0.1772,-4.6877,0.5619,-0.1770,0.120255,0.421059,0.217865,0.294414,0.078888,0.228674,0.324233,0.264595,0.360154,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.059855,90,24/24,-0.021611,0.020828
648,15.0,-90.0,150.0,15.0,90.0,-30.0,-0.001,14.994,-90.021,150.000,0.021,0.0000,4.5772,-0.6726,0.0649,-4.5755,0.6742,-0.0648,0.097540,0.423754,0.231143,0.294414,0.078888,0.228674,0.324233,0.241822,0.373302,180.000,-0.000,True,valid,False,False,False,False,True,False,0.060354,90,24/24,-0.021611,0.020329
649,15.0,-70.0,-150.0,15.0,110.0,30.0,-0.001,15.016,-69.872,-149.999,0.128,-0.0000,3.3781,-1.8713,-0.2272,-3.3851,1.8645,0.2269,-0.041364,0.440232,0.165870,0.294414,0.078888,0.148726,0.286953,0.102685,0.308422,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.065643,90,24/24,-0.021611,0.015040
650,15.0,-70.0,-120.0,15.0,110.0,60.0,-0.001,15.002,-69.905,-119.999,0.095,-0.0000,3.3584,-1.8914,-0.2494,-3.3626,1.8870,0.2494,-0.045652,0.440741,0.140050,0.294414,0.078888,0.148726,0.286953,0.098119,0.282525,180.000,-0.000,True,valid,False,False,False,False,True,False,0.065743,90,24/24,-0.021611,0.014940
651,15.0,-70.0,-90.0,15.0,110.0,90.0,-0.001,14.994,-69.962,-89.999,0.038,-0.0001,3.4058,-1.8441,-0.2050,-3.4069,1.8427,0.2051,-0.036470,0.439652,0.115526,0.294414,0.078888,0.148726,0.286953,0.107113,0.257815,180.000,-0.000,True,valid,False,False,False,False,True,False,0.065546,90,24/24,-0.021611,0.015137
652,15.0,-70.0,-60.0,15.0,110.0,120.0,-0.001,14.996,-69.999,-59.999,0.004,0.0000,3.5063,-1.7434,-0.1058,-3.5062,1.7434,0.1058,-0.016362,0.437266,0.098749,0.294414,0.078888,0.148726,0.286953,0.127257,0.240912,180.000,-0.000,True,valid,False,False,False,False,True,False,0.065105,90,24/24,-0.021611,0.015578
653,15.0,-70.0,-30.0,15.0,110.0,150.0,-0.001,15.007,-69.991,-30.000,0.009,-0.0000,3.6330,-1.6164,0.0219,-3.6338,1.6158,-0.0218,0.009286,0.434223,0.094191,0.294414,0.078888,0.148726,0.286953,0.153153,0.236346,180.000,-0.000,True,valid,False,False,False,False,True,False,0.064538,90,24/24,-0.021611,0.016145
654,15.0,-70.0,0.0,15.0,110.0,-180.0,-0.001,15.014,-69.940,-0.000,0.060,-0.0000,3.7523,-1.4970,0.1439,-3.7556,1.4940,-0.1436,0.033649,0.431332,0.103107,0.294414,0.078888,0.148726,0.286953,0.177863,0.245340,180.000,-0.000,True,valid,False,False,False,False,True,False,0.063997,90,24/24,-0.021611,0.016687
655,15.0,-70.0,30.0,15.0,110.0,-150.0,-0.001,15.001,-69.910,30.000,0.090,-0.0000,3.8352,-1.4145,0.2271,-3.8389,1.4107,-0.2269,0.050369,0.429349,0.123179,0.294414,0.078888,0.148726,0.286953,0.194766,0.265484,180.000,-0.000,True,valid,False,False,False,False,True,False,0.063626,90,24/24,-0.021611,0.017057
656,15.0,-70.0,60.0,15.0,110.0,-120.0,-0.001,14.984,-69.935,59.999,0.065,-0.0001,3.8595,-1.3906,0.2494,-3.8614,1.3882,-0.2494,0.055043,0.428795,0.149063,0.294414,0.078888,0.148726,0.286953,0.199332,0.291380,180.000,-0.000,True,valid,False,False,False,False,True,False,0.063526,90,24/24,-0.021611,0.017157
657,15.0,-70.0,90.0,15.0,110.0,-90.0,-0.001,14.978,-69.982,89.999,0.022,0.0000,3.8180,-1.4324,0.2051,-3.8171,1.4325,-0.2051,0.046313,0.429831,0.173833,0.294414,0.078888,0.148726,0.286953,0.190339,0.316090,180.000,-0.000,True,valid,False,False,False,False,True,False,0.063723,90,24/24,-0.021611,0.016960
658,15.0,-70.0,120.0,15.0,110.0,-60.0,-0.001,14.989,-70.012,120.000,0.012,-0.0000,3.7193,-1.5307,0.1059,-3.7178,1.5318,-0.1058,0.026381,0.432196,0.190831,0.294414,0.078888,0.148726,0.286953,0.170195,0.332993,180.000,-0.000,True,valid,False,False,False,False,True,False,0.064165,90,24/24,-0.021611,0.016519
659,15.0,-70.0,150.0,15.0,110.0,-30.0,-0.001,15.009,-69.988,150.000,0.012,0.0000,3.5888,-1.6605,-0.0219,-3.5902,1.6594,0.0218,0.000441,0.435273,0.195396,0.294414,0.078888,0.148726,0.286953,0.144298,0.337559,180.000,-0.000,True,valid,False,False,False,False,True,False,0.064732,90,24/24,-0.021611,0.015952
660,15.0,-50.0,-150.0,15.0,130.0,30.0,-0.001,15.014,-49.872,-149.999,0.128,-0.0000,2.6568,-2.5929,-0.2495,-2.6614,2.5882,0.2494,-0.107637,0.448095,0.086287,0.294414,0.078888,0.086350,0.224576,0.035743,0.229004,180.000,-0.000,True,valid,False,False,False,False,True,False,0.068858,90,24/24,-0.021611,0.011825
661,15.0,-50.0,-120.0,15.0,130.0,60.0,-0.001,15.004,-49.930,-119.999,0.070,-0.0000,2.6818,-2.5679,-0.2268,-2.6839,2.5657,0.2269,-0.102879,0.447530,0.060647,0.294414,0.078888,0.086350,0.224576,0.040309,0.203107,180.000,-0.000,True,valid,False,False,False,False,True,False,0.068758,90,24/24,-0.021611,0.011925
662,15.0,-50.0,-90.0,15.0,130.0,90.0,-0.001,14.996,-49.981,-89.999,0.019,-0.0000,2.7671,-2.4827,-0.1436,-2.7672,2.4824,0.1436,-0.085952,0.445522,0.040728,0.294414,0.078888,0.086350,0.224576,0.057212,0.182964,-180.000,0.000,True,valid,False,False,False,False,True,False,0.068388,90,24/24,-0.021611,0.012295
663,15.0,-50.0,-60.0,15.0,130.0,120.0,-0.001,14.995,-49.997,-60.000,0.005,0.0000,2.8894,-2.3605,-0.0218,-2.8890,2.3606,0.0218,-0.061383,0.442607,0.031796,0.294414,0.078888,0.086350,0.224576,0.081922,0.173970,180.000,-0.000,True,valid,False,False,False,False,True,False,0.067847,90,24/24,-0.021611,0.012836
664,15.0,-50.0,-30.0,15.0,130.0,150.0,-0.001,15.000,-49.966,-30.000,0.034,-0.0000,3.0158,-2.2339,0.1060,-3.0167,2.2330,-0.1058,-0.035738,0.439565,0.036274,0.294414,0.078888,0.086350,0.224576,0.107819,0.178536,180.000,0.000,True,valid,False,False,False,False,True,False,0.067280,90,24/24,-0.021611,0.013403
665,15.0,-50.0,0.0,15.0,130.0,-180.0,-0.001,15.004,-49.914,-0.000,0.086,-0.0000,3.1134,-2.1363,0.2053,-3.1159,2.1337,-0.2051,-0.015860,0.437207,0.053048,0.294414,0.078888,0.086350,0.224576,0.127962,0.195439,180.000,-0.000,True,valid,False,False,False,False,True,False,0.066839,90,24/24,-0.021611,0.013844
666,15.0,-50.0,30.0,15.0,130.0,-150.0,-0.001,14.995,-49.911,30.000,0.089,-0.0000,3.1580,-2.0921,0.2495,-3.1603,2.0893,-0.2494,-0.006941,0.436148,0.077740,0.294414,0.078888,0.086350,0.224576,0.136956,0.220149,180.000,-0.000,True,valid,False,False,False,False,True,False,0.066642,90,24/24,-0.021611,0.014041
667,15.0,-50.0,60.0,15.0,130.0,-120.0,-0.001,14.984,-49.955,59.999,0.045,0.0000,3.1373,-2.1129,0.2269,-3.1378,2.1119,-0.2269,-0.011340,0.436670,0.103728,0.294414,0.078888,0.086350,0.224576,0.132390,0.246045,180.000,-0.000,True,valid,False,False,False,False,True,False,0.066742,90,24/24,-0.021611,0.013941
668,15.0,-50.0,90.0,15.0,130.0,-90.0,-0.001,14.983,-49.995,89.999,0.017,0.0000,3.0554,-2.1947,0.1437,-3.0545,2.1952,-0.1436,-0.027998,0.438646,0.123987,0.294414,0.078888,0.086350,0.224576,0.115487,0.266189,180.000,-0.000,True,valid,False,False,False,False,True,False,0.067112,90,24/24,-0.021611,0.013571
669,15.0,-50.0,120.0,15.0,130.0,-60.0,-0.001,14.993,-49.999,120.000,0.007,0.0000,2.9331,-2.3167,0.0219,-2.9327,2.3169,-0.0218,-0.052567,0.441561,0.133016,0.294414,0.078888,0.086350,0.224576,0.090777,0.275183,180.000,-0.000,True,valid,False,False,False,False,True,False,0.067653,90,24/24,-0.021611,0.013030
670,15.0,-50.0,150.0,15.0,130.0,-30.0,-0.001,15.009,-49.948,150.000,0.052,-0.0000,2.8027,-2.4468,-0.1061,-2.8050,2.4446,0.1058,-0.078529,0.444641,0.128266,0.294414,0.078888,0.086350,0.224576,0.064881,0.270617,180.000,-0.000,True,valid,False,False,False,False,True,False,0.068220,90,24/24,-0.021611,0.012463
671,15.0,-30.0,-150.0,15.0,150.0,30.0,-0.002,14.999,-29.885,-149.999,0.115,-0.0000,2.2486,-3.0015,-0.2418,-2.2500,2.9997,0.2418,-0.142847,0.452271,-0.011258,0.294414,0.078888,0.049069,0.144628,-0.000000,0.131480,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.070686,90,24/24,-0.021611,0.009997
672,15.0,-30.0,-120.0,15.0,150.0,60.0,-0.002,14.991,-29.953,-119.999,0.047,0.0000,2.3146,-2.9354,-0.1769,-2.3148,2.9349,0.1770,-0.129696,0.450711,-0.033676,0.294414,0.078888,0.049069,0.144628,0.013148,0.108707,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.070398,90,24/24,-0.021611,0.010285
673,15.0,-30.0,-90.0,15.0,150.0,90.0,-0.001,14.983,-29.990,-90.000,0.017,0.0000,2.4276,-2.8226,-0.0648,-2.4270,2.8226,0.0648,-0.107050,0.448025,-0.046648,0.294414,0.078888,0.049069,0.144628,0.035921,0.095559,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.069900,90,24/24,-0.021611,0.010783
674,15.0,-30.0,-60.0,15.0,150.0,120.0,-0.001,14.978,-29.987,-60.000,0.022,0.0000,2.5573,-2.6930,0.0648,-2.5566,2.6930,-0.0648,-0.080929,0.444926,-0.046670,0.294414,0.078888,0.049069,0.144628,0.062217,0.095559,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.069324,90,24/24,-0.021611,0.011359
675,15.0,-30.0,-30.0,15.0,150.0,150.0,-0.002,14.977,-29.944,-30.000,0.056,0.0000,2.6692,-2.5813,0.1772,-2.6688,2.5808,-0.1770,-0.058334,0.442246,-0.033682,0.294414,0.078888,0.049069,0.144628,0.084990,0.108707,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.068825,90,24/24,-0.021611,0.011858
676,15.0,-30.0,0.0,15.0,150.0,-180.0,-0.002,14.978,-29.901,-0.001,0.099,-0.0000,2.7334,-2.5172,0.2420,-2.7336,2.5160,-0.2418,-0.045331,0.440704,-0.011048,0.294414,0.078888,0.049069,0.144628,0.098138,0.131480,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.068537,90,24/24,-0.021611,0.012146
677,15.0,-30.0,30.0,15.0,150.0,-150.0,-0.002,14.974,-29.924,30.000,0.076,0.0000,2.7337,-2.5170,0.2418,-2.7336,2.5160,-0.2418,-0.045324,0.440703,0.015320,0.294414,0.078888,0.049069,0.144628,0.098138,0.157776,180.000,-0.000,True,valid,False,False,False,False,True,False,0.068537,90,24/24,-0.021611,0.012146
678,15.0,-30.0,60.0,15.0,150.0,-120.0,-0.002,14.972,-29.975,59.999,0.028,0.0000,2.6697,-2.5808,0.1771,-2.6688,2.5808,-0.1770,-0.058304,0.442242,0.038262,0.294414,0.078888,0.049069,0.144628,0.084990,0.180549,180.000,-0.000,True,valid,False,False,False,False,True,False,0.068825,90,24/24,-0.021611,0.011858
679,15.0,-30.0,90.0,15.0,150.0,-90.0,-0.001,14.976,-29.998,90.000,0.024,0.0000,2.5577,-2.6927,0.0649,-2.5566,2.6930,-0.0648,-0.080885,0.444921,0.051510,0.294414,0.078888,0.049069,0.144628,0.062217,0.193697,180.000,-0.000,True,valid,False,False,False,False,True,False,0.069324,90,24/24,-0.021611,0.011359
680,15.0,-30.0,120.0,15.0,150.0,-60.0,-0.002,14.985,-29.977,120.000,0.023,0.0000,2.4273,-2.8228,-0.0648,-2.4270,2.8226,0.0648,-0.107069,0.448027,0.051433,0.294414,0.078888,0.049069,0.144628,0.035921,0.193697,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.069900,90,24/24,-0.021611,0.010783
681,15.0,-30.0,150.0,15.0,150.0,-30.0,-0.002,14.996,-29.910,150.001,0.090,-0.0000,2.3135,-2.9366,-0.1773,-2.3148,2.9349,0.1770,-0.129833,0.450727,0.037955,0.294414,0.078888,0.049069,0.144628,0.013148,0.180549,180.000,-0.000,True,valid,False,False,False,False,True,False,0.070398,90,24/24,-0.021611,0.010285
682,15.0,-10.0,-150.0,15.0,170.0,30.0,-0.003,14.977,-9.903,-149.999,0.097,0.0000,2.2015,-3.0493,-0.2049,-2.2003,3.0493,0.2051,-0.142878,0.452275,-0.115034,0.294414,0.078888,0.041381,0.056750,-0.000232,0.027613,180.000,-0.000,True,self_L4_L2,False,True,False,False,True,False,,,,,
683,15.0,-10.0,-120.0,15.0,170.0,60.0,-0.002,14.971,-9.971,-120.000,0.029,-0.0000,2.3004,-2.9502,-0.1058,-2.2996,2.9501,0.1058,-0.122932,0.449909,-0.131593,0.294414,0.078888,0.041381,0.056750,0.019912,0.010710,180.000,-0.000,True,self_L4_L2,False,True,False,False,True,False,,,,,
684,15.0,-10.0,-90.0,15.0,170.0,90.0,-0.002,14.962,-9.995,-90.000,0.038,0.0000,2.4280,-2.8227,0.0217,-2.4272,2.8224,-0.0218,-0.097246,0.446862,-0.136061,0.294414,0.078888,0.041381,0.056750,0.045808,0.006144,180.000,-0.000,True,self_L4_L2,False,True,False,False,True,False,,,,,
685,15.0,-10.0,-60.0,15.0,170.0,120.0,-0.002,14.954,-9.980,-60.001,0.046,-0.0000,2.5501,-2.7009,0.1435,-2.5490,2.7006,-0.1436,-0.072685,0.443948,-0.127149,0.294414,0.078888,0.041381,0.056750,0.070518,0.015138,180.000,-0.000,True,self_L4_L2,False,True,False,False,True,False,,,,,
686,15.0,-10.0,-30.0,15.0,170.0,150.0,-0.003,14.948,-9.933,-30.000,0.067,0.0000,2.6339,-2.6175,0.2270,-2.6323,2.6173,-0.2269,-0.055851,0.441953,-0.107191,0.294414,0.078888,0.041381,0.056750,0.087421,0.035281,-180.000,-0.000,True,self_L4_L2,False,True,False,False,True,False,,,,,
687,15.0,-10.0,0.0,15.0,170.0,-180.0,-0.003,14.947,-9.900,-0.001,0.100,0.0000,2.6566,-2.5950,0.2494,-2.6548,2.5948,-0.2494,-0.051311,0.441416,-0.081410,0.294414,0.078888,0.041381,0.056750,0.091987,0.061178,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.068888,90,24/24,-0.021611,0.011796
688,15.0,-10.0,30.0,15.0,170.0,-150.0,-0.003,14.950,-9.942,30.000,0.058,0.0000,2.6119,-2.6394,0.2051,-2.6105,2.6391,-0.2051,-0.060261,0.442476,-0.056552,0.294414,0.078888,0.041381,0.056750,0.082994,0.085888,180.000,-0.000,True,valid,False,False,False,False,True,False,0.069085,90,24/24,-0.021611,0.011599
689,15.0,-10.0,60.0,15.0,170.0,-120.0,-0.002,14.957,-9.986,59.999,0.043,0.0000,2.5124,-2.7385,0.1059,-2.5112,2.7384,-0.1058,-0.080262,0.444847,-0.039465,0.294414,0.078888,0.041381,0.056750,0.062850,0.102791,-180.000,-0.000,True,valid,False,False,False,False,True,False,0.069526,90,24/24,-0.021611,0.011157
690,15.0,-10.0,90.0,15.0,170.0,-90.0,-0.002,14.965,-9.992,90.000,0.035,0.0000,2.3845,-2.8661,-0.0217,-2.3836,2.8661,0.0218,-0.105989,0.447899,-0.034855,0.294414,0.078888,0.041381,0.056750,0.036953,0.107357,180.000,-0.000,True,valid,False,False,False,False,True,False,0.070093,90,24/24,-0.021611,0.010590
691,15.0,-10.0,120.0,15.0,170.0,-60.0,-0.002,14.973,-9.957,120.001,0.043,0.0000,2.2626,-2.9880,-0.1437,-2.2618,2.9878,0.1436,-0.130557,0.450813,-0.044007,0.294414,0.078888,0.041381,0.056750,0.012243,0.098363,180.000,-0.000,True,valid,False,False,False,False,True,False,0.070634,90,24/24,-0.021611,0.010049
692,15.0,-10.0,150.0,15.0,170.0,-30.0,-0.003,14.979,-9.886,150.001,0.114,0.0000,2.1793,-3.0715,-0.2271,-2.1785,3.0712,0.2269,-0.147342,0.452804,-0.064524,0.294414,0.078888,0.041381,0.056750,-0.004660,0.078219,180.000,-0.000,True,valid,False,False,False,False,True,False,0.071004,90,24/24,-0.021611,0.009679
693,15.0,10.0,-150.0,15.0,-170.0,30.0,-0.002,14.970,10.072,-149.999,0.072,0.0000,2.5203,-2.7305,-0.1435,-2.5184,2.7312,0.1436,-0.107765,0.448110,-0.212567,0.294414,0.078888,0.064212,-0.028457,0.035074,-0.070070,180.000,0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
694,15.0,10.0,-120.0,15.0,-170.0,60.0,-0.001,14.959,10.011,-120.000,0.041,-0.0000,2.6406,-2.6102,-0.0219,-2.6402,2.6094,0.0218,-0.083403,0.445219,-0.221304,0.294414,0.078888,0.064212,-0.028457,0.059785,-0.079064,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
695,15.0,10.0,-90.0,15.0,-170.0,90.0,-0.001,14.949,9.998,-90.001,0.051,0.0000,2.7679,-2.4831,0.1056,-2.7678,2.4818,-0.1058,-0.057732,0.442173,-0.216718,0.294414,0.078888,0.064212,-0.028457,0.085681,-0.074497,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
696,15.0,10.0,-60.0,15.0,-170.0,120.0,-0.001,14.944,10.023,-60.001,0.056,0.0000,2.8679,-2.3834,0.2050,-2.8671,2.3825,-0.2051,-0.037661,0.439792,-0.199925,0.294414,0.078888,0.064212,-0.028457,0.105825,-0.057595,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
697,15.0,10.0,-30.0,15.0,-170.0,150.0,-0.002,14.944,10.071,-30.000,0.071,0.0001,2.9134,-2.3381,0.2495,-2.9114,2.3382,-0.2494,-0.028621,0.438721,-0.175370,0.294414,0.078888,0.064212,-0.028457,0.114819,-0.032885,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
698,15.0,10.0,0.0,15.0,-170.0,-180.0,-0.002,14.948,10.090,-0.001,0.090,0.0000,2.8912,-2.3603,0.2269,-2.8889,2.3607,-0.2269,-0.033132,0.439258,-0.149529,0.294414,0.078888,0.064212,-0.028457,0.110252,-0.006988,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
699,15.0,10.0,30.0,15.0,-170.0,-150.0,-0.002,14.951,10.043,30.000,0.049,-0.0000,2.8069,-2.4443,0.1436,-2.8056,2.4440,-0.1436,-0.049986,0.441256,-0.129225,0.294414,0.078888,0.064212,-0.028457,0.093350,0.013156,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
700,15.0,10.0,60.0,15.0,-170.0,-120.0,-0.001,14.956,10.008,60.000,0.044,0.0000,2.6845,-2.5664,0.0220,-2.6838,2.5658,-0.0218,-0.074560,0.444170,-0.120085,0.294414,0.078888,0.064212,-0.028457,0.068640,0.022150,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
701,15.0,10.0,90.0,15.0,-170.0,-90.0,-0.001,14.964,10.013,90.001,0.036,0.0000,2.5568,-2.6939,-0.1057,-2.5562,2.6934,0.1058,-0.100276,0.447220,-0.124654,0.294414,0.078888,0.064212,-0.028457,0.042743,0.017583,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
702,15.0,10.0,120.0,15.0,-170.0,-60.0,-0.002,14.971,10.053,120.001,0.053,0.0000,2.4582,-2.7925,-0.2052,-2.4569,2.7927,0.2051,-0.120232,0.449587,-0.141736,0.294414,0.078888,0.064212,-0.028457,0.022599,0.000681,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
703,15.0,10.0,150.0,15.0,-170.0,-30.0,-0.002,14.977,10.119,150.001,0.119,0.0000,2.4152,-2.8356,-0.2495,-2.4126,2.8370,0.2494,-0.129033,0.450632,-0.166766,0.294414,0.078888,0.064212,-0.028457,0.013605,-0.024029,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
704,15.0,30.0,-150.0,15.0,-150.0,30.0,0.000,14.980,30.035,-150.000,0.035,0.0000,3.1671,-2.0833,-0.0647,-3.1659,2.0837,0.0648,-0.041707,0.440269,-0.292090,0.294414,0.078888,0.114809,-0.100717,0.101661,-0.149786,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
705,15.0,30.0,-120.0,15.0,-150.0,60.0,0.001,14.960,29.989,-120.000,0.040,0.0000,3.2947,-1.9560,0.0646,-3.2956,1.9541,-0.0648,-0.015828,0.437197,-0.291994,0.294414,0.078888,0.114809,-0.100717,0.127957,-0.149786,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
706,15.0,30.0,-90.0,15.0,-150.0,90.0,0.001,14.949,29.994,-90.001,0.051,-0.0000,3.4071,-1.8439,0.1769,-3.4078,1.8418,-0.1770,0.006793,0.434512,-0.278910,0.294414,0.078888,0.114809,-0.100717,0.150730,-0.136638,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
707,15.0,30.0,-60.0,15.0,-150.0,120.0,0.001,14.951,30.032,-60.001,0.049,0.0000,3.4735,-1.7777,0.2418,-3.4726,1.7770,-0.2418,0.020001,0.432945,-0.256231,0.294414,0.078888,0.114809,-0.100717,0.163878,-0.113865,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
708,15.0,30.0,-30.0,15.0,-150.0,150.0,0.001,14.965,30.075,-30.000,0.075,0.0000,3.4750,-1.7760,0.2418,-3.4726,1.7770,-0.2418,0.020153,0.432928,-0.229992,0.294414,0.078888,0.114809,-0.100717,0.163878,-0.087569,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
709,15.0,30.0,0.0,15.0,-150.0,-180.0,0.000,14.978,30.072,-0.000,0.072,-0.0000,3.4101,-1.8405,0.1769,-3.4078,1.8418,-0.1770,0.007088,0.434480,-0.207187,0.294414,0.078888,0.114809,-0.100717,0.150730,-0.064796,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
710,15.0,30.0,30.0,15.0,-150.0,-150.0,0.000,14.974,30.022,30.000,0.026,-0.0000,3.2962,-1.9543,0.0648,-3.2956,1.9541,-0.0648,-0.015654,0.437178,-0.193923,0.294414,0.078888,0.114809,-0.100717,0.127957,-0.051648,-180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
711,15.0,30.0,60.0,15.0,-150.0,-120.0,0.001,14.968,29.998,60.000,0.032,-0.0000,3.1658,-2.0847,-0.0647,-3.1659,2.0837,0.0648,-0.041826,0.440283,-0.193853,0.294414,0.078888,0.114809,-0.100717,0.101661,-0.051648,180.000,-0.000,True,chassis_collision,True,False,False,False,True,False,,,,,
